TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
,12428,David,Lighty,David Lighty,SG,76.75,6' 4.75'',78.5,6' 6.5'',216.2,80.0,6' 8'',101.0,8' 5'',6.5,9.0,10.0
,202714,Shelvin,Mack,Shelvin Mack,PG,73.0,6' 1'',74.5,6' 2.5'',209,79.5,6' 7.5'',96.5,8' 0.5'',7.1,8.25,9.25
,12430,Demetri,McCamey,Demetri McCamey,PG,73.75,6' 1.75'',75.25,6' 3.25'',204,78.25,6' 6.25'',99.5,8' 3.5'',6.1,8.5,9.0
,202734,E'Twaun,Moore,E'Twaun Moore,SG,74.5,6' 2.5'',76.0,6' 4'',191.4,81.5,6' 9.5'',99.5,8' 3.5'',7.6,9.0,10.0
,202693,Markieff,Morris,Markieff Morris,PF,79.75,6' 7.75'',81.25,6' 9.25'',240.8,82.75,6' 10.75'',106.5,8' 10.5'',10.2,8.5,8.25
,202694,Marcus,Morris,Marcus Morris,PF-SF,79.0,6' 7'',80.75,6' 8.75'',229.6,82.0,6' 10'',105.5,8' 9.5'',8.0,8.25,8.5
,202721,Darius,Morris,Darius Morris,PG-SG,75.25,6' 3.25'',77.25,6' 5.25'',190,79.5,6' 7.5'',102.0,8' 6'',5.3,8.75,10.0
,202718,Chandler,Parsons,Chandler Parsons,SF,80.75,6' 8.75'',81.75,6' 9.75'',221.2,81.5,6' 9.5'',104.5,8' 8.5'',7.0,8.25,10.0
,12436,Jereme,Richmond,Jereme Richmond,SF,78.0,6' 6'',79.25,6' 7.25'',207.2,82.25,6' 10.25'',106.5,8' 10.5'',5.5,8.75,9.5
,202729,Josh,Selby,Josh Selby,SG-PG,73.75,6' 1.75'',75.0,6' 3'',194.6,77.25,6' 5.25'',98.0,8' 2'',7.9,8.5,9.0
,202697,Iman,Shumpert,Iman Shumpert,PG-SG,76.25,6' 4.25'',77.5,6' 5.5'',221.8,81.5,6' 9.5'',99.5,8' 3.5'',6.5,9.0,9.0
,202713,Kyle,Singler,Kyle Singler,SF,79.5,6' 7.5'',80.5,6' 8.5'',228,82.1,6' 10.1'',106.0,8' 10'',10.0,8.25,8.75
,202698,Chris,Singleton,Chris Singleton,SF,79.75,6' 7.75'',81.0,6' 9'',230.2,85.0,7' 1'',103.5,8' 7.5'',7.4,9.25,10.0
,12441,Jamie,Skeen,Jamie Skeen,PF,78.5,6' 6.5'',80.0,6' 8'',241.6,85.25,7' 1.25'',106.5,8' 10.5'',9.8,8.5,8.5
,12442,Gregory,Smith,Gregory Smith,PF-C,80.0,6' 8'',81.25,6' 9.25'',252.8,86.5,7' 2.5'',106.5,8' 10.5'',7.4,9.75,12.0
,202701,Nolan,Smith,Nolan Smith,PG,73.5,6' 1.5'',75.5,6' 3.5'',187.6,77.5,6' 5.5'',99.0,8' 3'',5.6,8.5,9.25
,12445,Malcolm,Thomas,Malcolm Thomas,PF,79.5,6' 7.5'',80.75,6' 8.75'',223,84.5,7' 0.5'',107.5,8' 11.5'',5.9,9.5,10.5
,202738,Isaiah,Thomas,Isaiah Thomas,PG,68.75,5' 8.75'',70.25,5' 10.25'',186,73.75,6' 1.75'',91.5,7' 7.5'',6.7,8.25,9.0
,202717,Trey,Thompkins,Trey Thompkins,PF,80.5,6' 8.5'',81.75,6' 9.75'',239,85.0,7' 1'',107.5,8' 11.5'',15.5,9.25,9.75
,202691,Klay,Thompson,Klay Thompson,SG,77.75,6' 5.75'',79.25,6' 7.25'',205.6,81.0,6' 9'',103.5,8' 7.5'',8.0,8.75,9.25
,202684,Tristan,Thompson,Tristan Thompson,PF,79.5,6' 7.5'',80.75,6' 8.75'',227.4,85.25,7' 1.25'',108.5,9' 0.5'',6.2,8.75,9.25
,202719,Jeremy,Tyler,Jeremy Tyler,PF-C,81.0,6' 9'',82.5,6' 10.5'',262.4,89.0,7' 5'',110.5,9' 2.5'',13.4,9.25,9.0
,202696,Nikola,Vucevic,Nikola Vucevic,PF-C,82.25,6' 10.25'',83.75,6' 11.75'',259.8,88.5,7' 4.5'',112.5,9' 4.5'',6.1,9.25,10.25
,202689,Kemba,Walker,Kemba Walker,PG,71.5,5' 11.5'',73.0,6' 1'',184,75.5,6' 3.5'',91.5,7' 7.5'',5.9,8.0,9.0
,202682,Derrick,Williams,Derrick Williams,PF-SF,79.25,6' 7.25'',80.75,6' 8.75'',248.4,85.5,7' 1.5'',108.0,9' 0'',10.8,9.0,9.75
,202716,Jordan,Williams,Jordan Williams,PF,79.75,6' 7.75'',81.0,6' 9'',247.2,84.25,7' 0.25'',106.5,8' 10.5'',12.1,9.25,10.0
