TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
,12190,Eric,Hicks,Eric Hicks,PF,76.75,6' 4.75'',77.5,6' 5.5'',238,85.5,7' 1.5'',105.5,8' 9.5'',7.1,,
,12191,Tedric,Hill,Tedric Hill,SF-PF,79.75,6' 7.75'',81.0,6' 9'',236,85.0,7' 1'',107.0,8' 11'',7.3,,
,200812,Daniel,Horton,Daniel Horton,PG-SG,72.5,6' 0.5'',74.25,6' 2.25'',198,79.0,6' 7'',96.5,8' 0.5'',8.0,,
,200780,Solomon,Jones,Solomon Jones,PF-C,80.5,6' 8.5'',81.75,6' 9.75'',224,88.75,7' 4.75'',109.0,9' 1'',7.4,,
,200784,Bobby,Jones,Bobby Jones,SF-SG,77.75,6' 5.75'',78.75,6' 6.75'',211,81.5,6' 9.5'',101.5,8' 5.5'',8.0,,
,12192,Viktor,Keyru,Viktor Keyru,SG-PG,77.25,6' 5.25'',78.0,6' 6'',202,81.25,6' 9.25'',104.0,8' 8'',5.5,,
,12193,Marco,Killingsworth,Marco Killingsworth,PF,77.5,6' 5.5'',78.75,6' 6.75'',266,87.0,7' 3'',104.0,8' 8'',19.0,,
,200814,Tarence,Kinsey,Tarence Kinsey,SF-SG,76.75,6' 4.75'',77.5,6' 5.5'',179,78.75,6' 6.75'',100.5,8' 4.5'',4.1,,
,12194,Carl,Krauser,Carl Krauser,PG,71.75,5' 11.75'',72.75,6' 0.75'',190,78.25,6' 6.25'',97.0,8' 1'',8.0,,
,200840,Chris,McCray,Chris McCray,SG,75.0,6' 3'',76.0,6' 4'',187,77.75,6' 5.75'',96.5,8' 0.5'',9.6,,
,201019,Gerry,McNamara,Gerry McNamara,PG-SG,71.75,5' 11.75'',72.5,6' 0.5'',177,72.75,6' 0.75'',92.5,7' 8.5'',12.8,,
,200822,Pops,Mensah-Bonsu,Pops Mensah-Bonsu,PF-C,79.5,6' 7.5'',81.0,6' 9'',232,84.0,7' 0'',105.5,8' 9.5'',5.8,,
,200859,Paul,Miller,Paul Miller,PF-C,80.5,6' 8.5'',81.25,6' 9.25'',251,84.0,7' 0'',101.5,8' 5.5'',13.8,,
,200794,Paul,Millsap,Paul Millsap,PF,78.25,6' 6.25'',79.25,6' 7.25'',258,85.5,7' 1.5'',105.5,8' 9.5'',9.7,,
,201383,Dwayne,Mitchell,Dwayne Mitchell,SG-SF,74.0,6' 2'',75.25,6' 3.25'',208,78.5,6' 6.5'',98.5,8' 2.5'',4.5,,
,200747,Adam,Morrison,Adam Morrison,SF,78.5,6' 6.5'',79.75,6' 7.75'',198,82.0,6' 10'',105.0,8' 9'',6.8,,
,12195,Yemi,Nicholson,Yemi Nicholson,PF-C,79.75,6' 7.75'',81.5,6' 9.5'',258,88.25,7' 4.25'',107.0,8' 11'',17.2,,
,200786,David,Noel,David Noel,SF-SG,76.5,6' 4.5'',78.0,6' 6'',223,81.5,6' 9.5'',100.0,8' 4'',6.1,,
,200779,Steve,Novak,Steve Novak,SF,80.0,6' 8'',81.25,6' 9.25'',216,81.5,6' 9.5'',103.0,8' 7'',8.1,,
,200753,Patrick,O'Bryant,Patrick O'Bryant,C,83.0,6' 11'',84.0,7' 0'',249,89.75,7' 5.75'',113.0,9' 5'',10.0,,
,12196,Danilo,Pinnock,Danilo Pinnock,PG-SG,74.75,6' 2.75'',76.0,6' 4'',204,79.5,6' 7.5'',100.5,8' 4.5'',4.6,,
,200809,Chris,Quinn,Chris Quinn,PG-SG,72.5,6' 0.5'',73.5,6' 1.5'',175,77.0,6' 5'',94.0,7' 10'',5.9,,
,200810,Allan,Ray,Allan Ray,SG,73.0,6' 1'',74.25,6' 2.25'',204,80.5,6' 8.5'',99.5,8' 3.5'',9.8,,
,200755,JJ,Redick,JJ Redick,SG,76.0,6' 4'',76.75,6' 4.75'',190,75.25,6' 3.25'',97.5,8' 1.5'',7.0,,
,201015,Antywane,Robinson,Antywane Robinson,SF-PF,78.25,6' 6.25'',79.5,6' 7.5'',217,86.5,7' 2.5'',105.5,8' 9.5'',6.9,,
,200750,Brandon,Roy,Brandon Roy,SG-SF,77.25,6' 5.25'',78.25,6' 6.25'',207,80.0,6' 8'',101.0,8' 5'',7.6,,
,-1,Blake,Schilb,Blake Schilb,PG-SG,77.25,6' 5.25'',78.25,6' 6.25'',209,80.75,6' 8.75'',102.0,8' 6'',11.3,,
,200754,Mouhamed,Sene,Mouhamed Sene,C,83.0,6' 11'',84.0,7' 0'',237,92.5,7' 8.5'',113.0,9' 5'',6.6,,
,200759,Cedric,Simmons,Cedric Simmons,PF-C,80.25,6' 8.25'',81.5,6' 9.5'',223,88.25,7' 4.25'',108.5,9' 0.5'',5.6,,
,201201,Marcus,Slaughter,Marcus Slaughter,PF-SF,79.0,6' 7'',80.0,6' 8'',220,83.5,6' 11.5'',104.5,8' 8.5'',8.5,,
,200783,Craig,Smith,Craig Smith,PF,77.5,6' 5.5'',78.5,6' 6.5'',259,81.5,6' 9.5'',103.5,8' 7.5'',12.2,,
,200848,Steven,Smith,Steven Smith,SF-PF,79.5,6' 7.5'',81.25,6' 9.25'',238,84.5,7' 0.5'',104.0,8' 8'',7.8,,
,23033,Michael,Southhall,Michael Southhall,C,81.5,6' 9.5'',82.25,6' 10.25'',241,88.25,7' 4.25'',107.5,8' 11.5'',7.9,,
,12199,Frans,Steyn,Frans Steyn,C,85.25,7' 1.25'',86.5,7' 2.5'',280,86.25,7' 2.25'',109.0,9' 1'',12.8,,
,201028,Curtis,Stinson,Curtis Stinson,SG,73.75,6' 1.75'',74.75,6' 2.75'',208,77.0,6' 5'',97.5,8' 1.5'',6.0,,
,200748,Tyrus,Thomas,Tyrus Thomas,PF-SF,79.25,6' 7.25'',80.25,6' 8.25'',217,87.0,7' 3'',108.0,9' 0'',5.6,,
,12200,Joah,Tucker,Joah Tucker,SF-SG,75.75,6' 3.75'',77.25,6' 5.25'',224,78.5,6' 6.5'',99.5,8' 3.5'',7.0,,
,12201,Ian,Vouyoukas,Ian Vouyoukas,C-PF,80.5,6' 8.5'',81.5,6' 9.5'',267,84.75,7' 0.75'',108.5,9' 0.5'',14.8,,
,200827,Darius,Washington,Darius Washington,PG,71.5,5' 11.5'',73.0,6' 1'',195,76.0,6' 4'',96.0,8' 0'',9.7,,
,201228,CJ,Watson,CJ Watson,PG,72.5,6' 0.5'',73.75,6' 1.75'',171,78.0,6' 6'',96.0,8' 0'',5.2,,
,200818,Justin,Williams,Justin Williams,C-PF,79.25,6' 7.25'',80.75,6' 8.75'',211,85.5,7' 1.5'',109.0,9' 1'',6.5,,
,200749,Shelden,Williams,Shelden Williams,PF-C,79.5,6' 7.5'',80.5,6' 8.5'',258,88.25,7' 4.25'',104.0,8' 8'',11.4,,
,200761,Shawne,Williams,Shawne Williams,SF-PF,79.25,6' 7.25'',80.75,6' 8.75'',227,87.0,7' 3'',104.0,8' 8'',8.0,,
,12203,Eric,Williams,Eric Williams,C-PF,79.25,6' 7.25'',80.75,6' 8.75'',285,88.25,7' 4.25'',106.5,8' 10.5'',13.0,,
,200766,Marcus,Williams,Marcus Williams,PG,74.0,6' 2'',75.25,6' 3.25'',215,79.0,6' 7'',97.5,8' 1.5'',12.4,,
,202124,Curtis,Withers,Curtis Withers,PF-SF,78.0,6' 6'',78.5,6' 6.5'',227,82.0,6' 10'',101.0,8' 5'',5.0,,
