TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
,2260,Jarron,Collins,Jarron Collins,C-PF,81.25,6' 9.25'',,,252,87.0,7' 3'',104.0,8' 8'',15.2,,
,2215,Jason,Collins,Jason Collins,PF-C,82.25,6' 10.25'',,,251,88.5,7' 4.5'',110.0,9' 2'',12.9,,
,2241,Omar,Cook,Omar Cook,PG,71.5,5' 11.5'',,,189,77.5,6' 5.5'',92.0,7' 8'',5.5,,
,2201,Eddy,Curry,Eddy Curry,C,82.5,6' 10.5'',,,301,90.5,7' 6.5'',111.0,9' 3'',16.5,,
,12037,Tate,Decker,Tate Decker,SF,81.25,6' 9.25'',,,218,83.75,6' 11.75'',107.0,8' 11'',13.6,,
,2205,DeSagana,Diop,DeSagana Diop,C,82.0,6' 10'',,,314,90.5,7' 6.5'',113.0,9' 5'',21.0,,
,12038,Robb,Dryden,Robb Dryden,C,85.0,7' 1'',,,241,86.5,7' 2.5'',110.2,9' 2.25'',8.0,,
,2230,Maurice,Evans,Maurice Evans,SG,76.25,6' 4.25'',,,221,80.0,6' 8'',101.0,8' 5'',4.0,,
,12039,Anthony,Evans,Anthony Evans,PF,78.0,6' 6'',,,267,83.5,6' 11.5'',101.5,8' 5.5'',12.9,,
,12150,Benjamin,Eze,Benjamin Eze,C-PF,80.75,6' 8.75'',,,232,90.0,7' 6'',109.0,9' 1'',3.9,,
,2386,Kimani,Ffriend,Kimani Ffriend,C-PF,81.5,6' 9.5'',,,228,82.75,6' 10.75'',108.5,9' 0.5'',11.7,,
,2228,Alton,Ford,Alton Ford,PF,80.25,6' 8.25'',,,271,82.5,6' 10.5'',102.5,8' 6.5'',8.0,,
,2218,Joseph,Forte,Joseph Forte,SG,75.5,6' 3.5'',,,193,78.5,6' 6.5'',100.5,8' 4.5'',,,
,-1,Jason,Gardner,Jason Gardner,PG,69.75,5' 9.75'',,,188,73.25,6' 1.25'',92.5,7' 8.5'',8.0,,
,12151,Jerry,Green,Jerry Green,PG-SG,73.5,6' 1.5'',,,179,78.25,6' 6.25'',99.0,8' 3'',5.5,,
,12152,Kenny,Gregory,Kenny Gregory,SF,75.5,6' 3.5'',,,200,83.25,6' 11.25'',101.0,8' 5'',6.7,,
,2204,Eddie,Griffin,Eddie Griffin,PF-SF,81.25,6' 9.25'',,,222,87.0,7' 3'',110.0,9' 2'',4.0,,
,2239,Trenton,Hassell,Trenton Hassell,SG-SF,76.25,6' 4.25'',,,205,80.0,6' 8'',99.5,8' 3.5'',5.3,,
,2213,Kirk,Haston,Kirk Haston,PF-SF,80.0,6' 8'',,,242,84.25,7' 0.25'',106.0,8' 10'',10.5,,
,12153,Charles,Hathaway,Charles Hathaway,C,80.0,6' 8'',,,274,86.0,7' 2'',107.5,8' 11.5'',,,
,2217,Brendan,Haywood,Brendan Haywood,C,83.75,6' 11.75'',,,266,90.5,7' 6.5'',113.5,9' 5.5'',12.9,,
,12154,Michael,Hicks,Michael Hicks,SG,76.0,6' 4'',,,197,81.25,6' 9.25'',100.5,8' 4.5'',7.3,,
,2212,Steven,Hunter,Steven Hunter,C-PF,82.25,6' 10.25'',,,224,88.0,7' 4'',108.0,9' 0'',5.3,,
,12155,Andre,Hutson,Andre Hutson,PF,80.25,6' 8.25'',,,244,83.75,6' 11.75'',105.5,8' 9.5'',11.7,,
,12156,Nate,James,Nate James,SF,76.75,6' 4.75'',,,196,82.75,6' 10.75'',103.0,8' 7'',6.0,,
,2210,Richard,Jefferson,Richard Jefferson,SF,79.25,6' 7.25'',,,223,84.0,7' 0'',103.0,8' 7'',6.7,,
,2798,Horace,Jenkins,Horace Jenkins,PG,71.75,5' 11.75'',,,171,77.25,6' 5.25'',97.0,8' 1'',6.0,,
,12157,Darrell,Johns,Darrell Johns,C,83.25,6' 11.25'',,,278,89.0,7' 5'',111.5,9' 3.5'',19.1,,
,2256,Ken,Johnson,Ken Johnson,C,82.75,6' 10.75'',,,227,88.0,7' 4'',109.5,9' 1.5'',9.9,,
,2207,Joe,Johnson,Joe Johnson,SF-SG,78.75,6' 6.75'',,,226,81.0,6' 9'',105.0,8' 9'',6.7,,
,12158,Darren,Kelly,Darren Kelly,SG-PG,74.0,6' 2'',,,178,78.75,6' 6.75'',100.0,8' 4'',6.7,,
,2253,Sean,Lampley,Sean Lampley,SF,77.5,6' 5.5'',,,213,81.25,6' 9.25'',101.0,8' 5'',8.0,,
,12159,Zach,Marbury,Zach Marbury,PG-SG,73.25,6' 1.25'',,,183,75.5,6' 3.5'',96.5,8' 0.5'',6.7,,
,12160,Mike,Mardesich,Mike Mardesich,C-PF,82.25,6' 10.25'',,,247,84.5,7' 0.5'',108.5,9' 0.5'',13.6,,
,12161,DeMarcus,Minor,DeMarcus Minor,SG,75.25,6' 3.25'',,,207,80.25,6' 8.25'',99.5,8' 3.5'',6.7,,
,200081,Jamario,Moon,Jamario Moon,SF,78.5,6' 6.5'',,,185,83.5,6' 11.5'',103.0,8' 7'',5.3,,
,2211,Troy,Murphy,Troy Murphy,PF,81.75,6' 9.75'',,,230,83.0,6' 11'',105.5,8' 9.5'',11.7,,
,12162,Troy,Ostler,Troy Ostler,PF-SF,80.75,6' 8.75'',,,200,85.5,7' 1.5'',106.5,8' 10.5'',8.0,,
,40046,Lazaros,Papadopoulos,Lazaros Papadopoulos,C-PF,82.25,6' 10.25'',,,227,86.5,7' 2.5'',110.5,9' 2.5'',11.7,,
,12164,Rashad,Phillips,Rashad Phillips,PG,69.0,5' 9'',,,166,73.5,6' 1.5'',92.0,7' 8'',12.4,,
,12165,Demetrius,Porter,Demetrius Porter,PG,70.75,5' 10.75'',,,178,74.75,6' 2.75'',94.0,7' 10'',12.4,,
,12166,Martin,Rancik,Martin Rancik,PF-SF,80.75,6' 8.75'',,,230,80.0,6' 8'',102.5,8' 6.5'',8.0,,
,2202,Jason,Richardson,Jason Richardson,SF-SG,76.75,6' 4.75'',,,213,83.5,6' 11.5'',102.5,8' 6.5'',5.3,,
,2369,Norman,Richardson,Norman Richardson,SG,75.5,6' 3.5'',,,180,76.5,6' 4.5'',99.0,8' 3'',6.0,,
,2219,Jeryl,Sasser,Jeryl Sasser,PG-SG,77.5,6' 5.5'',,,194,82.5,6' 10.5'',103.5,8' 7.5'',6.7,,
,12167,Kenny,Satterfield,Kenny Satterfield,PG,73.0,6' 1'',,,176,76.5,6' 4.5'',98.0,8' 2'',6.7,,
,2243,Brian,Scalabrine,Brian Scalabrine,PF-SF,80.75,6' 8.75'',,,241,81.75,6' 9.75'',105.5,8' 9.5'',13.6,,
,12168,Lee,Scruggs,Lee Scruggs,PF-SF,82.25,6' 10.25'',,,209,89.75,7' 5.75'',110.5,9' 2.5'',10.5,,
,2250,Bobby,Simmons,Bobby Simmons,SF,78.25,6' 6.25'',,,235,84.25,7' 0.25'',105.0,8' 9'',6.7,,
,2226,Will,Solomon,Will Solomon,PG-SG,71.75,5' 11.75'',,,172,81.5,6' 9.5'',99.5,8' 3.5'',4.0,,
,12169,Greg,Stevenson,Greg Stevenson,SF,75.75,6' 3.75'',,,215,84.5,7' 0.5'',102.0,8' 6'',7.3,,
,12170,Damone,Thornton,Damone Thornton,PF,78.75,6' 6.75'',,,235,85.75,7' 1.75'',103.7,8' 7.75'',8.0,,
,2224,Jamaal,Tinsley,Jamaal Tinsley,PG,72.75,6' 0.75'',,,199,79.5,6' 7.5'',97.5,8' 1.5'',13.6,,
,12171,Tory,Walker,Tory Walker,SF,78.75,6' 6.75'',,,187,83.25,6' 11.25'',104.5,8' 8.5'',6.7,,
,12172,Souleymane,Wane,Souleymane Wane,C,80.5,6' 8.5'',,,235,89.0,7' 5'',109.0,9' 1'',11.2,,
,2248,Earl,Watson,Earl Watson,PG,72.0,6' 0'',,,184,78.75,6' 6.75'',97.0,8' 1'',4.0,,
,2206,Rodney,White,Rodney White,SF,79.5,6' 7.5'',,,243,83.5,6' 11.5'',104.5,8' 8.5'',9.3,,
,2254,Loren,Woods,Loren Woods,C-PF,84.75,7' 0.75'',,,246,89.5,7' 5.5'',113.0,9' 5'',9.3,,
,12040,Brent,Wright,Brent Wright,PF-SF,79.75,6' 7.75'',,,236,85.5,7' 1.5'',105.5,8' 9.5'',12.4,,
,12041,Michael,Wright,Michael Wright,PF,79.0,6' 7'',,,247,83.5,6' 11.5'',106.5,8' 10.5'',9.3,,
