TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
,2639,Britton,Johnsen,Britton Johnsen,SF-PF,82.0,6' 10'',,,212,82.75,6' 10.75'',107.5,8' 11.5'',7.3,,
,2563,Dahntay,Jones,Dahntay Jones,SG-SF,76.75,6' 4.75'',,,214,81.0,6' 9'',102.5,8' 6.5'',2.6,,
,2592,James,Jones,James Jones,SF,79.25,6' 7.25'',,,218,86.5,7' 2.5'',107.5,8' 11.5'',6.7,,
,2549,Chris,Kaman,Chris Kaman,C-PF,83.5,6' 11.5'',,,252,83.75,6' 11.75'',110.5,9' 2.5'',16.3,,
,2574,Jason,Kapono,Jason Kapono,SG-SF,78.5,6' 6.5'',,,215,78.5,6' 6.5'',102.0,8' 6'',11.7,,
,12087,Jason,Keep,Jason Keep,C-PF,81.75,6' 9.75'',,,270,84.5,7' 0.5'',106.5,8' 10.5'',8.6,,
,12088,Bernard,King,Bernard King,SG-PG,75.75,6' 3.75'',,,200,77.5,6' 5.5'',98.5,8' 2.5'',12.9,,
,2688,Brandin,Knight,Brandin Knight,PG,71.75,5' 11.75'',,,190,78.0,6' 6'',95.5,7' 11.5'',10.5,,
,2594,Kyle,Korver,Kyle Korver,SF,78.25,6' 6.25'',,,211,81.5,6' 9.5'',102.5,8' 6.5'',6.7,,
,2591,James,Lang,James Lang,C-PF,80.25,6' 8.25'',,,316,90.25,7' 6.25'',110.0,9' 2'',21.4,,
,12089,Donald,Little,Donald Little,PF-C,81.5,6' 9.5'',,,229,87.0,7' 3'',97.0,8' 1'',7.3,,
,2658,Chris,Marcus,Chris Marcus,C,84.0,7' 0'',,,334,92.0,7' 8'',114.0,9' 6'',23.1,,
,12090,Chris,Massie,Chris Massie,PF-C,78.5,6' 6.5'',,,259,85.0,7' 1'',106.5,8' 10.5'',14.8,,
,12091,Will,McDonald,Will McDonald,C-PF,81.5,6' 9.5'',,,258,87.5,7' 3.5'',109.5,9' 1.5'',13.6,,
,2545,Darko,Milicic,Darko Milicic,PF,83.5,6' 11.5'',,,250,89.0,7' 5'',111.5,9' 3.5'',8.0,,
,12092,Jeff,Newton,Jeff Newton,PF,80.0,6' 8'',,,199,85.0,7' 1'',106.0,8' 10'',5.3,,
,12093,Uche,Nsonwu-Amadi,Uche Nsonwu-Amadi,PF-C,79.75,6' 7.75'',,,246,87.75,7' 3.75'',106.5,8' 10.5'',6.0,,
,12094,Ugonna,Okyekwe,Ugonna Okyekwe,SF,79.25,6' 7.25'',,,228,87.0,7' 3'',109.0,9' 1'',4.3,,
,101248,Marlon,Parmer,Marlon Parmer,PG,72.75,6' 0.75'',,,184,75.5,6' 3.5'',97.0,8' 1'',9.3,,
,12095,Stephane,Pelle,Stephane Pelle,PF-SF,79.0,6' 7'',,,246,86.0,7' 2'',107.0,8' 11'',12.4,,
,2632,Kirk,Penney,Kirk Penney,SG-SF,77.0,6' 5'',,,218,77.25,6' 5.25'',97.0,8' 1'',8.0,,
,2750,Pavel,Podkolzin,Pavel Podkolzin,C,87.5,7' 3.5'',,,303,89.75,7' 5.75'',116.0,9' 8'',16.3,,
,2694,Josh,Powell,Josh Powell,PF-SF,80.0,6' 8'',,,227,85.0,7' 1'',107.5,8' 11.5'',8.0,,
,12096,Hollis,Price,Hollis Price,PG-SG,71.5,5' 11.5'',,,165,76.5,6' 4.5'',94.5,7' 10.5'',7.3,,
,2557,Luke,Ridnour,Luke Ridnour,PG,73.0,6' 1'',,,167,75.0,6' 3'',95.5,7' 11.5'',5.3,,
,12097,Joe,Shipp,Joe Shipp,SG,76.0,6' 4'',,,224,82.0,6' 10'',103.0,8' 7'',11.7,,
,12098,Ron,Slay,Ron Slay,SF-PF,78.0,6' 6'',,,236,82.0,6' 10'',103.5,8' 7.5'',16.3,,
,2604,Theron,Smith,Theron Smith,PF-SF,78.5,6' 6.5'',,,234,82.25,6' 10.25'',104.5,8' 8.5'',9.3,,
,2596,Tommy,Smith,Tommy Smith,PF-SF,81.0,6' 9'',,,200,86.5,7' 2.5'',107.5,8' 11.5'',6.7,,
,12099,Marvin,Stone,Marvin Stone,C-PF,81.5,6' 9.5'',,,261,87.5,7' 3.5'',109.5,9' 1.5'',17.4,,
,2552,Michael,Sweetney,Michael Sweetney,PF,79.25,6' 7.25'',,,262,85.0,7' 1'',107.5,8' 11.5'',14.1,,
,2756,Sasha,Vujacic,Sasha Vujacic,PG-SG,77.5,6' 5.5'',,,193,77.5,6' 5.5'',101.0,8' 5'',14.1,,
,2548,Dwyane,Wade,Dwyane Wade,SG-SF,75.75,6' 3.75'',,,212,82.75,6' 10.75'',102.0,8' 6'',6.7,,
,12101,Wayne,Wallace,Wayne Wallace,PF,79.25,6' 7.25'',,,187,86.0,7' 2'',108.0,9' 0'',4.6,,
,2575,Luke,Walton,Luke Walton,SF-PF,79.75,6' 7.75'',,,235,80.5,6' 8.5'',104.0,8' 8'',9.3,,
,2561,David,West,David West,PF-SF,80.25,6' 8.25'',,,226,88.25,7' 4.25'',108.25,9' 0.25'',8.0,,
,2590,Mo,Williams,Mo Williams,PG-SG,72.75,6' 0.75'',,,189,77.5,6' 5.5'',98.5,8' 2.5'',6.7,,
,12102,Wesley,Wilson,Wesley Wilson,C-PF,82.25,6' 10.25'',,,257,87.0,7' 3'',110.5,9' 2.5'',12.4,,
,12103,Doug,Wrenn,Doug Wrenn,SF-PF,77.75,6' 5.75'',,,220,91.5,7' 7.5'',100.5,8' 4.5'',7.3,,
,2583,Derrick,Zimmerman,Derrick Zimmerman,PG,73.0,6' 1'',,,190,81.0,6' 9'',96.25,8' .25'',5.3,,
