TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
14011,203902,Semaj,Christon,Semaj Christon,PG,73.5,6' 1.5'',75.25,6' 3.25'',186,78.5,6' 6.5'',99.0,8' 3'',5.25,8.5,8.25
14012,203903,Jordan,Clarkson,Jordan Clarkson,PG,75.25,6' 3.25'',77.0,6' 5'',186.3,80.0,6' 8'',98.0,8' 2'',4.3,8.25,9.0
14013,203905,Aaron,Craft,Aaron Craft,PG,72.75,6' 0.75'',73.75,6' 1.75'',191.6,74.0,6' 2'',94.5,7' 10.5'',6.1,7.75,8.5
14014,203908,DeAndre,Daniels,DeAndre Daniels,SF,79.25,6' 7.25'',80.5,6' 8.5'',196,86.0,7' 2'',106.5,8' 10.5'',3.85,9.25,10.5
14015,203915,Spencer,Dinwiddie,Spencer Dinwiddie,PG,76.5,6' 4.5'',78.0,6' 6'',204.9,80.25,6' 8.25'',103.0,8' 7'',5.35,8.25,9.0
14016,203921,Cleanthony,Early,Cleanthony Early,SF,78.0,6' 6'',79.25,6' 7.25'',209.4,82.75,6' 10.75'',101.5,8' 5.5'',4.45,8.5,9.0
14017,203929,Melvin,Ejim,Melvin Ejim,SF,77.25,6' 5.25'',79.0,6' 7'',218.5,83.25,6' 11.25'',103.5,8' 7.5'',6.45,8.75,9.25
14019,203898,Tyler,Ennis,Tyler Ennis,PG,73.0,6' 1'',74.5,6' 2.5'',181.5,79.25,6' 7.25'',98.0,8' 2'',6.2,8.25,8.75
14020,203957,Dante,Exum,Dante Exum,SG,76.5,6' 4.5'',78.0,6' 6'',196.3,81.5,6' 9.5'',103.0,8' 7'',6.4,8.5,9.5
14021,203927,C.J.,Fair,C.J. Fair,SF,78.5,6' 6.5'',80.0,6' 8'',218.1,81.5,6' 9.5'',104.0,8' 8'',5.05,9.0,9.0
14022,203932,Aaron,Gordon,Aaron Gordon,PF,79.5,6' 7.5'',80.75,6' 8.75'',220.1,83.75,6' 11.75'',105.0,8' 9'',5.05,8.75,10.5
14023,203924,Jerami,Grant,Jerami Grant,SF,78.5,6' 6.5'',79.75,6' 7.75'',214,86.75,7' 2.75'',107.0,8' 11'',3.75,9.25,9.25
14024,203798,P.J.,Hairston,P.J. Hairston,SG,76.25,6' 4.25'',77.25,6' 5.25'',228.8,81.0,6' 9'',101.0,8' 5'',8.2,8.75,9.75
14025,203914,Gary,Harris,Gary Harris,SG,74.5,6' 2.5'',76.5,6' 4.5'',204.8,78.75,6' 6.75'',96.0,8' 0'',4.55,8.5,9.5
14026,203925,Joe,Harris,Joe Harris,SG,76.75,6' 4.75'',78.25,6' 6.25'',215,78.0,6' 6'',100.0,8' 4'',6.2,8.5,9.75
14027,203918,Rodney,Hood,Rodney Hood,SF,79.25,6' 7.25'',80.5,6' 8.5'',208.2,80.5,6' 8.5'',103.0,8' 7'',7.45,8.5,8.5
14028,203928,Cory,Jefferson,Cory Jefferson,PF,79.75,6' 7.75'',81.0,6' 9'',218.4,84.5,7' 0.5'',105.0,8' 9'',5.25,8.75,9.75
14029,203910,Nick,Johnson,Nick Johnson,SG,73.5,6' 1.5'',75.0,6' 3'',198,79.25,6' 7.25'',96.5,8' 0.5'',6.05,8.75,9.75
14031,203930,Sean,Kilpatrick,Sean Kilpatrick,SG,74.5,6' 2.5'',76.25,6' 4.25'',218.7,79.0,6' 7'',99.0,8' 3'',9.2,9.0,9.0
14032,203945,Alex,Kirk,Alex Kirk,PF,81.25,6' 9.25'',82.75,6' 10.75'',252,87.5,7' 3.5'',109.5,9' 1.5'',13.6,9.25,10.5
14033,203897,Zach,LaVine,Zach LaVine,PG,76.5,6' 4.5'',77.75,6' 5.75'',180.9,80.25,6' 8.25'',100.0,8' 4'',4.7,8.25,8.75
14034,203906,Devyn,Marble,Devyn Marble,SG,77.0,6' 5'',78.5,6' 6.5'',192.4,81.0,6' 9'',102.0,8' 6'',6.9,8.25,8.5
14039,203949,James,McAdoo,James McAdoo,PF,79.5,6' 7.5'',80.75,6' 8.75'',227.6,86.25,7' 2.25'',106.5,8' 10.5'',6.15,9.25,9.0
14035,203909,K.J.,McDaniels,K.J. McDaniels,SF,76.5,6' 4.5'',78.0,6' 6'',195.6,83.25,6' 11.25'',102.0,8' 6'',4.45,8.75,9.75
14036,203926,Doug,McDermott,Doug McDermott,SF,78.25,6' 6.25'',79.75,6' 7.75'',218,81.25,6' 9.25'',103.0,8' 7'',7.1,8.75,9.75
14038,203895,Jordan,McRae,Jordan McRae,SG,75.75,6' 3.75'',77.25,6' 5.25'',179.4,84.5,7' 0.5'',104.0,8' 8'',5.2,8.75,8.5
14040,203894,Shabazz,Napier,Shabazz Napier,PG,71.0,5' 11'',73.0,6' 1'',175.2,75.25,6' 3.25'',93.0,7' 9'',7.35,8.25,8.5
14041,203948,Johnny,O?Bryant III,Johnny O?Bryant III,PF,79.25,6' 7.25'',80.5,6' 8.5'',256.8,86.25,7' 2.25'',105.0,8' 9'',10.75,9.25,9.5
14043,203934,Lamar,Patterson,Lamar Patterson,SG,76.0,6' 4'',77.25,6' 5.25'',226,83.0,6' 11'',101.0,8' 5'',10.75,9.0,9.25
14044,203940,Adreian,Payne,Adreian Payne,PF,81.0,6' 9'',81.75,6' 9.75'',238.5,88.0,7' 4'',109.0,9' 1'',7.55,9.25,9.5
14045,203901,Elfrid,Payton,Elfrid Payton,PG,74.5,6' 2.5'',75.75,6' 3.75'',185.4,80.0,6' 8'',98.5,8' 2.5'',5.65,8.75,9.0
14046,203939,Dwight,Powell,Dwight Powell,PF,81.5,6' 9.5'',83.0,6' 11'',234.4,84.5,7' 0.5'',105.0,8' 9'',6.2,9.0,9.25
14047,203944,Julius,Randle,Julius Randle,PF,79.75,6' 7.75'',81.0,6' 9'',249.7,84.0,7' 0'',105.5,8' 9.5'',9.4,8.75,8.25
14048,203922,Glenn,Robinson III,Glenn Robinson III,SF,77.5,6' 5.5'',78.75,6' 6.75'',211.4,82.0,6' 10'',100.5,8' 4.5'',5.05,9.0,9.5
14049,203941,LaQuinton,Ross,LaQuinton Ross,SF,78.5,6' 6.5'',79.5,6' 7.5'',238.7,85.75,7' 1.75'',106.0,8' 10'',16.3,8.75,9.75
14050,203935,Marcus,Smart,Marcus Smart,PG,74.0,6' 2'',75.25,6' 3.25'',227.2,81.25,6' 9.25'',99.0,8' 3'',10.55,9.0,8.75
14051,203893,Russ,Smith,Russ Smith,PG,71.5,5' 11.5'',72.75,6' 0.75'',160,75.5,6' 3.5'',95.0,7' 11'',3.5,8.25,8.5
14052,203917,Nik,Stauskas,Nik Stauskas,SG,77.25,6' 5.25'',78.5,6' 6.5'',206.9,79.75,6' 7.75'',102.0,8' 6'',12.05,8.5,8.5
14053,203950,Jarnell,Stokes,Jarnell Stokes,PF,79.0,6' 7'',80.5,6' 8.5'',262.8,85.25,7' 1.25'',103.5,8' 7.5'',8.2,9.75,10.5
14054,203904,Xavier,Thames,Xavier Thames,PG,74.25,6' 2.25'',75.5,6' 3.5'',187,76.0,6' 4'',96.0,8' 0'',6.4,8.25,9.0
14055,203943,Noah,Vonleh,Noah Vonleh,PF,80.0,6' 8'',81.5,6' 9.5'',247.1,88.25,7' 4.25'',108.0,9' 0'',7.3,9.75,11.75
14056,203933,T.J.,Warren,T.J. Warren,SF,79.0,6' 7'',80.25,6' 8.25'',220.2,82.25,6' 10.25'',104.0,8' 8'',7.95,8.75,9.0
14058,203912,C.J.,Wilcox,C.J. Wilcox,SG,75.5,6' 3.5'',77.0,6' 5'',201,81.75,6' 9.75'',100.5,8' 4.5'',6.5,8.75,9.0
14061,203899,Kendall,Williams,Kendall Williams,PG,74.25,6' 2.25'',75.75,6' 3.75'',183,77.5,6' 5.5'',99.0,8' 3'',7.2,8.0,7.75
14059,203923,James,Young,James Young,SG,77.25,6' 5.25'',78.75,6' 6.75'',213.3,84.0,7' 0'',104.0,8' 8'',5.1,9.0,9.5
14060,203942,Patric,Young,Patric Young,PF,80.5,6' 8.5'',82.0,6' 10'',246.8,85.75,7' 1.75'',103.5,8' 7.5'',5.45,9.25,9.5
