TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
,101119,Rashad,McCants,Rashad McCants,SG,74.75,6' 2.75'',76.0,6' 4'',201,82.75,6' 10.75'',103.5,8' 7.5'',,,
,200829,Ivan,McFarlin,Ivan McFarlin,PF,77.5,6' 5.5'',78.75,6' 6.75'',228.6,81.0,6' 9'',105.5,8' 9.5'',,,
,12115,Juan,Mendez,Juan Mendez,PF-SF,77.25,6' 5.25'',78.75,6' 6.75'',231.4,84.0,7' 0'',106.5,8' 10.5'',,,
,101223,Aaron,Miles,Aaron Miles,PG,72.0,6' 0'',73.5,6' 1.5'',174.6,75.5,6' 3.5'',94.0,7' 10'',,,
,12116,Ellis,Myles,Ellis Myles,PF,78.0,6' 6'',79.25,6' 7.25'',255.2,81.75,6' 9.75'',105.5,8' 9.5'',,,
,12117,Larry,O'Bannon,Larry O'Bannon,SG,75.0,6' 3'',76.25,6' 4.25'',196,78.0,6' 6'',99.5,8' 3.5'',,,
,12118,Drago,Pasalic,Drago Pasalic,SF-PF,81.5,6' 9.5'',83.0,6' 11'',238.8,83.75,6' 11.75'',108.5,9' 0.5'',,,
,101108,Chris,Paul,Chris Paul,PG,71.75,5' 11.75'',73.0,6' 1'',178,76.25,6' 4.25'',93.0,7' 9'',,,
,200819,Kevin,Pittsnogle,Kevin Pittsnogle,PF,81.25,6' 9.25'',82.25,6' 10.25'',259.2,82.5,6' 10.5'',106.0,8' 10'',,,
,101232,Roger,Powell,Roger Powell,SF,76.75,6' 4.75'',78.0,6' 6'',218.6,83.5,6' 11.5'',104.0,8' 8'',,,
,201225,Carlos,Powell,Carlos Powell,SF-PF,77.25,6' 5.25'',78.75,6' 6.75'',221.8,82.75,6' 10.75'',105.0,8' 9'',,,
,101179,Ronnie,Price,Ronnie Price,PG,72.75,6' 0.75'',74.25,6' 2.25'',184.8,77.5,6' 5.5'',96.5,8' 0.5'',,,
,101194,Anthony,Roberson,Anthony Roberson,PG,72.75,6' 0.75'',74.5,6' 2.5'',178.8,74.75,6' 2.75'',95.0,7' 11'',,,
,201575,Brandon,Rush,Brandon Rush,SG-SF,77.0,6' 5'',78.5,6' 6.5'',211.4,83.25,6' 11.25'',104.5,8' 8.5'',,,
,101195,Luke,Schenscher,Luke Schenscher,C,83.75,6' 11.75'',85.5,7' 1.5'',241.6,89.0,7' 5'',111.5,9' 3.5'',,,
,101134,Wayne,Simien,Wayne Simien,PF,79.25,6' 7.25'',81.0,6' 9'',255.8,84.0,7' 0'',107.0,8' 11'',,,
,12120,Tre,Simmons,Tre Simmons,SG-SF,76.0,6' 4'',77.0,6' 5'',194.2,79.5,6' 7.5'',102.5,8' 6.5'',,,
,12121,David,Simon,David Simon,C-PF,80.0,6' 8'',81.5,6' 9.5'',258.8,87.5,7' 3.5'',108.0,9' 0'',,,
,101147,Chris,Taft,Chris Taft,PF,80.5,6' 8.5'',81.5,6' 9.5'',261,85.75,7' 1.75'',109.0,9' 1'',,,
,12122,Chris,Thomas,Chris Thomas,PG,71.75,5' 11.75'',73.0,6' 1'',176.2,75.0,6' 3'',95.0,7' 11'',,,
,12119,Omar,Thomas,Omar Thomas,SF-SG,75.25,6' 3.25'',76.5,6' 4.5'',200,80.0,6' 8'',102.0,8' 6'',,,
,101159,Dijon,Thompson,Dijon Thompson,SF-SG,78.25,6' 6.25'',80.0,6' 8'',195.8,81.75,6' 9.75'',105.5,8' 9.5'',,,
,101142,Ronny,Turiaf,Ronny Turiaf,PF,80.0,6' 8'',81.25,6' 9.25'',237.8,85.5,7' 1.5'',106.5,8' 10.5'',,,
,101111,Charlie,Villanueva,Charlie Villanueva,PF-SF,81.0,6' 9'',81.5,6' 9.5'',236.6,84.25,7' 0.25'',109.0,9' 1'',,,
,101124,Hakim,Warrick,Hakim Warrick,PF-SF,79.25,6' 7.25'',80.5,6' 8.5'',215,86.0,7' 2'',108.0,9' 0'',,,
,101110,Martell,Webster,Martell Webster,SF,78.0,6' 6'',79.5,6' 7.5'',229.6,83.0,6' 11'',106.0,8' 10'',,,
,101156,Robert,Whaley,Robert Whaley,PF-C,80.0,6' 8'',81.0,6' 9'',269.4,86.0,7' 2'',108.0,9' 0'',,,
,101114,Deron,Williams,Deron Williams,PG,73.75,6' 1.75'',74.75,6' 2.75'',202.4,78.25,6' 6.25'',98.0,8' 2'',,,
,101214,Jawad,Williams,Jawad Williams,SF,79.0,6' 7'',80.0,6' 8'',218,85.25,7' 1.25'',106.5,8' 10.5'',,,
,101107,Marvin,Williams,Marvin Williams,PF-SF,79.0,6' 7'',80.25,6' 8.25'',228.2,87.5,7' 3.5'',108.0,9' 0'',,,
,101152,Bracey,Wright,Bracey Wright,SG-PG,73.25,6' 1.25'',74.5,6' 2.5'',186.8,82.0,6' 10'',100.5,8' 4.5'',,,
,101120,Antoine,Wright,Antoine Wright,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',202.6,80.75,6' 8.75'',104.5,8' 8.5'',,,
