PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Danilo Gallinari,201568,DEN,1
Darrell Arthur,201589,DEN,1
Jusuf Nurkic,203994,DEN,1
Jameer Nelson,2749,DEN,1
Will Barton,203115,DEN,1
Otto Porter Jr.,203490,WAS,1
Markieff Morris,202693,WAS,1
Marcin Gortat,101162,WAS,1
Bradley Beal,203078,WAS,1
John Wall,202322,WAS,1
Will Barton,203115,DEN,2
Wilson Chandler,201163,DEN,2
Nikola Jokic,203999,DEN,2
Jamal Murray,1627750,DEN,2
Juancho Hernangomez,1627823,DEN,2
Markieff Morris,202693,WAS,2
Kelly Oubre Jr.,1626162,WAS,2
Marcus Thornton,201977,WAS,2
Andrew Nicholson,203094,WAS,2
Trey Burke,203504,WAS,2
Danilo Gallinari,201568,DEN,3
Darrell Arthur,201589,DEN,3
Jusuf Nurkic,203994,DEN,3
Jameer Nelson,2749,DEN,3
Will Barton,203115,DEN,3
Otto Porter Jr.,203490,WAS,3
Markieff Morris,202693,WAS,3
Marcin Gortat,101162,WAS,3
Bradley Beal,203078,WAS,3
John Wall,202322,WAS,3
Danilo Gallinari,201568,DEN,4
Jusuf Nurkic,203994,DEN,4
Will Barton,203115,DEN,4
Wilson Chandler,201163,DEN,4
Jamal Murray,1627750,DEN,4
Markieff Morris,202693,WAS,4
Marcin Gortat,101162,WAS,4
Kelly Oubre Jr.,1626162,WAS,4
Marcus Thornton,201977,WAS,4
Trey Burke,203504,WAS,4
