PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Maurice Harkless,203090,POR,1
Ed Davis,202334,POR,1
Meyers Leonard,203086,POR,1
CJ McCollum,203468,POR,1
Damian Lillard,203081,POR,1
Gordon Hayward,202330,UTA,1
Derrick Favors,202324,UTA,1
Rudy Gobert,203497,UTA,1
Joe Ingles,204060,UTA,1
George Hill,201588,UTA,1
Allen Crabbe,203459,POR,2
Noah Vonleh,203943,POR,2
Jusuf Nurkic,203994,POR,2
Pat Connaughton,1626192,POR,2
Shabazz Napier,203894,POR,2
Derrick Favors,202324,UTA,2
George Hill,201588,UTA,2
Boris Diaw,2564,UTA,2
Alec Burks,202692,UTA,2
Joe Johnson,2207,UTA,2
Maurice Harkless,203090,POR,3
Ed Davis,202334,POR,3
Meyers Leonard,203086,POR,3
CJ McCollum,203468,POR,3
Damian Lillard,203081,POR,3
Gordon Hayward,202330,UTA,3
Derrick Favors,202324,UTA,3
Rudy Gobert,203497,UTA,3
Joe Ingles,204060,UTA,3
George Hill,201588,UTA,3
CJ McCollum,203468,POR,4
Allen Crabbe,203459,POR,4
Noah Vonleh,203943,POR,4
Jusuf Nurkic,203994,POR,4
Pat Connaughton,1626192,POR,4
Derrick Favors,202324,UTA,4
George Hill,201588,UTA,4
Boris Diaw,2564,UTA,4
Alec Burks,202692,UTA,4
Joe Johnson,2207,UTA,4
