player.name,player.id,team.abbreviation,period
Robert Covington,203496,PHI,1
Ersan Ilyasova,101141,PHI,1
Joel Embiid,203954,PHI,1
Gerald Henderson,201945,PHI,1
Sergio Rodriguez,200771,PHI,1
Solomon Hill,203524,NOP,1
Anthony Davis,203076,NOP,1
Alexis Ajinca,201582,NOP,1
Buddy Hield,1627741,NOP,1
Tim Frazier,204025,NOP,1
Robert Covington,203496,PHI,2
Ersan Ilyasova,101141,PHI,2
Nik Stauskas,203917,PHI,2
Richaun Holmes,1626158,PHI,2
T.J. McConnell,204456,PHI,2
Solomon Hill,203524,NOP,2
Alexis Ajinca,201582,NOP,2
Langston Galloway,204038,NOP,2
Anthony Brown,1626148,NOP,2
Terrence Jones,203093,NOP,2
Robert Covington,203496,PHI,3
Ersan Ilyasova,101141,PHI,3
Joel Embiid,203954,PHI,3
Gerald Henderson,201945,PHI,3
Sergio Rodriguez,200771,PHI,3
Solomon Hill,203524,NOP,3
Anthony Davis,203076,NOP,3
Buddy Hield,1627741,NOP,3
Tim Frazier,204025,NOP,3
Omer Asik,201600,NOP,3
Ersan Ilyasova,101141,PHI,4
Joel Embiid,203954,PHI,4
Dario Saric,203967,PHI,4
Nik Stauskas,203917,PHI,4
T.J. McConnell,204456,PHI,4
Anthony Davis,203076,NOP,4
Alexis Ajinca,201582,NOP,4
Buddy Hield,1627741,NOP,4
Langston Galloway,204038,NOP,4
Anthony Brown,1626148,NOP,4
