PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Aaron Gordon,203932,ORL,1
Serge Ibaka,201586,ORL,1
Nikola Vucevic,202696,ORL,1
C.J. Watson,201228,ORL,1
Elfrid Payton,203901,ORL,1
Andrew Wiggins,203952,MIN,1
Gorgui Dieng,203476,MIN,1
Karl-Anthony Towns,1626157,MIN,1
Zach LaVine,203897,MIN,1
Ricky Rubio,201937,MIN,1
Evan Fournier,203095,ORL,2
D.J. Augustin,201571,ORL,2
Jeff Green,201145,ORL,2
Bismack Biyombo,202687,ORL,2
Damjan Rudez,204014,ORL,2
Zach LaVine,203897,MIN,2
Shabazz Muhammad,203498,MIN,2
Kris Dunn,1627739,MIN,2
Nemanja Bjelica,202357,MIN,2
Cole Aldrich,202332,MIN,2
Aaron Gordon,203932,ORL,3
Serge Ibaka,201586,ORL,3
Nikola Vucevic,202696,ORL,3
C.J. Watson,201228,ORL,3
Elfrid Payton,203901,ORL,3
Andrew Wiggins,203952,MIN,3
Gorgui Dieng,203476,MIN,3
Karl-Anthony Towns,1626157,MIN,3
Zach LaVine,203897,MIN,3
Ricky Rubio,201937,MIN,3
Evan Fournier,203095,ORL,4
D.J. Augustin,201571,ORL,4
Jeff Green,201145,ORL,4
Bismack Biyombo,202687,ORL,4
Damjan Rudez,204014,ORL,4
Gorgui Dieng,203476,MIN,4
Zach LaVine,203897,MIN,4
Shabazz Muhammad,203498,MIN,4
Kris Dunn,1627739,MIN,4
Nemanja Bjelica,202357,MIN,4
Serge Ibaka,201586,ORL,5
Nikola Vucevic,202696,ORL,5
C.J. Watson,201228,ORL,5
Elfrid Payton,203901,ORL,5
Evan Fournier,203095,ORL,5
Andrew Wiggins,203952,MIN,5
Karl-Anthony Towns,1626157,MIN,5
Zach LaVine,203897,MIN,5
Ricky Rubio,201937,MIN,5
Nemanja Bjelica,202357,MIN,5
