GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0021900802,2,12,0,1,7:16 PM,12:00,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0021900802,4,10,0,1,7:16 PM,12:00,Jump Ball Embiid vs. Zubac: Tip to Leonard,,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,5,1627826,Ivica Zubac,1610612746.0,LA,Clippers,LAC,5,202695,Kawhi Leonard,1610612746.0,LA,Clippers,LAC,1
0021900802,7,1,1,1,7:16 PM,11:43,,,George 25' 3PT Jump Shot (3 PTS) (Leonard 1 AST),3 - 0,-3,5,202331,Paul George,1610612746.0,LA,Clippers,LAC,5,202695,Kawhi Leonard,1610612746.0,LA,Clippers,LAC,0,0,,,,,,1
0021900802,9,2,6,1,7:17 PM,11:25,MISS Harris 3' Driving Layup,,,,,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,10,4,0,1,7:17 PM,11:24,Simmons REBOUND (Off:1 Def:0),,,,,4,1627732,Ben Simmons,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,11,2,79,1,7:17 PM,11:22,MISS Simmons 6' Pullup Jump Shot,,,,,4,1627732,Ben Simmons,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,12,4,0,1,7:17 PM,11:22,Embiid REBOUND (Off:1 Def:0),,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,13,1,72,1,7:17 PM,11:22,Embiid 3' Putback Layup (2 PTS),,,3 - 2,-1,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,14,6,2,1,7:17 PM,11:22,,,Leonard S.FOUL (P1.T1) (K.Fitzgerald),,,5,202695,Kawhi Leonard,1610612746.0,LA,Clippers,LAC,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,1,0,,,,,,1
0021900802,16,3,10,1,7:17 PM,11:22,MISS Embiid Free Throw 1 of 1,,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,17,4,0,1,7:17 PM,11:20,,,Leonard REBOUND (Off:0 Def:1),,,5,202695,Kawhi Leonard,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,,1
0021900802,18,2,1,1,7:17 PM,11:04,Richardson BLOCK (1 BLK),,MISS George 10' Jump Shot,,,5,202331,Paul George,1610612746.0,LA,Clippers,LAC,0,0,,,,,,4,1626196,Josh Richardson,1610612755.0,Philadelphia,76ers,PHI,1
0021900802,20,4,0,1,7:18 PM,11:03,,,Morris Sr. REBOUND (Off:1 Def:0),,,5,202694,Marcus Morris Sr.,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,,1
0021900802,21,2,79,1,7:18 PM,10:57,,,MISS George 11' Pullup Jump Shot,,,5,202331,Paul George,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,,1
0021900802,22,4,0,1,7:18 PM,10:53,Harris REBOUND (Off:0 Def:1),,,,,4,202699,Tobias Harris,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,23,6,2,1,7:18 PM,10:36,,,Zubac S.FOUL (P1.T2) (K.Fitzgerald),,,5,1627826,Ivica Zubac,1610612746.0,LA,Clippers,LAC,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,1,0,,,,,,1
0021900802,25,3,11,1,7:18 PM,10:36,Embiid Free Throw 1 of 2 (3 PTS),,,3 - 3,TIE,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,26,3,12,1,7:19 PM,10:36,Embiid Free Throw 2 of 2 (4 PTS),,,3 - 4,1,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,27,1,101,1,7:19 PM,10:22,,,Leonard 8' Driving Floating Jump Shot (2 PTS) (Zubac 1 AST),5 - 4,-1,5,202695,Kawhi Leonard,1610612746.0,LA,Clippers,LAC,5,1627826,Ivica Zubac,1610612746.0,LA,Clippers,LAC,0,0,,,,,,1
0021900802,29,2,1,1,7:19 PM,10:04,MISS Richardson 26' 3PT Jump Shot,,,,,4,1626196,Josh Richardson,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,30,4,0,1,7:19 PM,10:02,,,George REBOUND (Off:0 Def:1),,,5,202331,Paul George,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,,1
0021900802,31,2,79,1,7:19 PM,9:56,,,MISS George 13' Pullup Jump Shot,,,5,202331,Paul George,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,,1
0021900802,32,4,0,1,7:19 PM,9:53,Embiid REBOUND (Off:1 Def:1),,,,,4,203954,Joel Embiid,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,33,1,73,1,7:20 PM,9:40,Simmons 2' Driving Reverse Layup (2 PTS),,,5 - 6,1,4,1627732,Ben Simmons,1610612755.0,Philadelphia,76ers,PHI,0,0,,,,,,0,0,,,,,,1
0021900802,34,2,63,1,7:20 PM,9:32,,,MISS Williams 13' Fadeaway Jumper,,,5,101150,Lou Williams,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,,1
