player.name,player.id,team.abbreviation,period
Luc Mbah a Moute,201601,PHI,1
Henry Sims,203156,PHI,1
Nerlens Noel,203457,PHI,1
Robert Covington,203496,PHI,1
Michael Carter-Williams,203487,PHI,1
Joe Johnson,2207,BKN,1
Mason Plumlee,203486,BKN,1
Brook Lopez,201572,BKN,1
Sergey Karasev,203508,BKN,1
Jarrett Jack,101127,BKN,1
Luc Mbah a Moute,201601,PHI,2
Henry Sims,203156,PHI,2
Robert Covington,203496,PHI,2
KJ McDaniels,203909,PHI,2
Tony Wroten,203100,PHI,2
Brook Lopez,201572,BKN,2
Mirza Teletovic,203141,BKN,2
Alan Anderson,101187,BKN,2
Darius Morris,202721,BKN,2
Bojan Bogdanovic,202711,BKN,2
Luc Mbah a Moute,201601,PHI,3
Henry Sims,203156,PHI,3
Nerlens Noel,203457,PHI,3
Robert Covington,203496,PHI,3
Michael Carter-Williams,203487,PHI,3
Joe Johnson,2207,BKN,3
Mason Plumlee,203486,BKN,3
Brook Lopez,201572,BKN,3
Sergey Karasev,203508,BKN,3
Jarrett Jack,101127,BKN,3
Luc Mbah a Moute,201601,PHI,4
Nerlens Noel,203457,PHI,4
KJ McDaniels,203909,PHI,4
Tony Wroten,203100,PHI,4
Jerami Grant,203924,PHI,4
Joe Johnson,2207,BKN,4
Mirza Teletovic,203141,BKN,4
Alan Anderson,101187,BKN,4
Darius Morris,202721,BKN,4
Jerome Jordan,202366,BKN,4
