player.name,player.id,team.abbreviation,period
CJ McCollum,203468,POR,1
Meyers Leonard,203086,POR,1
Robin Lopez,201577,POR,1
Arron Afflalo,201167,POR,1
Damian Lillard,203081,POR,1
Joe Johnson,2207,BKN,1
Thaddeus Young,201152,BKN,1
Brook Lopez,201572,BKN,1
Markel Brown,203900,BKN,1
Deron Williams,101114,BKN,1
CJ McCollum,203468,POR,2
Meyers Leonard,203086,POR,2
Alonzo Gee,202087,POR,2
Allen Crabbe,203459,POR,2
Steve Blake,2581,POR,2
Markel Brown,203900,BKN,2
Earl Clark,201947,BKN,2
Bojan Bogdanovic,202711,BKN,2
Jarrett Jack,101127,BKN,2
Mason Plumlee,203486,BKN,2
CJ McCollum,203468,POR,3
Meyers Leonard,203086,POR,3
Robin Lopez,201577,POR,3
Arron Afflalo,201167,POR,3
Damian Lillard,203081,POR,3
Joe Johnson,2207,BKN,3
Thaddeus Young,201152,BKN,3
Brook Lopez,201572,BKN,3
Markel Brown,203900,BKN,3
Deron Williams,101114,BKN,3
CJ McCollum,203468,POR,4
Meyers Leonard,203086,POR,4
Joel Freeland,200777,POR,4
Allen Crabbe,203459,POR,4
Steve Blake,2581,POR,4
Thaddeus Young,201152,BKN,4
Markel Brown,203900,BKN,4
Bojan Bogdanovic,202711,BKN,4
Jarrett Jack,101127,BKN,4
Mason Plumlee,203486,BKN,4
