player.name,player.id,team.abbreviation,period
Solomon Hill,203524,IND,1
Luis Scola,2449,IND,1
Ian Mahinmi,101133,IND,1
Rodney Stuckey,201155,IND,1
Donald Sloan,202388,IND,1
Chandler Parsons,202718,DAL,1
Dirk Nowitzki,1717,DAL,1
Tyson Chandler,2199,DAL,1
Monta Ellis,101145,DAL,1
Jameer Nelson,2749,DAL,1
Luis Scola,2449,IND,2
CJ Miles,101139,IND,2
Damjan Rudez,204014,IND,2
Lavoy Allen,202730,IND,2
AJ Price,201985,IND,2
Dirk Nowitzki,1717,DAL,2
Al-Farouq Aminu,202329,DAL,2
Brandan Wright,201148,DAL,2
Devin Harris,2734,DAL,2
J.J. Barea,200826,DAL,2
Solomon Hill,203524,IND,3
Luis Scola,2449,IND,3
Ian Mahinmi,101133,IND,3
Rodney Stuckey,201155,IND,3
Donald Sloan,202388,IND,3
Chandler Parsons,202718,DAL,3
Dirk Nowitzki,1717,DAL,3
Tyson Chandler,2199,DAL,3
Monta Ellis,101145,DAL,3
Jameer Nelson,2749,DAL,3
Luis Scola,2449,IND,4
Donald Sloan,202388,IND,4
CJ Miles,101139,IND,4
Damjan Rudez,204014,IND,4
Lavoy Allen,202730,IND,4
Dirk Nowitzki,1717,DAL,4
Al-Farouq Aminu,202329,DAL,4
Brandan Wright,201148,DAL,4
Devin Harris,2734,DAL,4
J.J. Barea,200826,DAL,4
