player.name,player.id,team.abbreviation,period
Robert Covington,203496,PHI,1
Luc Mbah a Moute,201601,PHI,1
Nerlens Noel,203457,PHI,1
JaKarr Sampson,203960,PHI,1
Michael Carter-Williams,203487,PHI,1
Tobias Harris,202699,ORL,1
Kyle O'Quinn,203124,ORL,1
Nikola Vucevic,202696,ORL,1
Victor Oladipo,203506,ORL,1
Elfrid Payton,203901,ORL,1
Michael Carter-Williams,203487,PHI,2
KJ McDaniels,203909,PHI,2
Henry Sims,203156,PHI,2
Tony Wroten,203100,PHI,2
Jerami Grant,203924,PHI,2
Victor Oladipo,203506,ORL,2
Channing Frye,101112,ORL,2
Evan Fournier,203095,ORL,2
Dewayne Dedmon,203473,ORL,2
Luke Ridnour,2557,ORL,2
Robert Covington,203496,PHI,3
Luc Mbah a Moute,201601,PHI,3
Nerlens Noel,203457,PHI,3
JaKarr Sampson,203960,PHI,3
Michael Carter-Williams,203487,PHI,3
Tobias Harris,202699,ORL,3
Kyle O'Quinn,203124,ORL,3
Nikola Vucevic,202696,ORL,3
Victor Oladipo,203506,ORL,3
Elfrid Payton,203901,ORL,3
Michael Carter-Williams,203487,PHI,4
KJ McDaniels,203909,PHI,4
Henry Sims,203156,PHI,4
Tony Wroten,203100,PHI,4
Jerami Grant,203924,PHI,4
Kyle O'Quinn,203124,ORL,4
Channing Frye,101112,ORL,4
Evan Fournier,203095,ORL,4
Maurice Harkless,203090,ORL,4
