player.name,player.id,team.abbreviation,period
Chase Budinger,201978,MIN,1
Thaddeus Young,201152,MIN,1
Gorgui Dieng,203476,MIN,1
Andrew Wiggins,203952,MIN,1
Mo Williams,2590,MIN,1
Solomon Hill,203524,IND,1
David West,2561,IND,1
Roy Hibbert,201579,IND,1
CJ Miles,101139,IND,1
C.J. Watson,201228,IND,1
Chase Budinger,201978,MIN,2
Andrew Wiggins,203952,MIN,2
Mo Williams,2590,MIN,2
Anthony Bennett,203461,MIN,2
Robbie Hummel,203133,MIN,2
Luis Scola,2449,IND,2
Rodney Stuckey,201155,IND,2
Damjan Rudez,204014,IND,2
Lavoy Allen,202730,IND,2
Donald Sloan,202388,IND,2
Chase Budinger,201978,MIN,3
Thaddeus Young,201152,MIN,3
Gorgui Dieng,203476,MIN,3
Andrew Wiggins,203952,MIN,3
Mo Williams,2590,MIN,3
Solomon Hill,203524,IND,3
David West,2561,IND,3
Roy Hibbert,201579,IND,3
CJ Miles,101139,IND,3
C.J. Watson,201228,IND,3
Gorgui Dieng,203476,MIN,4
Mo Williams,2590,MIN,4
Anthony Bennett,203461,MIN,4
Robbie Hummel,203133,MIN,4
Troy Daniels,203584,MIN,4
Luis Scola,2449,IND,4
Rodney Stuckey,201155,IND,4
Damjan Rudez,204014,IND,4
Lavoy Allen,202730,IND,4
Donald Sloan,202388,IND,4
