player.name,player.id,team.abbreviation,period
Tony Allen,2754,MEM,1
Zach Randolph,2216,MEM,1
Marc Gasol,201188,MEM,1
Courtney Lee,201584,MEM,1
Mike Conley,201144,MEM,1
Joe Johnson,2207,BKN,1
Mason Plumlee,203486,BKN,1
Brook Lopez,201572,BKN,1
Bojan Bogdanovic,202711,BKN,1
Jarrett Jack,101127,BKN,1
Marc Gasol,201188,MEM,2
Courtney Lee,201584,MEM,2
Beno Udrih,2757,MEM,2
Jeff Green,201145,MEM,2
Jon Leuer,202720,MEM,2
Joe Johnson,2207,BKN,2
Mason Plumlee,203486,BKN,2
Jarrett Jack,101127,BKN,2
Alan Anderson,101187,BKN,2
Jerome Jordan,202366,BKN,2
Tony Allen,2754,MEM,3
Zach Randolph,2216,MEM,3
Marc Gasol,201188,MEM,3
Courtney Lee,201584,MEM,3
Mike Conley,201144,MEM,3
Joe Johnson,2207,BKN,3
Mason Plumlee,203486,BKN,3
Brook Lopez,201572,BKN,3
Bojan Bogdanovic,202711,BKN,3
Jarrett Jack,101127,BKN,3
Beno Udrih,2757,MEM,4
Jeff Green,201145,MEM,4
Vince Carter,1713,MEM,4
Kosta Koufos,201585,MEM,4
Nick Calathes,201979,MEM,4
Mason Plumlee,203486,BKN,4
Bojan Bogdanovic,202711,BKN,4
Alan Anderson,101187,BKN,4
Darius Morris,202721,BKN,4
Mirza Teletovic,203141,BKN,4
