player.name,player.id,team.abbreviation,period
Carmelo Anthony,2546,NYK,1
Jason Smith,201160,NYK,1
Cole Aldrich,202332,NYK,1
Jose Calderon,101181,NYK,1
Tim Hardaway Jr.,203501,NYK,1
Matt Barnes,2440,LAC,1
Blake Griffin,201933,LAC,1
DeAndre Jordan,201599,LAC,1
JJ Redick,200755,LAC,1
Chris Paul,101108,LAC,1
Cole Aldrich,202332,NYK,2
Pablo Prigioni,203143,NYK,2
Shane Larkin,203499,NYK,2
JR Smith,2747,NYK,2
Quincy Acy,203112,NYK,2
Spencer Hawes,201150,LAC,2
Jamal Crawford,2037,LAC,2
Jordan Farmar,200770,LAC,2
Glen Davis,201175,LAC,2
Reggie Bullock,203493,LAC,2
Carmelo Anthony,2546,NYK,3
Jason Smith,201160,NYK,3
Cole Aldrich,202332,NYK,3
Jose Calderon,101181,NYK,3
Tim Hardaway Jr.,203501,NYK,3
Matt Barnes,2440,LAC,3
Blake Griffin,201933,LAC,3
DeAndre Jordan,201599,LAC,3
JJ Redick,200755,LAC,3
Chris Paul,101108,LAC,3
Jason Smith,201160,NYK,4
Pablo Prigioni,203143,NYK,4
Shane Larkin,203499,NYK,4
JR Smith,2747,NYK,4
Quincy Acy,203112,NYK,4
Blake Griffin,201933,LAC,4
JJ Redick,200755,LAC,4
Spencer Hawes,201150,LAC,4
Jamal Crawford,2037,LAC,4
Jordan Farmar,200770,LAC,4
