player.name,player.id,team.abbreviation,period
Quincy Pondexter,202347,NOP,1
Anthony Davis,203076,NOP,1
Omer Asik,201600,NOP,1
Tyreke Evans,201936,NOP,1
Eric Gordon,201569,NOP,1
Nicolas Batum,201587,POR,1
LaMarcus Aldridge,200746,POR,1
Robin Lopez,201577,POR,1
Arron Afflalo,201167,POR,1
Damian Lillard,203081,POR,1
Alexis Ajinca,201582,NOP,2
Dante Cunningham,201967,NOP,2
Norris Cole,202708,NOP,2
Ryan Anderson,201583,NOP,2
Toney Douglas,201962,NOP,2
Robin Lopez,201577,POR,2
Arron Afflalo,201167,POR,2
CJ McCollum,203468,POR,2
Steve Blake,2581,POR,2
Meyers Leonard,203086,POR,2
Quincy Pondexter,202347,NOP,3
Anthony Davis,203076,NOP,3
Omer Asik,201600,NOP,3
Tyreke Evans,201936,NOP,3
Eric Gordon,201569,NOP,3
Nicolas Batum,201587,POR,3
LaMarcus Aldridge,200746,POR,3
Robin Lopez,201577,POR,3
Arron Afflalo,201167,POR,3
Damian Lillard,203081,POR,3
Quincy Pondexter,202347,NOP,4
Alexis Ajinca,201582,NOP,4
Norris Cole,202708,NOP,4
Ryan Anderson,201583,NOP,4
Toney Douglas,201962,NOP,4
Robin Lopez,201577,POR,4
Arron Afflalo,201167,POR,4
CJ McCollum,203468,POR,4
Steve Blake,2581,POR,4
Meyers Leonard,203086,POR,4
