GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021701026,1610612765,DET,Detroit,203516,James Ennis III,F,,7:15,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,2.0
0021701026,1610612765,DET,Detroit,201933,Blake Griffin,F,,11:59,4,7,0.571,2,3,0.667,2,2,1.0,0,2,2,5,1,0,2,1,12,-4.0
0021701026,1610612765,DET,Detroit,203083,Andre Drummond,C,,9:16,3,5,0.6,0,0,0.0,0,0,0.0,1,3,4,1,0,1,2,0,6,0.0
0021701026,1610612765,DET,Detroit,203493,Reggie Bullock,G,,11:59,2,4,0.5,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,4,-4.0
0021701026,1610612765,DET,Detroit,202397,Ish Smith,G,,9:16,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,0,4,0.0
0021701026,1610612765,DET,Detroit,1626169,Stanley Johnson,,,4:44,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,0,3,-6.0
0021701026,1610612765,DET,Detroit,203961,Eric Moreland,,,2:43,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,1,0,-4.0
0021701026,1610612765,DET,Detroit,202779,Dwight Buycks,,,2:43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-4.0
0021701026,1610612743,DEN,Denver,201163,Wilson Chandler,F,,9:58,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,3,0,0,0,0,0,2.0
0021701026,1610612743,DEN,Denver,200794,Paul Millsap,F,,9:16,3,6,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,1,1,7,0.0
0021701026,1610612743,DEN,Denver,203999,Nikola Jokic,C,,9:58,4,8,0.5,1,2,0.5,1,1,1.0,1,2,3,3,2,1,0,0,10,2.0
0021701026,1610612743,DEN,Denver,203914,Gary Harris,G,,9:16,2,4,0.5,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,4,0.0
0021701026,1610612743,DEN,Denver,1627750,Jamal Murray,G,,9:16,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,1,0,0,0,3,0.0
0021701026,1610612743,DEN,Denver,203486,Mason Plumlee,,,4:44,1,2,0.5,0,0,0.0,0,1,0.0,1,1,2,0,0,0,0,0,2,6.0
0021701026,1610612743,DEN,Denver,203115,Will Barton,,,4:44,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,2,6.0
0021701026,1610612743,DEN,Denver,2734,Devin Harris,,,2:43,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,5,4.0
