GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700845,1610612759,SAS,San Antonio,203937,Kyle Anderson,F,,8:34,1,4,0.25,0,1,0.0,4,4,1.0,0,3,3,1,0,1,0,0,6,0.0
0021700845,1610612759,SAS,San Antonio,2200,Pau Gasol,F,,8:56,0,2,0.0,0,1,0.0,2,2,1.0,0,4,4,2,0,0,0,0,2,1.0
0021700845,1610612759,SAS,San Antonio,202722,Davis Bertans,C,,8:34,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,0,0,1,0,0,5,0.0
0021700845,1610612759,SAS,San Antonio,201980,Danny Green,G,,8:49,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,2,0,-3.0
0021700845,1610612759,SAS,San Antonio,1627749,Dejounte Murray,G,,6:42,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,-3.0
0021700845,1610612759,SAS,San Antonio,1938,Manu Ginobili,,,6:33,2,3,0.667,0,1,0.0,1,2,0.5,0,1,1,0,0,0,1,0,5,-3.0
0021700845,1610612759,SAS,San Antonio,2225,Tony Parker,,,5:16,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.0
0021700845,1610612759,SAS,San Antonio,201988,Patty Mills,,,3:24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3.0
0021700845,1610612759,SAS,San Antonio,203530,Joffrey Lauvergne,,,3:02,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,-4.0
0021700845,1610612762,UTA,Utah,204060,Joe Ingles,F,,8:34,4,6,0.667,2,3,0.667,0,0,0.0,0,3,3,0,1,0,0,1,10,0.0
0021700845,1610612762,UTA,Utah,202324,Derrick Favors,F,,7:45,1,2,0.5,0,0,0.0,3,4,0.75,0,1,1,0,0,1,0,0,5,3.0
0021700845,1610612762,UTA,Utah,203497,Rudy Gobert,C,,9:38,1,1,1.0,0,0,0.0,1,1,1.0,0,3,3,0,0,1,0,1,3,0.0
0021700845,1610612762,UTA,Utah,1626220,Royce O'Neale,G,,9:23,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,6.0
0021700845,1610612762,UTA,Utah,1628378,Donovan Mitchell,G,,9:13,1,5,0.2,1,5,0.2,0,0,0.0,0,0,0,0,1,0,1,1,3,2.0
0021700845,1610612762,UTA,Utah,203109,Jae Crowder,,,6:33,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,3.0
0021700845,1610612762,UTA,Utah,201973,Jonas Jerebko,,,2:35,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3.0
0021700845,1610612762,UTA,Utah,202692,Alec Burks,,,3:24,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,3.0
0021700845,1610612762,UTA,Utah,203526,Raul Neto,,,2:45,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,1.0
