GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700840,1610612762,UTA,Utah,204060,Joe Ingles,F,,8:57,2,4,0.5,1,2,0.5,0,0,0.0,0,4,4,1,1,0,2,1,5,-3.0
0021700840,1610612762,UTA,Utah,202324,Derrick Favors,F,,8:57,2,3,0.667,0,0,0.0,0,0,0.0,0,3,3,0,1,1,1,0,4,-3.0
0021700840,1610612762,UTA,Utah,203497,Rudy Gobert,C,,10:57,1,3,0.333,0,0,0.0,0,0,0.0,0,4,4,1,0,0,1,0,2,-6.0
0021700840,1610612762,UTA,Utah,1628378,Donovan Mitchell,G,,10:57,2,5,0.4,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,4,-6.0
0021700840,1610612762,UTA,Utah,1626220,Royce O'Neale,G,,5:44,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,1,2,0.0
0021700840,1610612762,UTA,Utah,203109,Jae Crowder,,,6:13,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,-7.0
0021700840,1610612762,UTA,Utah,202692,Alec Burks,,,3:00,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4.0
0021700840,1610612762,UTA,Utah,201973,Jonas Jerebko,,,3:00,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4.0
0021700840,1610612762,UTA,Utah,203526,Raul Neto,,,1:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-1.0
0021700840,1610612762,UTA,Utah,202327,Ekpe Udoh,,,1:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1.0
0021700840,1610612757,POR,Portland,203090,Maurice Harkless,F,,8:57,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,1,0,1,1,0,0,3.0
0021700840,1610612757,POR,Portland,202329,Al-Farouq Aminu,F,,8:57,3,4,0.75,2,3,0.667,0,0,0.0,0,2,2,1,0,0,0,0,8,3.0
0021700840,1610612757,POR,Portland,203994,Jusuf Nurkic,C,,8:57,0,4,0.0,0,0,0.0,0,0,0.0,1,2,3,1,0,1,0,1,0,3.0
0021700840,1610612757,POR,Portland,203468,CJ McCollum,G,,8:57,1,6,0.167,1,2,0.5,0,0,0.0,0,1,1,1,2,0,1,0,3,3.0
0021700840,1610612757,POR,Portland,203081,Damian Lillard,G,,11:57,3,6,0.5,0,3,0.0,7,7,1.0,0,1,1,1,0,0,0,0,13,7.0
0021700840,1610612757,POR,Portland,202323,Evan Turner,,,3:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4.0
0021700840,1610612757,POR,Portland,202334,Ed Davis,,,3:00,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,4.0
0021700840,1610612757,POR,Portland,1628380,Zach Collins,,,3:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,4.0
0021700840,1610612757,POR,Portland,1626192,Pat Connaughton,,,3:00,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,4.0
