eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,2772,202344,101162,203078,202322,201145,101138,203096,202340,202348
44,1,2772,202344,101162,101110,202322,201145,101138,203096,202340,202348
45,1,2772,2403,101162,101110,202322,201145,101138,203096,202340,202348
69,1,2772,2403,202338,101110,202322,201145,101138,203096,202340,202348
82,1,2772,2403,202338,101110,202322,201145,2743,203096,202340,202348
83,1,2772,2403,202338,101110,202322,2222,2743,203096,202340,202348
93,1,2772,2403,202338,101110,202322,2222,2743,203096,201584,202348
94,1,203490,2403,202338,101110,202322,2222,2743,203096,201584,202348
110,1,203490,2403,202338,101110,202322,2222,2743,203482,201584,202348
111,1,203490,2403,202338,101110,202066,2222,2743,203482,201584,202348
121,2,101110,2403,202338,203490,202066,2743,2222,201584,203482,203515
126,2,101110,101162,202338,203490,202066,2743,2222,201584,203482,203515
150,2,101110,101162,202338,203490,202066,101138,2222,201584,203482,203515
151,2,101110,101162,202338,203078,202066,101138,2222,201584,203482,203515
161,2,101110,101162,202338,203078,2772,101138,2222,201584,203482,203515
162,2,202322,101162,202338,203078,2772,101138,2222,201584,203482,203515
175,2,202322,101162,202338,203078,2772,101138,2222,202340,203482,203515
176,2,202322,101162,202338,203078,2772,101138,2222,202340,203096,203515
177,2,202322,101162,202338,203078,2772,101138,2222,202340,203096,201145
185,2,202322,101162,202338,203078,2772,101138,202348,202340,203096,201145
206,2,202322,2403,202338,203078,2772,101138,202348,202340,203096,201145
216,2,202322,2403,101162,203078,2772,101138,202348,202340,203096,201145
217,2,202322,2403,101162,203078,2772,101138,202348,202340,203543,201145
229,2,202322,2403,101162,203078,203490,101138,202348,202340,203543,201145
246,2,202322,2403,101162,203078,203490,101138,202348,202340,203096,201145
247,2,202322,202338,101162,203078,203490,101138,202348,202340,203096,201145
255,3,2772,202344,101162,203078,202322,201145,101138,203096,202340,202348
323,3,2772,101110,101162,203078,202322,201145,101138,203096,202340,202348
324,3,2772,101110,101162,2403,202322,201145,101138,203096,202340,202348
325,3,2772,101110,101162,2403,202322,201145,101138,2743,202340,202348
343,3,2772,101110,202338,2403,202322,201145,101138,2743,202340,202348
356,3,2772,101110,202338,2403,202322,201145,101138,2743,202340,203515
357,3,2772,101110,202338,2403,202322,2222,101138,2743,202340,203515
358,3,2772,101110,202338,2403,202066,2222,101138,2743,202340,203515
381,4,2772,101110,2403,202338,202066,202340,2743,2222,203515,203543
390,4,203490,101110,2403,202338,202066,202340,2743,2222,203515,203543
416,4,203490,101110,2403,202338,202066,201145,2743,2222,203515,203543
421,4,203490,101110,2403,202338,202066,201145,2743,2222,203515,203096
422,4,203490,101110,2403,202338,202322,201145,2743,2222,203515,203096
423,4,203490,101110,101162,202338,202322,201145,2743,2222,203515,203096
426,4,2772,101110,101162,202338,202322,201145,2743,2222,203515,203096
434,4,2772,101110,101162,202338,202322,201145,2743,2222,202348,203096
435,4,2772,101110,101162,202338,202322,201145,2743,202340,202348,203096
436,4,2772,101110,101162,202338,202322,201145,101138,202340,202348,203096
437,4,2772,203078,101162,202338,202322,201145,101138,202340,202348,203096
452,4,2772,203078,101162,2403,202322,201145,101138,202340,202348,203096
491,4,2772,203078,101162,2403,202322,201145,101138,202340,202348,2222
515,4,2772,203078,101110,2403,202322,201145,101138,202340,202348,203096
