eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,201147,201567,203476,2755,201937,1890,1717,2223,101145,101181
59,1,201147,201567,203476,2755,201937,1890,201148,2223,101145,101181
83,1,201147,201567,203476,2755,201937,1890,201148,1713,101145,101181
84,1,201147,201567,203476,2755,201937,1890,201148,1713,101145,2734
104,1,201147,201567,203476,2755,201937,201961,201148,1713,101145,2734
105,1,201147,201567,203476,2755,201937,201961,201148,1713,201971,2734
106,1,201147,201567,203476,200826,201937,201961,201148,1713,201971,2734
114,1,201147,201567,201967,200826,201937,201961,201148,1713,201971,2734
123,1,201147,201567,201967,200826,201937,201961,201148,1713,203109,2734
134,2,201147,203476,201937,200826,201967,1717,201148,1713,2734,201961
145,2,201147,203476,201937,200826,201967,1717,2223,1713,2734,201961
146,2,201147,203476,201937,200826,201967,1717,2223,101181,2734,201961
147,2,201147,203476,201937,200826,201967,1717,2223,101181,203109,201961
148,2,201147,203476,201937,200826,201967,1717,2223,101181,203109,101145
152,2,201978,203476,201937,200826,201967,1717,2223,101181,203109,101145
171,2,201978,203476,2755,200826,201967,1717,2223,101181,203109,101145
185,2,201978,201567,2755,200826,201967,1717,2223,101181,203109,101145
186,2,201978,201567,2755,200826,201967,1717,1890,101181,203109,101145
208,2,201978,201567,2755,200826,201967,1713,1890,101181,203109,101145
210,2,201978,201567,2755,203133,201967,1713,1890,101181,203109,101145
211,2,201978,201567,2755,203133,201937,1713,1890,101181,203109,101145
212,2,201147,201567,2755,203133,201937,1713,1890,101181,203109,101145
218,2,201147,201567,2755,203133,201937,1713,1890,101181,203109,2734
255,2,201147,201567,2755,203133,201937,1713,1890,101181,1717,2734
289,3,201147,201567,203476,2755,201937,1890,1717,2223,101145,101181
347,3,201147,201567,203476,2755,201937,1890,1717,2223,101145,2734
354,3,201147,201567,203476,2755,201937,1890,1713,2223,101145,2734
355,3,201147,201567,203476,2755,201937,1890,1713,2223,203109,2734
374,3,201147,201567,201967,2755,201937,1890,1713,2223,203109,2734
387,3,201147,201567,201967,2755,201937,1890,1713,1717,203109,2734
388,3,201147,201567,201967,200826,201937,1890,1713,1717,203109,2734
399,3,201147,201567,201967,200826,201937,201148,1713,1717,203109,2734
406,3,201147,201567,201967,200826,201937,201148,1713,1717,101181,2734
412,4,201147,201937,200826,201967,203133,1717,201148,1713,2734,203109
435,4,201147,201937,200826,201967,203133,1717,201148,1713,2734,101145
444,4,201147,201937,200826,201967,203133,1717,201148,1713,2734,101181
467,4,201147,201937,200826,201967,203133,1890,201148,1713,2734,101181
476,4,201147,201937,200826,201967,203133,1890,201148,1713,2734,101145
497,4,201147,201937,200826,201967,203133,1890,1717,1713,2734,101145
498,4,201147,201937,200826,201567,203133,1890,1717,1713,2734,101145
526,4,201147,201937,2755,201567,203133,1890,1717,1713,2734,101145
578,5,201147,201567,2755,201937,203133,1717,101145,201148,1713,2734
594,5,201147,201567,2755,201937,203133,1717,101145,201148,1890,2734
627,5,201147,201567,2755,201937,203133,203109,101145,201148,1890,2734
632,5,201147,201567,2755,201937,203133,203109,101145,101181,1890,2734
633,5,201147,201567,2755,201937,203133,1717,101145,101181,1890,2734
