eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,202695,1495,201168,201980,2225,202325,203527,2200,201975,203088
55,1,1938,1495,201168,201980,2225,202325,203527,2200,201975,203088
61,1,1938,1495,201168,201980,2225,202325,203135,2200,201975,203088
62,1,1938,1495,201168,201980,2225,202325,203135,2200,201975,202333
63,1,1938,1495,201168,201980,2225,203145,203135,2200,201975,202333
64,1,1938,1495,2564,201980,2225,203145,203135,2200,201975,202333
80,1,1938,1495,2564,201158,2225,203145,203135,2200,201975,202333
81,1,1938,203382,2564,201158,2225,203145,203135,2200,201975,202333
102,1,1938,203382,2564,201158,201988,203145,203135,2200,201975,202333
109,2,1938,2564,201158,203382,201988,203527,203135,202333,203145,202705
130,2,1938,2564,201158,201168,201988,203527,203135,202333,203145,202705
148,2,202695,2564,201158,201168,201988,203527,203135,202333,203145,202705
172,2,202695,2564,201158,201168,201988,203527,2200,202333,203145,202705
173,2,202695,1495,201158,201168,201988,203527,2200,202333,203145,202705
174,2,202695,1495,2225,201168,201988,203527,2200,202333,203145,202705
175,2,202695,1495,2225,201168,1938,203527,2200,202333,203145,202705
180,2,202695,1495,2225,201980,1938,203527,2200,202333,203145,202705
181,2,202695,1495,2225,201980,1938,203527,2200,202333,203088,202705
182,2,202695,1495,2225,201980,1938,203527,2200,202333,203088,201975
219,2,202695,1495,2225,201980,1938,203527,2200,202325,203088,201975
246,3,202695,1495,201980,2225,2564,202325,203527,2200,201975,203088
295,3,202695,1495,201158,2225,2564,202325,203527,2200,201975,203088
314,3,1938,1495,201158,2225,2564,202325,203527,2200,201975,203088
315,3,1938,1495,201158,2225,2564,202325,203135,2200,201975,203088
316,3,1938,1495,201158,2225,2564,203145,203135,2200,201975,203088
317,3,1938,1495,201158,2225,2564,203145,203135,2200,201975,202333
322,3,1938,201168,201158,2225,2564,203145,203135,2200,201975,202333
348,3,1938,201168,201158,201988,2564,203145,203135,2200,201975,202333
349,3,1938,201168,201158,201988,202695,203145,203135,2200,201975,202333
373,4,202695,1495,201980,1938,201988,203527,201975,203135,202333,203145
391,4,202695,1495,201980,1938,201988,203527,203088,203135,202333,203145
404,4,202695,1495,201980,201158,201988,203527,203088,203135,202333,203145
439,4,202695,1495,201980,201158,201988,2200,203088,203135,202333,203145
440,4,202695,1495,201980,201158,2225,2200,203088,203135,202333,203145
441,4,202695,1495,201168,201158,2225,2200,203088,203135,202333,203145
455,4,202695,1495,201168,201158,2225,2200,201975,203135,202333,203145
473,4,202695,1495,201168,201158,2225,2200,201975,203527,202333,203145
501,4,202695,201988,201168,201158,2225,2200,201975,203527,202333,203145
502,4,202695,201988,201168,201158,2564,2200,201975,203527,202333,203145
515,4,202709,201988,201168,201158,2564,2200,201975,203527,202333,203145
520,4,202709,201988,201168,201158,2564,203135,201975,203527,202333,203145
521,4,202709,201988,203382,201158,2564,203135,201975,203527,202333,203145
