eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,200782,101112,203101,201609,202339,2207,1718,203486,2733,101114
32,1,200782,101112,203101,101123,202339,2207,1718,203486,2733,101114
49,1,200782,101112,203101,101123,202397,2207,1718,203486,2733,101114
50,1,200782,101112,202693,101123,202397,2207,1718,203486,2733,101114
51,1,200782,101112,202693,101123,202397,2207,1718,101154,2733,101114
52,1,200782,101112,202693,101123,202397,2207,1718,101154,203268,101114
70,1,200782,101112,202693,101123,202397,2207,1905,101154,203268,101114
71,1,200782,202694,202693,101123,202397,2207,1905,101154,203268,101114
89,1,200782,202694,202693,101123,202397,2207,1905,101154,203268,101187
90,1,200782,202694,202693,101123,202397,201977,1905,101154,203268,101187
95,2,101123,202397,202693,202694,203458,2733,101154,1905,101187,201977
124,2,101123,202397,202693,202694,203458,2733,203486,1905,101187,201977
134,2,101123,202397,202693,202694,203458,2733,203486,1718,101187,201977
143,2,101123,202397,202693,202694,203101,2733,203486,1718,101187,201977
144,2,101123,201609,202693,202694,203101,2733,203486,1718,101187,201977
156,2,101123,201609,202693,202694,203101,2733,203486,1718,2207,201977
157,2,101123,201609,202693,202694,203101,2733,203486,1718,2207,101114
169,2,101123,201609,202339,202694,203101,2733,203486,1718,2207,101114
170,2,101123,201609,202339,200782,203101,2733,203486,1718,2207,101114
187,2,101123,201609,202339,200782,203101,201977,203486,1718,2207,101114
197,2,101123,201609,202339,200782,101112,201977,203486,1718,2207,101114
222,3,200782,101112,201609,202339,101123,2207,1718,203486,2733,101114
267,3,200782,101112,201609,202339,101123,2207,1718,101154,2733,101114
280,3,200782,101112,201609,202339,101123,2207,1718,101154,2733,201977
281,3,200782,202693,201609,202339,101123,2207,1718,101154,2733,201977
313,3,200782,202693,201609,202397,101123,2207,1718,101154,2733,201977
314,3,200782,202693,201609,202397,202694,2207,1718,101154,2733,201977
330,3,200782,202693,201609,202397,202694,2207,1905,101154,2733,201977
331,3,200782,202693,203462,202397,202694,2207,1905,101154,2733,201977
354,4,203101,202397,202693,202694,203462,101114,101154,1905,101187,201977
413,4,203101,202397,202693,202694,203462,101114,203486,1905,101187,201977
414,4,203101,202397,202693,202694,203462,101114,203486,1905,101187,2733
420,4,203101,202397,101123,202694,203462,101114,203486,1905,101187,2733
421,4,203101,202339,101123,202694,203462,101114,203486,1905,101187,2733
422,4,203101,202339,101123,101112,203462,101114,203486,1905,101187,2733
423,4,201609,202339,101123,101112,203462,101114,203486,1905,101187,2733
444,4,201609,202339,101123,101112,200782,101114,203486,1905,101187,2733
445,4,201609,202339,101123,202693,200782,101114,203486,1905,101187,2733
460,4,202397,202339,101123,202693,200782,101114,203486,1905,101187,2733
461,4,202397,202339,202091,202693,200782,101114,203486,1905,101187,2733
467,4,202397,202339,202091,202693,200782,203268,203486,1905,101187,2733
468,4,202397,202339,202091,202693,200782,203268,203486,1905,101187,203104
469,4,202397,202339,202091,202693,200782,203268,203486,2215,101187,203104
475,4,202397,202339,202091,202693,101183,203268,203486,2215,101187,203104
476,4,202397,203462,202091,202693,101183,203268,203486,2215,101187,203104
485,4,202397,203462,202091,203458,101183,203268,203486,2215,101187,203104
