GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0021900357,2,12,0,1,7:11 PM,12:00,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0021900357,4,10,0,1,7:11 PM,12:00,Jump Ball Turner vs. Theis: Tip to Brown,,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,5,1628464,Daniel Theis,1610612738.0,Boston,Celtics,BOS,5,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,1
0021900357,7,1,1,1,7:11 PM,11:46,,,Brown 27' 3PT Jump Shot (3 PTS) (Tatum 1 AST),3 - 0,-3,5,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,5,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1
0021900357,9,2,1,1,7:11 PM,11:25,MISS Lamb 25' 3PT Jump Shot,,,,,4,203087,Jeremy Lamb,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900357,10,4,0,1,7:11 PM,11:22,,,Theis REBOUND (Off:0 Def:1),,,5,1628464,Daniel Theis,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1
0021900357,11,2,1,1,7:11 PM,11:14,,,MISS Theis 13' Jump Shot,,,5,1628464,Daniel Theis,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1
0021900357,12,4,0,1,7:11 PM,11:12,Sabonis REBOUND (Off:0 Def:1),,,,,4,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900357,13,1,79,1,7:12 PM,11:06,Brogdon 26' 3PT Pullup Jump Shot (3 PTS),,,3 - 3,TIE,4,1627763,Malcolm Brogdon,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900357,14,1,99,1,7:12 PM,10:47,,,Theis 1' Cutting Finger Roll Layup Shot (2 PTS) (Walker 1 AST),5 - 3,-2,5,1628464,Daniel Theis,1610612738.0,Boston,Celtics,BOS,5,202689,Kemba Walker,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1
0021900357,16,1,47,1,7:12 PM,10:35,Turner 13' Turnaround Jump Shot (2 PTS) (Warren 1 AST),,,5 - 5,TIE,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,4,203933,T.J. Warren,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
