GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0021900389,2,12,0,1,5:11 PM,12:00,,,,,
0021900389,4,10,0,1,5:11 PM,12:00,Jump Ball Turner vs. Biyombo: Tip to Zeller,,,,
0021900389,7,2,6,1,5:11 PM,11:40,,,MISS Zeller 1' Driving Layup,,
0021900389,8,4,0,1,5:11 PM,11:36,,,Zeller REBOUND (Off:1 Def:0),,
0021900389,9,1,97,1,5:11 PM,11:36,,,Zeller 1' Tip Layup Shot (2 PTS),2 - 0,-2
0021900389,10,2,79,1,5:11 PM,11:17,MISS Brogdon 19' Pullup Jump Shot,,,,
0021900389,11,4,0,1,5:11 PM,11:14,,,Graham REBOUND (Off:0 Def:1),,
0021900389,12,5,1,1,5:12 PM,11:08,Lamb STEAL (1 STL),,Graham Bad Pass Turnover (P1.T1),,
0021900389,14,2,41,1,5:12 PM,11:04,MISS Lamb 3' Running Layup,,Graham BLOCK (1 BLK),,
0021900389,16,4,0,1,5:12 PM,11:01,,,Rozier REBOUND (Off:0 Def:1),,
0021900389,17,2,1,1,5:12 PM,10:58,,,MISS Bridges 24' 3PT Jump Shot,,
0021900389,18,4,0,1,5:12 PM,10:54,Sabonis REBOUND (Off:0 Def:1),,,,
0021900389,19,2,1,1,5:12 PM,10:45,MISS Sabonis 16' Jump Shot,,,,
0021900389,20,4,0,1,5:12 PM,10:41,,,Graham REBOUND (Off:0 Def:2),,
0021900389,21,2,79,1,5:12 PM,10:31,,,MISS Rozier 14' Pullup Jump Shot,,
0021900389,22,4,0,1,5:12 PM,10:28,Warren REBOUND (Off:0 Def:1),,,,
0021900389,23,2,79,1,5:12 PM,10:19,MISS Warren 21' Pullup Jump Shot,,,,
0021900389,24,4,0,1,5:12 PM,10:16,,,Biyombo REBOUND (Off:0 Def:1),,
0021900389,25,2,79,1,5:13 PM,10:09,,,MISS Graham 25' 3PT Pullup Jump Shot,,
0021900389,26,4,0,1,5:13 PM,10:05,,,Biyombo REBOUND (Off:1 Def:1),,
0021900389,27,1,1,1,5:13 PM,9:55,,,Bridges  3PT Jump Shot (3 PTS) (Biyombo 1 AST),5 - 0,-5
0021900389,29,1,79,1,5:13 PM,9:34,Brogdon 20' Pullup Jump Shot (2 PTS),,,5 - 2,-3
0021900389,30,2,5,1,5:13 PM,9:12,Turner BLOCK (1 BLK),,MISS Biyombo 2' Layup,,
0021900389,32,4,0,1,5:14 PM,9:09,,,Zeller REBOUND (Off:2 Def:0),,
0021900389,33,5,11,1,5:14 PM,9:06,,,Hornets Turnover: Shot Clock (T#2),,
0021900389,34,1,6,1,5:14 PM,8:55,Sabonis 2' Driving Layup (2 PTS) (Lamb 1 AST),,,5 - 4,-1
0021900389,36,6,2,1,5:14 PM,8:40,Sabonis S.FOUL (P1.T1) (L.Holtkamp),,,,
0021900389,38,3,11,1,5:15 PM,8:40,,,Zeller Free Throw 1 of 2 (3 PTS),6 - 4,-2
0021900389,39,3,12,1,5:15 PM,8:40,,,MISS Zeller Free Throw 2 of 2,,
0021900389,40,4,0,1,5:15 PM,8:38,Sabonis REBOUND (Off:0 Def:2),,,,
0021900389,41,1,99,1,5:15 PM,8:27,Turner 2' Cutting Finger Roll Layup Shot (2 PTS) (Brogdon 1 AST),,,6 - 6,TIE
0021900389,43,2,1,1,5:15 PM,8:16,,,MISS Zeller 25' 3PT Jump Shot,,
0021900389,44,4,0,1,5:15 PM,8:12,Turner REBOUND (Off:0 Def:1),,,,
0021900389,45,6,2,1,5:15 PM,8:07,,,Rozier S.FOUL (P1.T1) (L.Holtkamp),,
0021900389,47,3,11,1,5:16 PM,8:07,Lamb Free Throw 1 of 2 (1 PTS),,,6 - 7,1
0021900389,48,3,12,1,5:16 PM,8:07,Lamb Free Throw 2 of 2 (2 PTS),,,6 - 8,2
0021900389,49,2,101,1,5:16 PM,7:44,,,MISS Graham 12' Driving Floating Jump Shot,,
0021900389,50,4,0,1,5:16 PM,7:41,Sabonis REBOUND (Off:0 Def:3),,,,
0021900389,51,2,99,1,5:17 PM,7:37,MISS Lamb 1' Cutting Finger Roll Layup Shot,,Zeller BLOCK (1 BLK),,
0021900389,53,4,0,1,5:17 PM,7:34,,,Bridges REBOUND (Off:0 Def:1),,
0021900389,54,2,1,1,5:17 PM,7:28,,,MISS Biyombo 10' Jump Shot,,
0021900389,55,4,0,1,5:17 PM,7:26,Turner REBOUND (Off:0 Def:2),,,,
0021900389,56,5,1,1,5:17 PM,7:12,Turner Bad Pass Turnover (P1.T1),,Graham STEAL (1 STL),,
0021900389,58,1,44,1,5:17 PM,6:57,,,Biyombo 2' Reverse Layup (2 PTS) (Rozier 1 AST),8 - 8,TIE
0021900389,61,2,1,1,5:17 PM,6:44,MISS Turner 27' 3PT Jump Shot,,,,
0021900389,62,4,0,1,5:17 PM,6:41,,,Rozier REBOUND (Off:0 Def:2),,
0021900389,63,5,2,1,5:18 PM,6:35,Lamb STEAL (2 STL),,Rozier Lost Ball Turnover (P1.T3),,
0021900389,65,6,2,1,5:18 PM,6:32,,,Rozier S.FOUL (P2.T2) (S.Twardoski),,
0021900389,67,9,1,1,5:18 PM,6:32,PACERS Timeout: Regular (Full 1 Short 0),,,,
0021900389,68,8,0,1,5:20 PM,6:32,,,SUB: Kidd-Gilchrist FOR Zeller,,
0021900389,69,8,0,1,5:20 PM,6:32,,,SUB: Martin FOR Rozier,,
0021900389,72,3,11,1,5:21 PM,6:32,Warren Free Throw 1 of 2 (1 PTS),,,8 - 9,1
0021900389,73,3,12,1,5:21 PM,6:32,Warren Free Throw 2 of 2 (2 PTS),,,8 - 10,2
0021900389,74,1,1,1,5:21 PM,6:19,,,Graham  3PT Jump Shot (3 PTS) (Martin 1 AST),11 - 10,-1
0021900389,76,1,98,1,5:22 PM,6:04,Sabonis 2' Cutting Layup Shot (4 PTS) (Brogdon 2 AST),,,11 - 12,1
0021900389,78,2,1,1,5:22 PM,5:46,,,MISS Kidd-Gilchrist 6' Jump Shot,,
0021900389,79,4,0,1,5:22 PM,5:44,Turner REBOUND (Off:0 Def:3),,,,
0021900389,80,6,2,1,5:22 PM,5:38,,,Graham S.FOUL (P1.T3) (L.Holtkamp),,
0021900389,82,3,11,1,5:22 PM,5:38,Brogdon Free Throw 1 of 2 (3 PTS),,,11 - 13,2
0021900389,83,3,12,1,5:22 PM,5:38,Brogdon Free Throw 2 of 2 (4 PTS),,,11 - 14,3
0021900389,84,2,79,1,5:23 PM,5:21,,,MISS Graham 24' 3PT Pullup Jump Shot,,
0021900389,85,4,0,1,5:23 PM,5:19,,,Martin REBOUND (Off:1 Def:0),,
0021900389,86,2,1,1,5:23 PM,5:17,,,MISS Graham 25' 3PT Jump Shot,,
0021900389,87,4,0,1,5:23 PM,5:14,Lamb REBOUND (Off:0 Def:1),,,,
0021900389,88,1,1,1,5:23 PM,5:05,Turner 14' Jump Shot (4 PTS) (Brogdon 3 AST),,,11 - 16,5
0021900389,90,2,1,1,5:23 PM,4:50,,,MISS Kidd-Gilchrist 25' 3PT Jump Shot,,
0021900389,91,4,0,1,5:23 PM,4:47,Sabonis REBOUND (Off:0 Def:4),,,,
0021900389,93,1,1,1,5:23 PM,4:42,Warren 11' Jump Shot (4 PTS) (Sabonis 1 AST),,,11 - 18,7
0021900389,94,9,1,1,5:24 PM,4:39,,,Hornets Timeout: Regular (Reg.1 Short 0),,
0021900389,95,8,0,1,5:26 PM,4:39,,,SUB: Monk FOR Bridges,,
0021900389,97,2,5,1,5:27 PM,4:16,Turner BLOCK (2 BLK),,MISS Kidd-Gilchrist 5' Layup,,
0021900389,99,4,0,1,5:27 PM,4:15,,,Biyombo REBOUND (Off:2 Def:1),,
0021900389,100,5,11,1,5:27 PM,4:15,,,Hornets Turnover: Shot Clock (T#4),,
0021900389,101,1,47,1,5:27 PM,4:06,Turner 10' Turnaround Jump Shot (6 PTS) (Warren 1 AST),,,11 - 20,9
0021900389,104,2,79,1,5:28 PM,3:47,,,MISS Graham 21' Pullup Jump Shot,,
0021900389,105,4,0,1,5:28 PM,3:42,,,Monk REBOUND (Off:1 Def:0),,
0021900389,106,2,1,1,5:28 PM,3:41,,,MISS Monk 25' 3PT Jump Shot,,
0021900389,107,4,0,1,5:28 PM,3:38,PACERS Rebound,,,,
0021900389,108,6,3,1,5:28 PM,3:38,,,Kidd-Gilchrist L.B.FOUL (P1.T4) (L.Holtkamp),,
0021900389,110,8,0,1,5:28 PM,3:38,SUB: Holiday FOR Sabonis,,,,
0021900389,111,8,0,1,5:28 PM,3:38,SUB: Holiday FOR Lamb,,,,
0021900389,112,8,0,1,5:28 PM,3:38,,,SUB: Zeller FOR Biyombo,,
0021900389,116,1,1,1,5:28 PM,3:29,Turner 26' 3PT Jump Shot (9 PTS) (Brogdon 4 AST),,,11 - 23,12
0021900389,118,5,1,1,5:29 PM,3:03,Holiday STEAL (1 STL),,Martin Bad Pass Turnover (P1.T5),,
0021900389,120,6,4,1,5:29 PM,2:59,Holiday OFF.Foul (P1) (S.Twardoski),,,,
0021900389,122,5,37,1,5:29 PM,2:59,Holiday Offensive Foul Turnover (P1.T2),,,,
0021900389,123,8,0,1,5:29 PM,2:59,SUB: McConnell FOR Brogdon,,,,
0021900389,125,2,79,1,5:29 PM,2:51,,,MISS Graham 26' 3PT Pullup Jump Shot,,
0021900389,126,4,0,1,5:29 PM,2:48,Turner REBOUND (Off:0 Def:4),,,,
0021900389,127,2,75,1,5:29 PM,2:43,MISS McConnell 2' Driving Finger Roll Layup,,Martin BLOCK (1 BLK),,
0021900389,129,4,0,1,5:29 PM,2:40,,,Zeller REBOUND (Off:2 Def:1),,
0021900389,130,1,6,1,5:30 PM,2:33,,,Monk 1' Driving Layup (2 PTS) (Graham 1 AST),13 - 23,10
0021900389,132,1,79,1,5:30 PM,2:15,Holiday 25' 3PT Pullup Jump Shot (3 PTS) (Turner 1 AST),,,13 - 26,13
0021900389,134,5,4,1,5:30 PM,2:01,,,Kidd-Gilchrist Traveling Turnover (P1.T6),,
0021900389,135,8,0,1,5:30 PM,2:01,SUB: McDermott FOR Warren,,,,
0021900389,136,8,0,1,5:30 PM,2:01,SUB: Bitadze FOR Turner,,,,
0021900389,137,8,0,1,5:30 PM,2:01,,,SUB: Rozier FOR Graham,,
0021900389,141,2,1,1,5:31 PM,1:51,MISS Holiday 25' 3PT Jump Shot,,,,
0021900389,142,4,0,1,5:31 PM,1:46,Bitadze REBOUND (Off:1 Def:0),,,,
0021900389,143,1,1,1,5:31 PM,1:46,Holiday 25' 3PT Jump Shot (3 PTS) (Bitadze 1 AST),,,13 - 29,16
0021900389,145,1,105,1,5:31 PM,1:29,,,Zeller 6' Turnaround Fadeaway Bank Jump Shot (5 PTS),15 - 29,14
0021900389,146,6,2,1,5:31 PM,1:29,Bitadze S.FOUL (P1.T2) (S.Twardoski),,,,
0021900389,148,3,10,1,5:31 PM,1:29,,,Zeller Free Throw 1 of 1 (6 PTS),16 - 29,13
0021900389,149,1,66,1,5:32 PM,1:16,Bitadze 8' Jump Bank Shot (2 PTS) (McConnell 1 AST),,,16 - 31,15
0021900389,151,1,7,1,5:32 PM,1:03,,,Zeller 1' Dunk (8 PTS) (Monk 1 AST),18 - 31,13
0021900389,154,8,0,1,5:32 PM,0:52,,,SUB: Bridges FOR Kidd-Gilchrist,,
0021900389,156,1,102,1,5:33 PM,0:43,Holiday 3' Driving Floating Bank Jump Shot (5 PTS) (McDermott 1 AST),,,18 - 33,15
0021900389,158,6,2,1,5:33 PM,0:43,,,Martin S.FOUL (P1.PN) (S.Twardoski),,
0021900389,160,3,10,1,5:33 PM,0:43,MISS Holiday Free Throw 1 of 1,,,,
0021900389,161,4,0,1,5:33 PM,0:41,,,Bridges REBOUND (Off:0 Def:2),,
0021900389,162,2,79,1,5:33 PM,0:32,,,MISS Rozier 26' 3PT Pullup Jump Shot,,
0021900389,163,4,0,1,5:33 PM,0:29,,,Hornets Rebound,,
0021900389,164,1,101,1,5:34 PM,0:23,,,Bridges 8' Driving Floating Jump Shot (5 PTS) (Rozier 2 AST),20 - 33,13
0021900389,166,6,26,1,5:34 PM,0:03,McDermott Offensive Charge Foul (P1.PN) (B.Taylor),,,,
0021900389,168,5,37,1,5:34 PM,0:03,McDermott Offensive Foul Turnover (P1.T3),,,,
0021900389,169,2,103,1,5:35 PM,0:00,,,MISS Rozier 35' 3PT Running Pull-Up Jump Shot,,
