GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0021900892,2,12,0,1,8:41 PM,12:00,,,,,
0021900892,4,10,0,1,8:41 PM,12:00,Jump Ball Theis vs. Covington: Tip to Brown,,,,
0021900892,7,1,6,1,8:41 PM,11:46,Brown 4' Driving Layup (2 PTS) (Tatum 1 AST),,,0 - 2,2
0021900892,9,5,1,1,8:41 PM,11:33,Hayward STEAL (1 STL),,Westbrook Bad Pass Turnover (P1.T1),,
0021900892,11,2,1,1,8:41 PM,11:30,MISS Brown 25' 3PT Jump Shot,,,,
0021900892,12,4,0,1,8:41 PM,11:28,,,Westbrook REBOUND (Off:0 Def:1),,
0021900892,13,2,6,1,8:42 PM,11:15,Tatum BLOCK (1 BLK),,MISS Westbrook 5' Driving Layup,,
0021900892,15,4,0,1,8:42 PM,11:14,,,Rockets Rebound,,
0021900892,17,2,73,1,8:42 PM,11:07,,,MISS Harden 3' Driving Reverse Layup,,
0021900892,18,4,0,1,8:42 PM,11:05,Theis REBOUND (Off:0 Def:1),,,,
0021900892,19,2,101,1,8:42 PM,11:00,MISS Tatum 7' Driving Floating Jump Shot,,,,
0021900892,20,4,0,1,8:42 PM,10:58,,,Tucker REBOUND (Off:0 Def:1),,
0021900892,23,5,1,1,8:42 PM,10:50,Smart STEAL (1 STL),,Covington Bad Pass Turnover (P1.T2),,
0021900892,25,2,1,1,8:42 PM,10:42,MISS Smart 26' 3PT Jump Shot,,,,
0021900892,26,4,0,1,8:42 PM,10:40,,,Covington REBOUND (Off:0 Def:1),,
0021900892,27,2,79,1,8:42 PM,10:29,,,MISS Westbrook 20' Pullup Jump Shot,,
0021900892,28,4,0,1,8:43 PM,10:27,Hayward REBOUND (Off:0 Def:1),,,,
0021900892,29,2,75,1,8:43 PM,10:10,MISS Tatum 4' Driving Finger Roll Layup,,,,
0021900892,30,4,0,1,8:43 PM,10:09,Smart REBOUND (Off:1 Def:0),,,,
0021900892,33,1,1,1,8:43 PM,10:05,Theis 13' Jump Shot (2 PTS) (Smart 1 AST),,,0 - 4,4
0021900892,35,2,1,1,8:43 PM,9:50,,,MISS House Jr. 26' 3PT Jump Shot,,
0021900892,36,4,0,1,8:43 PM,9:48,Hayward REBOUND (Off:0 Def:2),,,,
0021900892,37,2,1,1,8:43 PM,9:38,MISS Smart  3PT Jump Shot,,,,
0021900892,38,4,0,1,8:43 PM,9:36,,,Covington REBOUND (Off:0 Def:2),,
