GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0021900169,2,12,0,1,8:11 PM,12:00,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0021900169,4,10,0,1,8:11 PM,12:00,Jump Ball Chandler vs. Sabonis: Tip to Sampson,,,,,4,2199,Tyson Chandler,1610612745.0,Houston,Rockets,HOU,5,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,5,203960,JaKarr Sampson,1610612754.0,Indiana,Pacers,IND,1
0021900169,7,5,2,1,8:12 PM,11:36,Harden STEAL (1 STL),,Sabonis Lost Ball Turnover (P1.T1),,,5,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,4,201935,James Harden,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1
0021900169,9,1,98,1,8:12 PM,11:32,McLemore 1' Cutting Layup Shot (2 PTS) (Harden 1 AST),,,0 - 2,2,4,203463,Ben McLemore,1610612745.0,Houston,Rockets,HOU,4,201935,James Harden,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1
0021900169,11,2,1,1,8:12 PM,11:21,,,MISS Holiday 26' 3PT Jump Shot,,,5,1628988,Aaron Holiday,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,12,4,0,1,8:12 PM,11:20,McLemore REBOUND (Off:0 Def:1),,,,,4,203463,Ben McLemore,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,13,2,98,1,8:12 PM,11:12,MISS Chandler 2' Cutting Layup Shot,,,,,4,2199,Tyson Chandler,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,14,4,0,1,8:12 PM,11:11,,,Sabonis REBOUND (Off:0 Def:1),,,5,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,15,2,1,1,8:12 PM,10:57,,,MISS Brogdon  3PT Jump Shot,,,5,1627763,Malcolm Brogdon,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,16,4,0,1,8:12 PM,10:55,Tucker REBOUND (Off:0 Def:1),,,,,4,200782,P.J. Tucker,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,17,2,79,1,8:13 PM,10:41,MISS Westbrook 16' Pullup Jump Shot,,,,,4,201566,Russell Westbrook,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,18,4,0,1,8:13 PM,10:40,,,Sabonis REBOUND (Off:0 Def:2),,,5,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,19,6,1,1,8:13 PM,10:33,Chandler P.FOUL (P1.T1) (L.Wood),,,,,4,2199,Tyson Chandler,1610612745.0,Houston,Rockets,HOU,5,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
0021900169,21,5,39,1,8:13 PM,10:26,,,Brogdon Step Out of Bounds Turnover (P1.T2),,,5,1627763,Malcolm Brogdon,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,0,,,,,,1
0021900169,22,6,4,1,8:14 PM,10:09,Chandler OFF.Foul (P2) (K.Mauer),,,,,4,2199,Tyson Chandler,1610612745.0,Houston,Rockets,HOU,5,1627763,Malcolm Brogdon,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
0021900169,24,5,37,1,8:14 PM,10:09,Chandler Offensive Foul Turnover (P1.T1),,,,,4,2199,Tyson Chandler,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1,0,,,,,,1
0021900169,25,2,1,1,8:14 PM,9:56,Tucker BLOCK (1 BLK),,MISS Warren  3PT Jump Shot,,,5,203933,T.J. Warren,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,4,200782,P.J. Tucker,1610612745.0,Houston,Rockets,HOU,1
0021900169,27,4,0,1,8:14 PM,9:56,,,Pacers Rebound,,,3,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0
0021900169,29,2,1,1,8:15 PM,9:45,,,MISS Warren 29' 3PT Jump Shot,,,5,203933,T.J. Warren,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,30,4,0,1,8:15 PM,9:45,,,Pacers Rebound,,,3,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0
0021900169,31,5,11,1,8:15 PM,9:45,,,Pacers Turnover: Shot Clock (T#3),,,3,1610612754,,,,,,0,0,,,,,,1,0,,,,,,0
0021900169,32,2,102,1,8:15 PM,9:36,MISS Westbrook 6' Driving Floating Bank Jump Shot,,,,,4,201566,Russell Westbrook,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,33,4,0,1,8:15 PM,9:34,Chandler REBOUND (Off:1 Def:0),,,,,4,2199,Tyson Chandler,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,34,2,1,1,8:15 PM,9:32,MISS McLemore 26' 3PT Jump Shot,,,,,4,203463,Ben McLemore,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,35,4,0,1,8:15 PM,9:31,,,Sabonis REBOUND (Off:0 Def:3),,,5,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,36,1,75,1,8:15 PM,9:22,,,Brogdon 2' Driving Finger Roll Layup (2 PTS),2 - 2,TIE,5,1627763,Malcolm Brogdon,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,37,1,80,1,8:15 PM,9:05,Harden 25' 3PT Step Back Jump Shot (3 PTS),,,2 - 5,3,4,201935,James Harden,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,38,1,98,1,8:16 PM,8:50,,,Sabonis 2' Cutting Layup Shot (2 PTS) (Brogdon 1 AST),4 - 5,1,5,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,5,1627763,Malcolm Brogdon,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
0021900169,40,5,4,1,8:16 PM,8:27,McLemore Traveling Turnover (P1.T2),,,,,4,203463,Ben McLemore,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1,0,,,,,,1
0021900169,41,2,3,1,8:17 PM,8:14,,,MISS Sabonis 5' Hook Shot,,,5,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,42,4,0,1,8:17 PM,8:13,Harden REBOUND (Off:0 Def:1),,,,,4,201935,James Harden,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,43,1,98,1,8:17 PM,7:54,McLemore 1' Cutting Layup Shot (4 PTS) (Westbrook 1 AST),,,4 - 7,3,4,203463,Ben McLemore,1610612745.0,Houston,Rockets,HOU,4,201566,Russell Westbrook,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1
0021900169,45,6,2,1,8:17 PM,7:54,,,Sabonis S.FOUL (P1.T1) (N.Buchert),,,5,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,4,203463,Ben McLemore,1610612745.0,Houston,Rockets,HOU,1,0,,,,,,1
0021900169,47,8,0,1,8:17 PM,7:54,SUB: Hartenstein FOR Chandler,,,,,4,2199,Tyson Chandler,1610612745.0,Houston,Rockets,HOU,4,1628392,Isaiah Hartenstein,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0
0021900169,49,3,10,1,8:18 PM,7:54,McLemore Free Throw 1 of 1 (5 PTS),,,4 - 8,4,4,203463,Ben McLemore,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,50,1,108,1,8:18 PM,7:41,,,Sampson 1' Cutting Dunk Shot (2 PTS) (Brogdon 2 AST),6 - 8,2,5,203960,JaKarr Sampson,1610612754.0,Indiana,Pacers,IND,5,1627763,Malcolm Brogdon,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
0021900169,52,2,1,1,8:18 PM,7:24,MISS Westbrook 25' 3PT Jump Shot,,,,,4,201566,Russell Westbrook,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,53,4,0,1,8:18 PM,7:23,Westbrook REBOUND (Off:1 Def:0),,,,,4,201566,Russell Westbrook,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,54,2,5,1,8:18 PM,7:20,MISS Westbrook 1' Layup,,Sampson BLOCK (1 BLK),,,4,201566,Russell Westbrook,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,5,203960,JaKarr Sampson,1610612754.0,Indiana,Pacers,IND,1
0021900169,55,4,0,1,8:18 PM,7:20,,,Warren REBOUND (Off:0 Def:1),,,5,203933,T.J. Warren,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,56,5,1,1,8:18 PM,7:16,Harden STEAL (2 STL),,Warren Bad Pass Turnover (P1.T4),,,5,203933,T.J. Warren,1610612754.0,Indiana,Pacers,IND,4,201935,James Harden,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,1
0021900169,58,6,2,1,8:18 PM,7:13,,,Holiday S.FOUL (P1.T2) (K.Mauer),,,5,1628988,Aaron Holiday,1610612754.0,Indiana,Pacers,IND,4,201935,James Harden,1610612745.0,Houston,Rockets,HOU,1,0,,,,,,1
0021900169,60,3,11,1,8:19 PM,7:13,Harden Free Throw 1 of 2 (4 PTS),,,6 - 9,3,4,201935,James Harden,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,61,8,0,1,8:19 PM,7:13,SUB: Rivers FOR McLemore,,,,,4,203463,Ben McLemore,1610612745.0,Houston,Rockets,HOU,4,203085,Austin Rivers,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0
0021900169,63,3,12,1,8:19 PM,7:13,Harden Free Throw 2 of 2 (5 PTS),,,6 - 10,4,4,201935,James Harden,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,64,2,6,1,8:19 PM,6:56,Hartenstein BLOCK (1 BLK),,MISS Sabonis 1' Driving Layup,,,5,1627734,Domantas Sabonis,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,4,1628392,Isaiah Hartenstein,1610612745.0,Houston,Rockets,HOU,1
0021900169,66,4,0,1,8:19 PM,6:55,Westbrook REBOUND (Off:1 Def:1),,,,,4,201566,Russell Westbrook,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,67,2,1,1,8:19 PM,6:49,MISS Harden 29' 3PT Jump Shot,,,,,4,201935,James Harden,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,68,4,0,1,8:19 PM,6:46,,,Sampson REBOUND (Off:0 Def:1),,,5,203960,JaKarr Sampson,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,69,6,1,1,8:19 PM,6:45,Hartenstein P.FOUL (P1.T2) (N.Buchert),,,,,4,1628392,Isaiah Hartenstein,1610612745.0,Houston,Rockets,HOU,5,203960,JaKarr Sampson,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
0021900169,71,9,1,1,8:20 PM,6:45,ROCKETS Timeout: Regular (Full 1 Short 0),,,,,2,1610612745,,,,,,0,0,,,,,,0,0,,,,,,0
0021900169,72,8,0,1,8:22 PM,6:45,SUB: Clemons FOR Westbrook,,,,,4,201566,Russell Westbrook,1610612745.0,Houston,Rockets,HOU,4,1629598,Chris Clemons,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0
0021900169,74,1,1,1,8:23 PM,6:25,,,Warren  3PT Jump Shot (3 PTS) (Holiday 1 AST),9 - 10,1,5,203933,T.J. Warren,1610612754.0,Indiana,Pacers,IND,5,1628988,Aaron Holiday,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
0021900169,76,2,1,1,8:23 PM,6:09,MISS Tucker 25' 3PT Jump Shot,,,,,4,200782,P.J. Tucker,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,77,4,0,1,8:23 PM,6:07,,,Brogdon REBOUND (Off:0 Def:1),,,5,1627763,Malcolm Brogdon,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,78,2,1,1,8:23 PM,5:57,,,MISS Brogdon 30' 3PT Jump Shot,,,5,1627763,Malcolm Brogdon,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
0021900169,79,4,0,1,8:23 PM,5:56,Rivers REBOUND (Off:0 Def:1),,,,,4,203085,Austin Rivers,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,0,,,,,,1
0021900169,80,6,1,1,8:24 PM,5:39,,,Warren P.FOUL (P1.T3) (N.Buchert),,,5,203933,T.J. Warren,1610612754.0,Indiana,Pacers,IND,4,203085,Austin Rivers,1610612745.0,Houston,Rockets,HOU,1,0,,,,,,1
0021900169,82,8,0,1,8:24 PM,5:39,SUB: Sefolosha FOR Tucker,,,,,4,200782,P.J. Tucker,1610612745.0,Houston,Rockets,HOU,4,200757,Thabo Sefolosha,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0
0021900169,83,8,0,1,8:24 PM,5:39,,,SUB: Holiday FOR Sampson,,,5,203960,JaKarr Sampson,1610612754.0,Indiana,Pacers,IND,5,203200,Justin Holiday,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
