GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0021800495,2,12,0,1,9:13 PM,12:00,,,,,
0021800495,4,10,0,1,9:13 PM,12:00,Jump Ball Nurkic vs. Jordan: Tip to Brunson,,,,
0021800495,7,1,5,1,9:13 PM,11:45,,,Jordan 1' Layup (2 PTS) (Doncic 1 AST),2 - 0,-2
0021800495,9,2,63,1,9:13 PM,11:23,MISS Harkless 15' Fadeaway Jumper,,,,
0021800495,10,4,0,1,9:13 PM,11:21,,,Jordan REBOUND (Off:0 Def:1),,
0021800495,11,1,108,1,9:13 PM,11:09,,,Jordan 1' Cutting Dunk Shot (4 PTS) (Matthews 1 AST),4 - 0,-4
0021800495,13,6,2,1,9:14 PM,11:09,Harkless S.FOUL (P1.T1) (B.Nansel),,,,
0021800495,15,3,10,1,9:14 PM,11:09,,,Jordan Free Throw 1 of 1 (5 PTS),5 - 0,-5
0021800495,16,1,79,1,9:14 PM,10:57,McCollum 21' Pullup Jump Shot (2 PTS) (Nurkic 1 AST),,,5 - 2,-3
0021800495,17,1,6,1,9:14 PM,10:45,,,Doncic 3' Driving Layup (2 PTS),7 - 2,-5
0021800495,19,1,79,1,9:15 PM,10:34,Lillard 20' Pullup Jump Shot (2 PTS),,,7 - 4,-3
0021800495,21,1,1,1,9:15 PM,10:16,,,Barnes  3PT Jump Shot (3 PTS) (Doncic 2 AST),10 - 4,-6
0021800495,23,1,98,1,9:15 PM,10:03,Nurkic 1' Cutting Layup Shot (2 PTS) (Lillard 1 AST),,,10 - 6,-4
0021800495,25,2,1,1,9:16 PM,9:45,Lillard BLOCK (1 BLK),,MISS Matthews 25' 3PT Jump Shot,,
0021800495,26,4,0,1,9:16 PM,9:41,McCollum REBOUND (Off:0 Def:1),,,,
0021800495,27,2,79,1,9:16 PM,9:36,MISS McCollum 26' 3PT Pullup Jump Shot,,,,
0021800495,28,4,0,1,9:16 PM,9:32,,,Brunson REBOUND (Off:0 Def:1),,
0021800495,29,2,101,1,9:16 PM,9:25,,,MISS Barnes 5' Driving Floating Jump Shot,,
0021800495,30,4,0,1,9:16 PM,9:25,Lillard REBOUND (Off:0 Def:1),,,,
0021800495,31,2,44,1,9:16 PM,9:16,MISS Lillard 1' Reverse Layup,,,,
0021800495,32,4,0,1,9:16 PM,9:14,,,Doncic REBOUND (Off:0 Def:1),,
0021800495,34,1,103,1,9:16 PM,9:10,,,Doncic 25' 3PT Running Pull-Up Jump Shot (5 PTS),13 - 6,-7
0021800495,35,6,1,1,9:17 PM,8:55,,,Matthews P.FOUL (P1.T1) (Z.Zarba),,
0021800495,37,2,79,1,9:17 PM,8:50,MISS Lillard 26' 3PT Pullup Jump Shot,,,,
0021800495,38,4,0,1,9:17 PM,8:47,,,Doncic REBOUND (Off:0 Def:2),,
0021800495,39,2,6,1,9:17 PM,8:41,,,MISS Doncic 2' Driving Layup,,
0021800495,40,4,0,1,9:17 PM,8:39,Nurkic REBOUND (Off:0 Def:1),,,,
0021800495,41,1,75,1,9:17 PM,8:25,Harkless 1' Driving Finger Roll Layup (2 PTS),,,13 - 8,-5
0021800495,42,2,1,1,9:18 PM,8:04,,,MISS Matthews 25' 3PT Jump Shot,,
0021800495,43,4,0,1,9:18 PM,8:02,Nurkic REBOUND (Off:0 Def:2),,,,
0021800495,44,1,9,1,9:18 PM,7:52,Aminu 1' Driving Dunk (2 PTS) (Lillard 2 AST),,,13 - 10,-3
0021800495,46,1,6,1,9:18 PM,7:33,,,Brunson 2' Driving Layup (2 PTS),15 - 10,-5
0021800495,47,1,98,1,9:18 PM,7:19,Lillard 1' Cutting Layup Shot (4 PTS) (Nurkic 2 AST),,,15 - 12,-3
0021800495,49,6,1,1,9:19 PM,7:03,Lillard P.FOUL (P1.T2) (T.Maddox),,,,
0021800495,51,2,57,1,9:19 PM,6:53,,,MISS Jordan 4' Driving Hook Shot,,
0021800495,52,4,0,1,9:19 PM,6:48,,,Doncic REBOUND (Off:1 Def:2),,
0021800495,53,1,97,1,9:19 PM,6:48,,,Doncic 1' Tip Layup Shot (7 PTS),17 - 12,-5
0021800495,54,1,80,1,9:19 PM,6:42,Lillard 18' Step Back Jump Shot (6 PTS),,,17 - 14,-3
0021800495,55,2,1,1,9:20 PM,6:28,,,MISS Barnes  3PT Jump Shot,,
0021800495,56,4,0,1,9:20 PM,6:27,,,Mavericks Rebound,,
0021800495,58,9,1,1,9:20 PM,6:27,TRAIL BLAZERS Timeout: Regular (Full 1 Short 0),,,,
0021800495,59,1,52,1,9:23 PM,6:19,,,Jordan 1' Alley Oop Dunk (7 PTS) (Doncic 3 AST),19 - 14,-5
0021800495,61,1,7,1,9:23 PM,6:04,Nurkic 2' Dunk (4 PTS) (McCollum 1 AST),,,19 - 16,-3
0021800495,63,2,1,1,9:23 PM,5:45,,,MISS Matthews 19' Jump Shot,,
0021800495,64,4,0,1,9:23 PM,5:43,Nurkic REBOUND (Off:0 Def:3),,,,
0021800495,65,6,4,1,9:24 PM,5:39,Harkless OFF.Foul (P2) (Z.Zarba),,,,
0021800495,67,5,37,1,9:24 PM,5:39,Harkless Offensive Foul Turnover (P1.T1),,,,
0021800495,68,8,0,1,9:24 PM,5:39,SUB: Turner FOR Harkless,,,,
0021800495,70,2,86,1,9:24 PM,5:27,,,MISS Doncic 12' Turnaround Fadeaway Shot,,
0021800495,71,4,0,1,9:24 PM,5:25,Nurkic REBOUND (Off:0 Def:4),,,,
0021800495,72,2,67,1,9:24 PM,5:15,MISS Turner 3' Hook Bank Shot,,,,
0021800495,73,4,0,1,9:24 PM,5:13,Turner REBOUND (Off:1 Def:0),,,,
0021800495,74,2,44,1,9:24 PM,5:12,MISS Turner 1' Reverse Layup,,,,
0021800495,75,4,0,1,9:24 PM,5:12,Nurkic REBOUND (Off:1 Def:4),,,,
0021800495,76,6,2,1,9:24 PM,5:12,,,Jordan S.FOUL (P1.T2) (Z.Zarba),,
0021800495,78,3,11,1,9:25 PM,5:12,MISS Nurkic Free Throw 1 of 2,,,,
0021800495,79,4,1,1,9:25 PM,5:12,TRAIL BLAZERS Rebound,,,,
0021800495,80,7,3,1,9:25 PM,5:12,,,Jordan Violation:Lane (.),,
0021800495,81,3,12,1,9:25 PM,5:12,MISS Nurkic Free Throw 2 of 2,,,,
0021800495,82,4,0,1,9:25 PM,5:09,,,Matthews REBOUND (Off:0 Def:1),,
