GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0021800194,2,12,0,1,8:11 PM,12:00,,,,,
0021800194,4,10,0,1,8:11 PM,12:00,Jump Ball Gasol vs. Gobert: Tip to Favors,,,,
0021800194,7,5,1,1,8:11 PM,11:35,Jackson Jr. STEAL (1 STL),,Rubio Bad Pass Turnover (P1.T1),,
0021800194,9,1,76,1,8:11 PM,11:29,Jackson Jr.  Running Finger Roll Layup (2 PTS) (Conley 1 AST),,,0 - 2,2
0021800194,11,6,1,1,8:12 PM,11:13,Temple P.FOUL (P1.T1) (J.Orr),,,,
0021800194,13,1,79,1,8:12 PM,11:03,,,Ingles 25' 3PT Pullup Jump Shot (3 PTS),3 - 2,-1
0021800194,14,5,39,1,8:12 PM,10:44,Jackson Jr. Step Out of Bounds Turnover (P1.T1),,,,
0021800194,15,1,6,1,8:13 PM,10:26,,,Ingles 1' Driving Layup (5 PTS) (Gobert 1 AST),5 - 2,-3
0021800194,17,2,98,1,8:13 PM,10:13,MISS Anderson 1' Cutting Layup Shot,,Gobert BLOCK (1 BLK),,
0021800194,19,4,0,1,8:13 PM,10:11,,,Favors REBOUND (Off:0 Def:1),,
0021800194,20,2,1,1,8:13 PM,10:07,,,MISS Rubio 26' 3PT Jump Shot,,
0021800194,21,4,0,1,8:13 PM,10:03,,,Ingles REBOUND (Off:1 Def:0),,
0021800194,22,2,1,1,8:13 PM,9:54,,,MISS Mitchell 11' Jump Shot,,
0021800194,23,4,0,1,8:14 PM,9:50,Conley REBOUND (Off:0 Def:1),,,,
0021800194,24,2,1,1,8:14 PM,9:39,MISS Gasol 26' 3PT Jump Shot,,,,
0021800194,25,4,0,1,8:14 PM,9:36,Jackson Jr. REBOUND (Off:1 Def:0),,,,
0021800194,26,6,1,1,8:14 PM,9:28,,,Gobert P.FOUL (P1.T1) (J.Orr),,
0021800194,28,2,1,1,8:14 PM,9:18,MISS Jackson Jr. 12' Jump Shot,,,,
0021800194,29,4,0,1,8:15 PM,9:15,Jackson Jr. REBOUND (Off:2 Def:0),,,,
0021800194,30,6,1,1,8:15 PM,9:12,,,Rubio P.FOUL (P1.T2) (T.Washington),,
0021800194,32,2,1,1,8:15 PM,9:02,MISS Temple 27' 3PT Jump Shot,,,,
0021800194,33,4,0,1,8:15 PM,8:57,Jackson Jr. REBOUND (Off:3 Def:0),,,,
0021800194,34,2,1,1,8:15 PM,8:55,MISS Conley 25' 3PT Jump Shot,,,,
0021800194,35,4,0,1,8:15 PM,8:53,,,Gobert REBOUND (Off:0 Def:1),,
0021800194,36,1,1,1,8:15 PM,8:43,,,Ingles 26' 3PT Jump Shot (8 PTS) (Rubio 1 AST),8 - 2,-6
0021800194,38,2,63,1,8:16 PM,8:25,MISS Anderson 8' Fadeaway Jumper,,,,
0021800194,39,4,0,1,8:16 PM,8:22,,,Gobert REBOUND (Off:0 Def:2),,
0021800194,40,2,1,1,8:16 PM,8:13,,,MISS Favors 15' Jump Shot,,
0021800194,41,4,0,1,8:16 PM,8:09,,,Favors REBOUND (Off:1 Def:1),,
0021800194,42,2,1,1,8:16 PM,8:06,,,MISS Ingles  3PT Jump Shot,,
0021800194,43,4,0,1,8:16 PM,8:01,Gasol REBOUND (Off:0 Def:1),,,,
0021800194,44,5,45,1,8:16 PM,7:51,Conley Out of Bounds - Bad Pass Turnover Turnover (P1.T2),,,,
0021800194,45,1,1,1,8:17 PM,7:35,,,Favors  3PT Jump Shot (3 PTS) (Ingles 1 AST),11 - 2,-9
0021800194,47,9,1,1,8:17 PM,7:33,GRIZZLIES Timeout: Regular (Full 1 Short 0),,,,
0021800194,48,2,5,1,8:20 PM,7:20,MISS Jackson Jr. 2' Layup,,Gobert BLOCK (2 BLK),,
0021800194,50,4,0,1,8:20 PM,7:17,Jackson Jr. REBOUND (Off:4 Def:0),,,,
0021800194,51,5,2,1,8:20 PM,7:15,Jackson Jr. Lost Ball Turnover (P2.T3),,Rubio STEAL (1 STL),,
0021800194,53,2,1,1,8:20 PM,7:07,,,MISS Rubio 25' 3PT Jump Shot,,
0021800194,54,4,0,1,8:20 PM,7:04,Gasol REBOUND (Off:0 Def:2),,,,
0021800194,55,2,101,1,8:20 PM,6:57,MISS Temple 6' Driving Floating Jump Shot,,,,
0021800194,56,4,0,1,8:20 PM,6:53,,,Favors REBOUND (Off:1 Def:2),,
0021800194,57,1,1,1,8:21 PM,6:36,,,Favors 14' Jump Shot (5 PTS) (Ingles 2 AST),13 - 2,-11
0021800194,59,1,98,1,8:21 PM,6:17,Temple 1' Cutting Layup Shot (2 PTS) (Jackson Jr. 1 AST),,,13 - 4,-9
0021800194,61,6,1,1,8:21 PM,6:02,Anderson P.FOUL (P1.T2) (T.Washington),,,,
0021800194,63,8,0,1,8:21 PM,6:02,SUB: Selden FOR Anderson,,,,
0021800194,64,8,0,1,8:21 PM,6:02,SUB: Mack FOR Temple,,,,
0021800194,65,8,0,1,8:21 PM,6:02,,,SUB: Crowder FOR Favors,,
0021800194,69,2,79,1,8:22 PM,5:57,,,MISS Mitchell 11' Pullup Jump Shot,,
0021800194,70,4,0,1,8:22 PM,5:53,Gasol REBOUND (Off:0 Def:3),,,,
0021800194,71,1,6,1,8:22 PM,5:47,Selden 4' Driving Layup (2 PTS),,,13 - 6,-7
0021800194,72,1,1,1,8:22 PM,5:28,,,Rubio 25' 3PT Jump Shot (3 PTS) (Mitchell 1 AST),16 - 6,-10
0021800194,74,1,1,1,8:22 PM,5:09,Conley 27' 3PT Jump Shot (3 PTS) (Jackson Jr. 2 AST),,,16 - 9,-7
0021800194,76,5,2,1,8:23 PM,4:51,Selden STEAL (1 STL),,Gobert Lost Ball Turnover (P1.T2),,
0021800194,78,6,2,1,8:23 PM,4:48,,,Crowder S.FOUL (P1.T3) (C.Blair),,
0021800194,80,3,11,1,8:23 PM,4:48,Jackson Jr. Free Throw 1 of 2 (3 PTS),,,16 - 10,-6
0021800194,81,8,0,1,8:23 PM,4:48,,,SUB: Burks FOR Mitchell,,
0021800194,83,3,12,1,8:24 PM,4:48,Jackson Jr. Free Throw 2 of 2 (4 PTS),,,16 - 11,-5
0021800194,84,6,4,1,8:24 PM,4:37,,,Gobert OFF.Foul (P2) (C.Blair),,
0021800194,86,5,37,1,8:24 PM,4:37,,,Gobert Offensive Foul Turnover (P2.T3),,
0021800194,87,8,0,1,8:24 PM,4:37,SUB: Brooks FOR Conley,,,,
0021800194,88,8,0,1,8:24 PM,4:37,SUB: Anderson FOR Jackson Jr.,,,,
0021800194,89,8,0,1,8:24 PM,4:37,,,SUB: Favors FOR Rubio,,
0021800194,90,8,0,1,8:24 PM,4:37,,,SUB: Exum FOR Gobert,,
0021800194,95,1,86,1,8:24 PM,4:21,Gasol 11' Turnaround Fadeaway (2 PTS) (Mack 1 AST),,,16 - 13,-3
0021800194,97,2,1,1,8:25 PM,4:01,,,MISS Crowder  3PT Jump Shot,,
0021800194,98,4,0,1,8:25 PM,3:58,Mack REBOUND (Off:0 Def:1),,,,
0021800194,99,6,1,1,8:25 PM,3:55,,,Favors P.FOUL (P1.T4) (T.Washington),,
0021800194,101,6,1,1,8:26 PM,3:42,,,Burks P.FOUL (P1.PN) (J.Orr),,
0021800194,103,3,11,1,8:26 PM,3:42,Brooks Free Throw 1 of 2 (1 PTS),,,16 - 14,-2
0021800194,104,3,12,1,8:26 PM,3:42,MISS Brooks Free Throw 2 of 2,,,,
0021800194,105,4,0,1,8:26 PM,3:39,,,Burks REBOUND (Off:0 Def:1),,
0021800194,106,5,8,1,8:26 PM,3:25,,,Favors 3 Second Violation Turnover (P1.T4),,
0021800194,107,5,1,1,8:27 PM,3:12,Mack Bad Pass Turnover (P1.T4),,Favors STEAL (1 STL),,
0021800194,109,2,41,1,8:27 PM,3:07,,,MISS Burks 1' Running Layup,,
0021800194,110,4,0,1,8:27 PM,3:03,Mack REBOUND (Off:0 Def:2),,,,
0021800194,111,2,80,1,8:27 PM,2:45,MISS Mack 25' 3PT Step Back Jump Shot,,,,
0021800194,112,4,0,1,8:27 PM,2:42,,,Favors REBOUND (Off:1 Def:3),,
0021800194,113,5,2,1,8:28 PM,2:27,Selden STEAL (2 STL),,Ingles Lost Ball Turnover (P1.T5),,
0021800194,115,1,41,1,8:28 PM,2:23,Mack 1' Running Layup (2 PTS) (Anderson 1 AST),,,16 - 16,TIE
0021800194,116,9,1,1,8:28 PM,2:23,,,Jazz Timeout: Regular (Reg.1 Short 0),,
0021800194,118,8,0,1,8:30 PM,2:23,SUB: Jackson Jr. FOR Gasol,,,,
0021800194,119,8,0,1,8:30 PM,2:23,,,SUB: Mitchell FOR Ingles,,
0021800194,122,5,8,1,8:31 PM,2:04,,,Favors 3 Second Violation Turnover (P2.T6),,
0021800194,123,5,1,1,8:31 PM,1:46,Selden Bad Pass Turnover (P1.T5),,Favors STEAL (2 STL),,
0021800194,125,2,41,1,8:31 PM,1:42,Jackson Jr. BLOCK (1 BLK),,MISS Exum  Running Layup,,
0021800194,127,4,0,1,8:32 PM,1:41,,,Favors REBOUND (Off:2 Def:3),,
0021800194,128,1,97,1,8:32 PM,1:41,,,Favors 1' Tip Layup Shot (7 PTS),18 - 16,-2
0021800194,129,2,44,1,8:32 PM,1:27,MISS Mack 2' Reverse Layup,,Favors BLOCK (1 BLK),,
0021800194,131,4,0,1,8:32 PM,1:25,,,Favors REBOUND (Off:2 Def:4),,
0021800194,132,2,1,1,8:32 PM,1:13,,,MISS Crowder 25' 3PT Jump Shot,,
0021800194,133,4,0,1,8:32 PM,1:08,Mack REBOUND (Off:0 Def:3),,,,
0021800194,134,5,1,1,8:32 PM,1:02,Jackson Jr. Bad Pass Turnover (P3.T6),,Mitchell STEAL (1 STL),,
0021800194,136,2,1,1,8:32 PM,0:57,,,MISS Burks  3PT Jump Shot,,
0021800194,137,4,0,1,8:32 PM,0:53,,,Crowder REBOUND (Off:1 Def:0),,
0021800194,138,2,1,1,8:32 PM,0:51,,,MISS Exum 26' 3PT Jump Shot,,
0021800194,139,4,0,1,8:32 PM,0:51,Anderson REBOUND (Off:0 Def:1),,,,
0021800194,140,6,4,1,8:33 PM,0:39,Brooks OFF.Foul (P1) (J.Orr),,,,
0021800194,142,5,37,1,8:33 PM,0:39,Brooks Offensive Foul Turnover (P1.T7),,,,
0021800194,143,1,101,1,8:33 PM,0:31,,,Mitchell 9' Driving Floating Jump Shot (2 PTS),20 - 16,-4
0021800194,144,2,73,1,8:33 PM,0:13,MISS Anderson 1' Driving Reverse Layup,,Crowder BLOCK (1 BLK),,
0021800194,146,4,0,1,8:33 PM,0:12,GRIZZLIES Rebound,,,,
0021800194,147,2,80,1,8:34 PM,0:06,MISS Mack 24' 3PT Step Back Jump Shot,,,,
0021800194,148,4,0,1,8:34 PM,0:03,,,Crowder REBOUND (Off:1 Def:1),,
0021800194,149,2,2,1,8:34 PM,0:00,,,MISS Crowder 25' 3PT Running Jump Shot,,
0021800194,150,4,0,1,8:34 PM,0:00,,,Jazz Rebound,,
0021800194,151,13,0,1,8:34 PM,0:00,,,,20 - 16,-4
0021800194,158,12,0,2,8:36 PM,12:00,,,,20 - 16,-4
0021800194,159,2,102,2,8:37 PM,11:40,MISS Jackson Jr. 2' Driving Floating Bank Jump Shot,,,,
0021800194,160,4,0,2,8:37 PM,11:35,,,O'Neale REBOUND (Off:0 Def:1),,
0021800194,161,2,79,2,8:37 PM,11:31,,,MISS Mitchell 19' Pullup Jump Shot,,
0021800194,162,4,0,2,8:37 PM,11:28,Jackson Jr. REBOUND (Off:4 Def:1),,,,
0021800194,163,1,101,2,8:37 PM,11:18,Brooks 6' Driving Floating Jump Shot (3 PTS),,,20 - 18,-2
0021800194,164,2,1,2,8:37 PM,11:03,,,MISS Exum 26' 3PT Jump Shot,,
