GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021000920,1610612740,NOH,New Orleans,2731,Emeka Okafor,C,,8:46,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,2,0,2.0
0021000920,1610612740,NOH,New Orleans,101108,Chris Paul,G,,11:44,1,5,0.2,0,0,0.0,2,2,1.0,0,4,4,3,0,0,0,0,4,7.0
0021000920,1610612740,NOH,New Orleans,201171,Carl Landry,,,10:25,2,3,0.667,0,0,0.0,0,0,0.0,2,3,5,0,2,0,1,3,4,5.0
0021000920,1610612740,NOH,New Orleans,2584,Willie Green,,,11:44,5,6,0.833,0,1,0.0,3,5,0.6,0,2,2,0,0,0,0,0,13,7.0
0021000920,1610612740,NOH,New Orleans,201189,Aaron Gray,,,4:17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,7.0
0021000920,1610612740,NOH,New Orleans,101127,Jarrett Jack,,,11:44,1,2,0.5,1,2,0.5,2,2,1.0,0,1,1,1,0,0,0,1,5,7.0
0021000920,1610612763,MEM,Memphis,201970,Sam Young,F,,6:22,0,4,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,0.0
0021000920,1610612763,MEM,Memphis,2216,Zach Randolph,F,,11:44,3,6,0.5,0,0,0.0,2,4,0.5,2,2,4,1,1,0,0,2,8,-7.0
0021000920,1610612763,MEM,Memphis,201188,Marc Gasol,C,,7:46,1,2,0.5,0,0,0.0,3,5,0.6,1,1,2,0,0,0,0,1,5,1.0
0021000920,1610612763,MEM,Memphis,2754,Tony Allen,G,,6:60,1,2,0.5,0,0,0.0,0,0,0.0,2,1,3,0,1,1,2,1,2,1.0
0021000920,1610612763,MEM,Memphis,201144,Mike Conley,G,,9:56,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-4.0
0021000920,1610612763,MEM,Memphis,2203,Shane Battier,,,4:38,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-7.0
0021000920,1610612763,MEM,Memphis,201564,O.J. Mayo,,,5:28,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-8.0
0021000920,1610612763,MEM,Memphis,201589,Darrell Arthur,,,3:58,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,3,2,-8.0
0021000920,1610612763,MEM,Memphis,202397,Ish Smith,,,1:48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-3.0
