EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,203496,203967,203954,1628365,1627732,202695,1627783,201586,201980,200768
68,1,203496,203967,203954,101161,1627732,202695,1627783,201586,201980,200768
69,1,203496,203967,200755,101161,1627732,202695,1627783,201586,201980,200768
83,1,203496,203967,200755,101161,1627732,202695,1627783,202685,201980,200768
116,1,203496,203967,200755,101161,1627732,101139,1627783,202685,201980,200768
117,1,203496,203967,200755,101161,1627732,101139,1627783,202685,1626181,200768
118,1,203496,203967,200755,203488,1627732,101139,1627783,202685,1626181,200768
119,1,203496,203954,200755,203488,1627732,101139,1627783,202685,1626181,200768
120,1,203496,203954,200755,203488,1628365,101139,1627783,202685,1626181,200768
164,1,203496,203954,200755,203488,1628365,101139,1626153,202685,1626181,200768
139,1,1629013,203954,200755,203488,1628365,101139,1626153,202685,1626181,200768
154,1,1629013,203954,200755,203488,1628365,101139,1626153,202685,1626181,203485
181,2,203954,1628365,200755,203488,1629013,202685,101139,1626181,1626153,203485
201,2,203954,1628365,200755,203488,1629013,202685,101139,1626181,1626153,202695
202,2,203954,1628365,200755,203488,203496,202685,101139,1626181,1626153,202695
219,2,203954,1628365,200755,203488,203496,201980,101139,1626181,1626153,202695
220,2,203954,1628365,200755,203488,203496,201980,101139,1626181,1626153,201586
234,2,203954,1628365,1627732,203488,203496,201980,101139,1626181,1626153,201586
235,2,203954,101161,1627732,203488,203496,201980,101139,1626181,1626153,201586
236,2,1629013,101161,1627732,203488,203496,201980,101139,1626181,1626153,201586
255,2,1629013,101161,1627732,203488,203496,201980,1627783,1626181,1626153,201586
256,2,1629013,101161,1627732,203488,203496,201980,1627783,200768,1626153,201586
257,2,1629013,101161,1627732,203967,203496,201980,1627783,200768,1626153,201586
289,2,1629013,101161,1627732,203967,203496,201980,1627783,200768,202695,201586
304,2,1629013,200755,1627732,203967,203496,201980,1627783,200768,202695,201586
305,2,203954,200755,1627732,203967,203496,201980,1627783,200768,202695,201586
343,2,203954,200755,1627732,203967,203496,201980,1627783,200768,202695,202685
364,2,203954,200755,1627732,203967,1629013,201980,1627783,200768,202695,202685
378,2,203954,200755,1627732,203967,1629013,1626153,1627783,200768,202695,202685
386,2,203954,200755,1627732,203967,1629013,1626153,201980,200768,202695,202685
387,2,203954,200755,1627732,203967,1629013,101139,201980,200768,202695,202685
388,2,203954,200755,1627732,203488,1629013,101139,201980,200768,202695,202685
392,2,203954,200755,1627732,203488,204456,101139,201980,200768,202695,202685
406,3,203496,203967,203954,1627732,200755,202695,1627783,201586,201980,200768
462,3,203496,203967,203954,1627732,203488,202695,1627783,201586,201980,200768
463,3,203496,203967,1629013,1627732,203488,202695,1627783,201586,201980,200768
485,3,203496,203954,1629013,1627732,203488,202695,1627783,201586,201980,200768
486,3,203496,203954,204456,1627732,203488,202695,1627783,201586,201980,200768
503,3,203496,203954,204456,1628365,203488,202695,1627783,201586,201980,200768
509,3,203496,101161,204456,1628365,203488,202695,1627783,201586,201980,200768
520,3,203496,101161,204456,1628365,203488,202695,1627783,101139,201980,200768
521,3,203496,101161,204456,1628365,203488,202695,1627783,101139,202685,200768
522,3,1629013,101161,204456,1628365,203488,202695,1627783,101139,202685,200768
535,3,1629013,101161,204456,1628365,203488,1626181,1627783,101139,202685,200768
553,3,1629013,101161,204456,1628365,203488,1626181,1627783,101139,202685,1626153
554,3,1629013,101161,204456,1628365,203488,1626181,1627781,101139,202685,1626153
555,3,1629013,101161,204456,1628365,1628413,1626181,1627781,101139,202685,1626153
599,4,203496,203967,203954,1627732,200755,202685,101139,1626181,1626153,1627781
611,4,203496,203967,203954,1627732,200755,202685,101139,1626181,1626153,202695
618,4,203496,203967,203954,1627732,200755,201586,101139,1626181,1626153,202695
619,4,203496,203967,203954,1627732,200755,201586,101139,201980,1626153,202695
625,4,203496,203967,203954,1627732,200755,201586,101139,201980,200768,202695
670,4,203496,203967,203954,1627732,200755,201586,1627783,201980,200768,202695
736,4,203496,204456,203954,1627732,200755,201586,1627783,201980,200768,202695
737,4,203496,204456,203954,1627732,1629013,201586,1627783,201980,200768,202695
738,4,203496,204456,1628365,1627732,1629013,201586,1627783,201980,200768,202695
739,4,203496,204456,1628365,203488,1629013,201586,1627783,201980,200768,202695
740,4,1628413,204456,1628365,203488,1629013,201586,1627783,201980,200768,202695
759,4,1628413,204456,1628365,203488,1629013,201586,1627783,201980,200768,1626153
760,4,1628413,204456,1628365,203488,1629013,201586,1627783,201980,1627781,1626153
761,4,1628413,204456,1628365,203488,1629013,1626181,1627783,201980,1627781,1626153
762,4,1628413,204456,1628365,203488,1629013,1626181,1627783,203485,1627781,1626153
