eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
2,1,1628371,203932,202696,203095,201571,203114,203507,201572,1627763,202339
72,1,1628371,203932,202696,203095,201571,203114,203507,201572,101141,202339
78,1,1628371,203932,202696,203095,201571,203114,203089,201572,101141,202339
79,1,1628371,203932,202696,203095,201571,203114,203089,1628978,101141,202339
80,1,1628964,203932,202696,203095,201571,203114,203089,1628978,101141,202339
81,1,1628964,203082,202696,203095,201571,203114,203089,1628978,101141,202339
98,1,1628964,203082,202696,203095,201571,203114,203089,1628978,101141,1627763
99,1,1628964,203082,202696,203613,201571,203114,203089,1628978,101141,1627763
100,1,1628964,203082,202696,203613,1626170,203114,203089,1628978,101141,1627763
122,1,1628964,203082,202696,203613,1626170,203503,203089,1628978,101141,1627763
128,1,1628964,203082,203932,203613,1626170,203503,203089,1628978,101141,1627763
158,2,203932,1628964,203082,203613,1626170,1627763,101141,203089,1628978,203503
170,2,203932,1628964,203082,203613,1626170,1627763,101141,203089,203507,203503
171,2,203932,1628964,203082,203613,1626170,1627763,1626192,203089,203507,203503
179,2,203932,1628964,203082,203613,1626170,1627763,1626192,201572,203507,203503
187,2,203932,1628964,203095,203613,1626170,1627763,1626192,201572,203507,203503
207,2,203932,1628964,203095,203613,1626170,202339,1626192,201572,203507,203503
222,2,203932,1628964,203095,203613,1626170,202339,1626192,201572,203507,203114
223,2,203932,1628964,203095,1628411,1626170,202339,1626192,201572,203507,203114
237,2,1628371,1628964,203095,1628411,1626170,202339,1626192,201572,203507,203114
238,2,1628371,202696,203095,1628411,1626170,202339,1626192,201572,203507,203114
255,2,1628371,202696,203095,1628411,1626170,202339,101141,201572,203507,203114
256,2,1628371,202696,203095,1628411,1626170,202339,101141,201572,1628978,203114
257,2,1628371,202696,203095,1628411,201571,202339,101141,201572,1628978,203114
282,2,1628371,202696,203095,1628411,201571,202339,101141,203507,1628978,203114
283,2,1628371,202696,203095,203932,201571,202339,101141,203507,1628978,203114
296,2,1628371,202696,203095,203932,201571,1627763,101141,203507,1628978,203114
307,2,1628411,202696,203095,203932,201571,1627763,101141,203507,1628978,203114
316,2,1628411,202696,203095,203932,201571,1627763,101141,203507,1628978,203503
342,3,1628371,203932,202696,203095,201571,203114,201572,1627763,202339,101141
400,3,1628371,203932,202696,203095,201571,203114,201572,1628978,202339,101141
409,3,1628371,203932,1628964,203095,201571,203114,201572,1628978,202339,101141
419,3,1628371,203932,1628964,203095,201571,203114,203089,1628978,202339,101141
420,3,1628371,203082,1628964,203095,201571,203114,203089,1628978,202339,101141
438,3,1628371,203082,1628964,203095,201571,203114,203089,1628978,202339,203503
452,3,1628371,203082,1628964,203095,201571,203114,203089,1628978,1627763,203503
453,3,1628371,203082,1628964,203613,201571,203114,203089,1628978,1627763,203503
454,3,1628371,203082,1628964,203613,1626170,203114,203089,1628978,1627763,203503
497,3,1628371,203082,1628964,203613,1626170,1626192,203089,1628978,1627763,203503
498,3,203932,203082,1628964,203613,1626170,1626192,203089,1628978,1627763,203503
504,4,203932,1628964,203082,203613,1626170,1627763,101141,203089,203503,1626192
531,4,203932,1628964,203082,203613,1626170,1627763,101141,203507,203503,1626192
559,4,203932,1628964,203082,203613,1626170,1627763,101141,203507,1628425,1626192
573,4,1628515,1628964,203082,203613,1626170,1627763,101141,203507,1628425,1626192
574,4,1628515,1628411,203082,203613,1626170,1627763,101141,203507,1628425,1626192
575,4,1628515,1628411,203082,1626185,1626170,1627763,101141,203507,1628425,1626192
576,4,1628515,1628411,203920,1626185,1626170,1627763,101141,203507,1628425,1626192
588,4,1628515,1628411,203920,1626185,1626170,1627748,101141,203507,1628425,1626192
589,4,1628515,1628411,203920,1626185,1626170,1627748,101141,203521,1628425,1626192
590,4,1628515,1628411,203920,1626185,1626170,1627748,203503,203521,1628425,1626192
