EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,203200,1628374,1628976,1627739,1627853,202331,203924,203500,1628390,201566
77,1,203200,1628374,1628976,1627739,1627853,202331,203924,203500,203471,201566
103,1,203200,1628374,1628976,201577,1627853,202331,203924,203500,203471,201566
104,1,203200,1628374,1626166,201577,1627853,202331,203924,203500,203471,201566
113,1,203200,1626171,1626166,201577,1627853,202331,203924,203500,203471,201566
121,1,203200,1626171,1626166,201577,1627853,202331,202335,203500,203471,201566
142,1,203200,1626171,1626166,201577,1627853,202331,202335,203500,203471,203518
152,1,203200,1626171,1626166,201577,1627853,202331,202335,203457,203471,203518
161,1,1628990,1626171,1626166,201577,1627853,202331,202335,203457,203471,203518
178,2,201577,1626166,1626171,1628990,1627885,203471,202335,203518,203457,1628977
214,2,201577,1626166,1626171,1628990,1627885,203471,202335,203924,203457,1628977
215,2,201577,1626166,1626171,1628990,1627885,203471,201566,203924,203457,1628977
228,2,201577,1626166,1626171,1628990,1627885,203471,201566,203924,203500,1628977
236,2,201577,1626166,1627739,1628990,1627885,203471,201566,203924,203500,1628977
237,2,201577,1628374,1627739,1628990,1627885,203471,201566,203924,203500,1628977
243,2,201577,1628374,1627739,1628990,1627885,203471,201566,203924,203500,202331
258,2,201577,1628374,1627739,1628990,203200,203471,201566,203924,203500,202331
259,2,201577,1628374,1627739,1627853,203200,203471,201566,203924,203500,202331
271,2,1628976,1628374,1627739,1627853,203200,203471,201566,203924,203500,202331
292,2,1628976,1628374,1626166,1627853,203200,203471,201566,203924,203500,202331
312,2,1626171,1628374,1626166,1627853,203200,203471,201566,203924,203500,202331
345,3,203200,1628374,1628976,1627739,1627853,202331,203924,203500,1628390,201566
411,3,203200,1626171,1628976,1627739,1627853,202331,203924,203500,1628390,201566
412,3,203200,1626171,201577,1627739,1627853,202331,203924,203500,1628390,201566
423,3,203200,1626171,201577,1627739,1626166,202331,203924,203500,1628390,201566
465,3,203200,1626171,201577,1627739,1626166,202331,203924,203500,203471,201566
478,3,203200,1626171,201577,1627739,1626166,202331,203924,203500,203471,203518
503,3,203200,1626171,1628374,1627739,1626166,202331,203924,203500,203471,203518
535,4,1628374,1626166,1626171,1628990,1627885,203471,202335,203518,203457,1628977
569,4,1628374,1626166,1626171,1628990,1627885,203471,202335,201566,203457,1628977
580,4,1628374,1627739,1626171,1628990,1627885,203471,202335,201566,203457,1628977
607,4,1628374,1627739,1626171,1628990,1627885,203471,202335,203518,203457,1628977
609,4,1628374,1627739,1628469,1628990,1627885,203471,202335,203518,203457,1628977
610,4,1628976,1627739,1628469,1628990,1627885,203471,202335,203518,203457,1628977
611,4,1628976,1626245,1628469,1628990,1627885,203471,202335,203518,203457,1628977
636,4,1628976,1626245,1628469,1628990,1627885,1627846,202335,203518,203457,1628977
655,4,1628976,1626245,1628469,1628990,1627885,1627846,202335,1627789,203457,1628977
656,4,1628959,1626245,1628469,1628990,1627885,1627846,202335,1627789,203457,1628977
