EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,203084,1629029,201599,1627827,1628372,203937,1628991,201188,202066,201144
70,1,203084,2734,201599,1627827,1628372,203937,1628991,201188,202066,201144
78,1,203084,2734,201599,1627827,1628372,203937,203210,201188,202066,201144
79,1,203084,2734,201599,1627827,1628372,203937,203210,201188,1627782,201144
80,1,203084,2734,1628467,1627827,1628372,203937,203210,201188,1627782,201144
88,1,203084,2734,1628467,1627827,1628372,203937,203210,201188,1627782,202714
100,1,203084,2734,1628467,1627827,1628372,203937,203210,1628991,1627782,202714
101,1,203084,2734,1628467,1627827,1628973,203937,203210,1628991,1627782,202714
102,1,203084,2734,201599,1627827,1628973,203937,203210,1628991,1627782,202714
111,1,203084,2734,201599,1627827,1628973,202705,203210,1628991,1627782,202714
114,1,203084,2734,201599,1629029,1628973,202705,203210,1628991,1627782,202714
162,2,1629029,201599,2734,1628467,1628973,1628991,1627782,202714,202705,201956
172,2,1629029,201599,1628372,1628467,1628973,1628991,1627782,202714,202705,201956
190,2,1629029,201599,1628372,1628467,1628973,1628991,1627782,201144,202705,201956
204,2,1629029,201599,1628372,1628467,1628973,1628991,202066,201144,202705,201956
225,2,1629029,201599,1628372,1628467,1628973,1628991,202066,201144,201188,201956
226,2,1629029,201599,1628372,1628467,1628973,203210,202066,201144,201188,201956
227,2,1629029,201599,1628372,1628467,1628973,203210,202066,201144,201188,203937
228,2,1629029,2734,1628372,1628467,1628973,203210,202066,201144,201188,203937
229,2,1629029,2734,1628372,1628467,1627827,203210,202066,201144,201188,203937
230,2,203084,2734,1628372,1628467,1627827,203210,202066,201144,201188,203937
277,2,203084,2734,1628973,1628467,1627827,203210,202066,201144,201188,203937
278,2,203084,1629029,1628973,1628467,1627827,203210,202066,201144,201188,203937
295,2,203084,1629029,1628973,1628467,1627827,1628991,202066,201144,201188,203937
296,2,203084,1629029,1628973,201599,1627827,1628991,202066,201144,201188,203937
324,2,203084,1629029,1628973,201599,1627827,1627782,202066,201144,201188,203937
325,2,1628467,1629029,1628973,201599,1627827,1627782,202066,201144,201188,203937
344,3,203084,1629029,201599,1627827,1628372,203937,1628991,201188,202066,201144
414,3,203084,1629029,201599,1627827,1628372,203937,1628991,201188,203210,201144
415,3,203084,1629029,201599,1627827,1628372,203937,1627782,201188,203210,201144
425,3,203084,1629029,1628467,1627827,1628372,203937,1627782,201188,203210,201144
436,3,203084,1629029,1628467,1627827,1628372,203937,1627782,201188,203210,202714
437,3,203084,1629029,1628467,1627827,2734,203937,1627782,201188,203210,202714
438,3,203084,1628973,1628467,1627827,2734,203937,1627782,201188,203210,202714
453,3,203084,1628973,1628467,1627827,2734,203937,1627782,1628991,203210,202714
457,3,203084,1628973,201599,1627827,2734,203937,1627782,1628991,203210,202714
469,3,203084,1628973,201599,1627827,2734,202705,1627782,1628991,203210,202714
470,3,203084,1628973,201599,1629029,2734,202705,1627782,1628991,203210,202714
480,3,1628467,1628973,201599,1629029,2734,202705,1627782,1628991,203210,202714
497,4,1629029,201599,2734,1628467,1628973,1628991,201188,1627782,202714,202705
512,4,1629029,201599,2734,1628467,1628973,1628991,201188,1627782,202714,202066
519,4,1629029,201599,2734,1628467,1628973,1628991,201188,201144,202714,202066
533,4,1629029,201599,1628372,1628467,1628973,1628991,201188,201144,202714,202066
555,4,1629029,201599,1628372,1628467,1628973,1628991,201188,201144,203937,202066
556,4,1629029,201599,1628372,203084,1628973,1628991,201188,201144,203937,202066
557,4,1627827,201599,1628372,203084,1628973,1628991,201188,201144,203937,202066
582,4,1627827,201599,1628372,203084,1629029,1628991,201188,201144,203937,202066
605,4,1627827,201599,1628372,203084,1629029,202714,201188,201144,203937,202066
616,4,1627827,1628467,1628372,203084,1629029,202714,201188,201144,203937,202066
633,4,1627827,1628467,1629151,203084,1629029,202714,201188,201144,203937,202066
634,4,1627827,1628467,1629151,203084,1628973,202714,201188,201144,203937,202066
