EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,1627823,200794,203999,1628470,1627750,203613,203932,202696,203095,201571
79,1,1627823,200794,203999,1628470,1627750,1628371,203932,202696,203095,201571
80,1,1627823,200794,203999,1628470,1627750,1628371,203932,202696,203082,201571
81,1,1627823,200794,203999,1628470,1627750,1628371,203932,202696,203082,1626170
82,1,1627823,203486,203999,1628470,1627750,1628371,203932,202696,203082,1626170
83,1,1627823,203486,203999,1628470,1628420,1628371,203932,202696,203082,1626170
97,1,1627823,203486,203999,1627736,1628420,1628371,203932,202696,203082,1626170
109,1,1627823,203486,1626168,1627736,1628420,1628371,203932,202696,203082,1626170
112,1,1627823,203486,1626168,1627736,1628420,1628371,203932,1628964,203082,1626170
135,2,1627750,203486,1628420,1627736,1626168,203095,1628371,203082,1626170,1628964
176,2,1627750,203486,1628420,1627736,1626168,203095,203932,203082,1626170,1628964
177,2,1627750,203999,1628420,1627736,1626168,203095,203932,203082,1626170,1628964
198,2,1627750,203999,1628420,1627736,1626168,203095,203932,203082,1626170,203613
199,2,1627750,203999,1628420,1627736,1626168,202696,203932,203082,1626170,203613
200,2,1627750,203999,1628420,1627736,1628470,202696,203932,203082,1626170,203613
201,2,1627750,203999,1627823,1627736,1628470,202696,203932,203082,1626170,203613
202,2,1627750,203999,1627823,200794,1628470,202696,203932,203082,1626170,203613
227,2,1627750,203999,1627823,200794,1628470,202696,203932,203082,1628371,203613
228,2,1627750,203999,1627823,200794,1628470,202696,203932,201571,1628371,203613
265,2,1627750,203999,1627823,200794,1628470,202696,203082,201571,1628371,203613
276,2,1627750,203999,1627736,200794,1628470,202696,203082,201571,1628371,203613
287,3,1627823,200794,203999,1628470,1627750,203613,203932,202696,203095,201571
358,3,1627823,200794,203999,1628470,1627750,1628371,203932,202696,203095,201571
359,3,1627823,200794,203999,1628470,1627750,1628371,203932,202696,203082,201571
360,3,1627823,1628420,203999,1628470,1627750,1628371,203932,202696,203082,201571
361,3,1627823,1628420,203486,1628470,1627750,1628371,203932,202696,203082,201571
362,3,1627823,1628420,203486,1628470,1627736,1628371,203932,202696,203082,201571
363,3,1626168,1628420,203486,1628470,1627736,1628371,203932,202696,203082,201571
378,3,1626168,1628420,203486,1628470,1627736,1628371,1626170,202696,203082,201571
379,3,1626168,1628420,203486,1628470,1627736,1628371,1626170,202696,203082,203613
395,3,1626168,1628420,203486,1628470,1627736,1628371,1626170,1628964,203082,203613
396,3,1626168,1628420,203486,1627750,1627736,1628371,1626170,1628964,203082,203613
408,3,1628470,1628420,203486,1627750,1627736,1628371,1626170,1628964,203082,203613
420,4,1627750,203486,1628420,1627736,1626168,203095,1628371,203082,1626170,1628964
478,4,1627750,203486,1628420,1627736,1626168,203095,203932,203082,1626170,1628964
490,4,1627823,203486,1628420,1627736,1626168,203095,203932,203082,1626170,1628964
507,4,1627823,203486,1628420,1627736,1626168,203095,203932,203082,1626170,202696
508,4,1627823,203486,1628420,1627736,200794,203095,203932,203082,1626170,202696
509,4,1627823,203486,1627750,1627736,200794,203095,203932,203082,1626170,202696
524,4,1627823,203486,1627750,1627736,200794,203095,203932,203082,1628371,202696
525,4,1627823,203486,1627750,1627736,200794,203095,203932,201571,1628371,202696
526,4,1627823,203999,1627750,1627736,200794,203095,203932,201571,1628371,202696
544,4,1627823,203999,1627750,1627736,200794,203095,203932,201571,203082,202696
580,4,1627823,203486,1627750,1627736,200794,203095,203932,201571,203082,202696
581,4,1627823,203486,1628470,1627736,200794,203095,203932,201571,203082,202696
587,4,1627823,203486,1628470,1627736,200794,203095,203932,203613,203082,202696
588,4,1627823,203486,1628470,1627736,200794,203095,203932,203613,1628371,202696
589,4,1627823,1627750,1628470,1627736,200794,203095,203932,203613,1628371,202696
590,4,1627823,1627750,203999,1627736,200794,203095,203932,203613,1628371,202696
602,5,1627823,200794,203999,1627750,1627736,203932,202696,203095,201571,203082
639,5,1627823,200794,203999,1627750,1627736,203932,202696,1628371,201571,203082
