EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,202695,1627783,202685,201980,200768,203925,1626178,1628386,203459,1626156
80,1,202695,1627783,202685,201980,200768,203925,1626178,1628386,203459,203915
95,1,202695,1627783,202685,201980,200768,201960,1626178,1628386,203459,203915
96,1,202695,1627783,202685,201586,200768,201960,1626178,1628386,203459,203915
97,1,202695,1627783,1627832,201586,200768,201960,1626178,1628386,203459,203915
108,1,202695,1627783,1627832,201586,200768,201960,1626178,202334,203459,203915
110,1,202695,1627783,1627832,201586,1626153,201960,1626178,202334,203459,203915
127,1,1628384,1627783,1627832,201586,1626153,201960,1626178,202334,203459,203915
137,1,1628384,1627783,1627832,201586,1626153,201960,1629066,202334,203459,203915
138,1,1628384,101139,1627832,201586,1626153,201960,1629066,202334,203459,203915
144,1,1628384,101139,1627832,201586,1626153,201960,1629066,202334,1626156,203915
167,2,201586,1627832,1626153,1628384,101139,1626156,201960,202334,1629066,201162
205,2,201586,1627832,1626153,1628384,200768,1626156,201960,202334,1629066,201162
207,2,201586,1627832,1626153,1628384,200768,1626156,201960,202334,203915,201162
225,2,201586,1627832,1626153,1628384,200768,203925,201960,202334,203915,201162
226,2,201586,1627832,1626153,202695,200768,203925,201960,202334,203915,201162
227,2,202685,1627832,1626153,202695,200768,203925,201960,202334,203915,201162
228,2,202685,201980,1626153,202695,200768,203925,201960,202334,203915,201162
229,2,202685,201980,1627783,202695,200768,203925,201960,202334,203915,201162
244,2,202685,201980,1627783,202695,200768,203925,201960,1628386,203915,201162
260,2,202685,201980,1627783,202695,200768,203925,203459,1628386,203915,201162
265,2,202685,201980,1627783,202695,200768,203925,203459,1628386,203915,1626178
296,2,202685,201980,1627783,202695,200768,203925,201960,1628386,203915,1626178
330,3,202695,1627783,202685,201980,200768,203925,1626178,1628386,203459,1626156
367,3,202695,1627783,202685,201980,200768,203925,1626178,202334,203459,1626156
416,3,202695,1627783,202685,201980,1628384,203925,1626178,202334,203459,1626156
417,3,202695,1627832,202685,201980,1628384,203925,1626178,202334,203459,1626156
420,3,202695,1627832,202685,201980,1628384,201960,1626178,202334,203459,1626156
427,3,202695,1627832,202685,201980,1628384,201960,1626178,202334,203459,203915
428,3,202695,1627832,201586,201980,1628384,201960,1626178,202334,203459,203915
445,3,202695,1627832,201586,201980,1628384,201960,1626178,1629066,203459,203915
446,3,202695,1627832,201586,201980,1628384,201960,1628386,1629066,203459,203915
447,3,1626153,1627832,201586,201980,1628384,201960,1628386,1629066,203459,203915
448,3,1626153,1627832,201586,101139,1628384,201960,1628386,1629066,203459,203915
481,3,1626153,1627832,201586,101139,1628384,201960,1628386,1629066,203459,1626156
491,4,201586,1627832,1626153,1628384,101139,1626156,201960,202334,1629066,201162
537,4,201586,1627832,1626153,1628384,101139,203925,201960,202334,1629066,201162
538,4,201586,1627832,1626153,1628384,101139,203925,201960,202334,1629066,203915
565,4,201586,1627832,1626153,1628384,101139,203925,201960,202334,1628386,203915
566,4,201586,1627832,1626153,1628384,101139,203925,201960,1626178,1628386,203915
567,4,201586,1627832,1626153,1628384,1627783,203925,201960,1626178,1628386,203915
568,4,201586,1627832,1626153,202695,1627783,203925,201960,1626178,1628386,203915
569,4,201586,1627832,200768,202695,1627783,203925,201960,1626178,1628386,203915
590,4,201980,1627832,200768,202695,1627783,203925,201960,1626178,1628386,203915
623,4,201980,1627832,200768,202695,1627783,203925,1626156,1626178,1628386,203915
643,4,201980,1627832,200768,202695,1627783,203925,201960,1626156,1628386,203915
644,4,201980,1627832,200768,202695,1627783,203925,201960,1626156,201162,203915
645,4,201980,1627832,200768,202695,1627783,203925,203459,1626156,201162,203915
661,5,202695,1627783,202685,201980,200768,203925,1626178,1628386,1626156,203915
705,5,202695,1627783,1627832,201980,200768,203925,1626178,1628386,1626156,203915
713,5,202695,1627783,1627832,201980,200768,203925,1626178,1628386,201960,203915
