EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,1627752,1629016,203458,203145,1629027,2544,1628398,201580,1627742,1628366
80,1,202391,1629016,203458,203145,1629027,2544,1628398,201580,1627742,1628366
81,1,202391,1629016,203458,1628989,1629027,2544,1628398,201580,1627742,1628366
89,1,202391,1629016,203458,1628989,1629027,2544,1628398,201580,1628404,1628366
90,1,202391,1629016,203101,1628989,1629027,2544,1628398,201580,1628404,1628366
104,1,202391,1713,203101,1628989,1629027,2544,1628398,201580,1628404,1628366
106,1,202391,1713,203101,1628989,1629027,2544,202362,201580,1628404,1628366
113,1,202391,1713,203101,1628989,1629027,2544,202362,2199,1628404,1628366
114,1,202391,1713,203101,1628989,1627752,2544,202362,2199,1628404,1628366
135,1,202391,1713,203101,1628989,1627752,2544,202362,2199,1628404,203484
136,1,202391,1713,203101,1628989,1627752,200765,202362,2199,1628404,203484
165,1,202391,1713,203101,1627761,1627752,200765,202362,2199,1628404,203484
185,1,202391,1713,203101,1627761,1627752,200765,202362,201580,1628404,203484
186,1,202391,1713,203101,1627761,203145,200765,202362,201580,1628404,203484
207,2,1629016,203458,203145,1629027,1627761,201580,1628404,202362,203484,200765
218,2,1629016,203458,203145,1629027,1627761,201580,1628398,202362,203484,200765
253,2,1629016,203458,203145,1629027,1627761,201580,1628398,202362,2199,200765
254,2,1629016,203458,203145,1629027,1627761,201580,1628398,1627742,2199,200765
255,2,1629016,203458,203145,1629027,1627761,2544,1628398,1627742,2199,200765
263,2,1629016,203458,203145,1629027,1628989,2544,1628398,1627742,2199,200765
278,2,1629016,203458,203145,202391,1628989,2544,1628398,1627742,2199,200765
310,2,1629016,203458,203145,202391,1628989,2544,1628398,1627742,1628366,200765
311,2,1629016,203458,203145,202391,1628989,2544,1628398,1627742,1628366,201580
312,2,1629016,1627752,203145,202391,1628989,2544,1628398,1627742,1628366,201580
337,2,1629016,1627752,203145,202391,1713,2544,1628398,1627742,1628366,201580
338,2,1627761,1627752,203145,202391,1713,2544,1628398,1627742,1628366,201580
339,2,1627761,1627752,203101,202391,1713,2544,1628398,1627742,1628366,201580
359,2,1627761,1627752,203101,202391,1713,2544,1628398,1628404,1628366,201580
360,2,1627761,1627752,203101,1629027,1713,2544,1628398,1628404,1628366,201580
399,3,1627752,1629016,203458,203145,1629027,2544,1628398,201580,1627742,1628366
441,3,1627752,1629016,203101,203145,1629027,2544,1628398,201580,1627742,1628366
462,3,1627752,1627761,203101,203145,1629027,2544,1628398,201580,1627742,1628366
463,3,1627816,1627761,203101,203145,1629027,2544,1628398,201580,1627742,1628366
469,3,1627816,1627761,203101,203145,202391,2544,1628398,201580,1627742,1628366
470,3,1627816,1627761,203101,1628989,202391,2544,1628398,201580,1627742,1628366
496,3,1627816,1627761,203101,1628989,202391,2544,1628398,2199,1627742,1628366
497,3,1627816,1627761,203101,1627752,202391,2544,1628398,2199,1627742,1628366
517,3,1627816,1627761,203101,1627752,202391,2544,1628404,2199,1627742,1628366
518,3,1627816,1627761,203101,1627752,203458,2544,1628404,2199,1627742,1628366
519,3,1627816,1627761,203145,1627752,203458,2544,1628404,2199,1627742,1628366
520,3,1629027,1627761,203145,1627752,203458,2544,1628404,2199,1627742,1628366
521,3,1629027,1629016,203145,1627752,203458,2544,1628404,2199,1627742,1628366
538,3,1629027,1629016,203145,1627752,203458,2544,1628404,2199,202362,1628366
539,3,1629027,1629016,203145,1627752,203458,203484,1628404,2199,202362,1628366
551,3,1629027,1629016,203145,1627752,203458,203484,1628404,2199,202362,200765
575,4,1627752,203458,203145,1629027,1713,1628404,202362,2199,203484,200765
610,4,1627752,203458,203145,1629027,1713,1628404,202362,201580,203484,200765
623,4,1627752,203458,203145,1629027,1713,2544,202362,201580,203484,200765
624,4,1627752,203458,203145,1629027,1713,2544,1627742,201580,203484,200765
625,4,1627752,203458,203145,1629027,1713,2544,1627742,201580,203484,1628366
626,4,1627752,203458,1627761,1629027,1713,2544,1627742,201580,203484,1628366
655,4,1627752,203458,1627761,1629027,1713,2544,1627742,201580,1628398,1628366
656,4,1627752,203458,1627761,1629027,1713,2544,1627742,2199,1628398,1628366
657,4,203145,203458,1627761,1629027,1713,2544,1627742,2199,1628398,1628366
671,4,203145,203458,1627761,1629027,1713,2544,1627742,2199,1628398,1628404
677,4,203145,1629016,1627761,1629027,1713,2544,1627742,2199,1628398,1628404
686,4,203145,1629016,1627752,1629027,1713,2544,1627742,2199,1628398,1628404
733,4,203145,1629016,1627752,203458,1713,2544,1627742,2199,1628398,1628404
