EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,201960,1629066,1628386,203925,1626156,202711,201152,1626167,202083,201954
74,1,201960,1629066,1628386,203925,1626156,202711,1627734,1626167,202083,201954
75,1,201960,201162,1628386,203925,1626156,202711,1627734,1626167,202083,201954
76,1,203915,201162,1628386,203925,1626156,202711,1627734,1626167,202083,201954
101,1,203915,201162,1628386,203925,1627747,202711,1627734,1626167,202083,201954
122,1,203915,201162,1628386,203925,1627747,202711,1627734,1626167,202083,203926
123,1,203915,201162,1628386,203925,1627747,202711,1627734,1626167,1628388,203926
124,1,203915,201162,1628386,203925,1627747,202711,1627734,1628988,1628388,203926
125,1,203915,201162,1628386,203925,1627747,202709,1627734,1628988,1628388,203926
126,1,203915,201162,1628386,201960,1627747,202709,1627734,1628988,1628388,203926
127,1,203915,201162,202334,201960,1627747,202709,1627734,1628988,1628388,203926
153,2,201960,201162,203915,1627747,202334,1627734,203926,1628388,1628988,202709
165,2,201960,201162,1626156,1627747,202334,1627734,203926,1628388,1628988,202709
166,2,1626203,201162,1626156,1627747,202334,1627734,203926,1628388,1628988,202709
190,2,1626203,201162,1626156,1627747,202334,1627734,203926,1628388,1628988,202711
214,2,1626203,201162,1626156,1627747,202334,1627734,203926,201152,1628988,202711
215,2,1626203,203915,1626156,1627747,202334,1627734,203926,201152,1628988,202711
216,2,1626203,203915,1626156,203925,202334,1627734,203926,201152,1628988,202711
237,2,1626203,203915,1626156,203925,202334,1627734,203926,201152,201954,202711
238,2,1626203,203915,1626156,203925,202334,1627734,202083,201152,201954,202711
239,2,1626203,203915,1626156,203925,1628386,1627734,202083,201152,201954,202711
262,2,1626203,203915,1626156,203925,1628386,1626167,202083,201152,201954,202711
263,2,1626203,203915,1627747,203925,1628386,1626167,202083,201152,201954,202711
275,2,1629066,203915,1627747,203925,1628386,1626167,202083,201152,201954,202711
319,3,201960,1629066,1628386,203925,1626156,202711,201152,1626167,202083,201954
356,3,201960,1629066,1628386,203925,1626156,202711,201152,1627734,202083,201954
380,3,201960,201162,1628386,203925,1626156,202711,201152,1627734,202083,201954
381,3,203915,201162,1628386,203925,1626156,202711,201152,1627734,202083,201954
389,3,203915,201162,1628386,203925,1626156,203926,201152,1627734,202083,201954
390,3,203915,201162,1628386,203925,1627747,203926,201152,1627734,202083,201954
405,3,203915,201162,1628386,203925,1627747,203926,201152,1627734,202083,202709
406,3,203915,201162,1628386,1626203,1627747,203926,201152,1627734,202083,202709
409,3,203915,201162,202334,1626203,1627747,203926,201152,1627734,202083,202709
416,3,203915,201162,202334,1626203,1627747,203926,1628388,1627734,202083,202709
438,3,203915,201162,202334,1626203,1627747,203926,1628388,1627734,1628988,202709
467,4,201162,203915,1627747,202334,1626203,1627734,203926,1628388,1628988,202709
503,4,201162,203915,1626156,202334,1626203,1627734,203926,1628388,1628988,202709
518,4,201162,203915,1626156,202334,1626203,1627734,201152,1628388,1628988,202709
519,4,201162,203915,1626156,202334,1626203,1627734,201152,202711,1628988,202709
528,4,203925,203915,1626156,202334,1626203,1627734,201152,202711,1628988,202709
530,4,203925,1627747,1626156,202334,1626203,1627734,201152,202711,1628988,202709
546,4,203925,1627747,1626156,1628386,1626203,1627734,201152,202711,1628988,202709
553,4,203925,1627747,1626156,1628386,201162,1627734,201152,202711,1628988,202709
571,4,203925,1627747,1626156,1628386,201162,203124,201152,202711,1628988,202709
572,4,203925,1627747,1626156,1628386,201162,203124,203926,202711,1628988,202709
573,4,203925,1627747,1626156,1628386,201162,203124,203926,1628388,1628988,202709
582,4,203925,1627747,1626156,1628386,201162,203124,203926,1628388,1628988,1628410
583,4,203925,1627747,1626156,1628386,201162,203124,1628432,1628388,1628988,1628410
595,4,203925,1627747,1629066,1628386,201162,203124,1628432,1628388,1628988,1628410
596,4,1626203,1627747,1629066,1628386,201162,203124,1628432,1628388,1628988,1628410
