EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,1628470,200794,203999,203914,1627750,1627863,200782,203991,203085,201935
66,1,1628470,200794,203999,203914,1627750,101123,200782,203991,203085,201935
92,1,1628470,200794,203999,203914,1627750,101123,200782,203991,203516,201935
118,1,1628470,200794,203999,203914,1627750,101123,200782,203991,203516,203085
119,1,1628470,200794,203999,203914,1627750,101123,200782,2403,203516,203085
120,1,1628470,200794,203999,203914,1627750,101123,200782,2403,202688,203085
121,1,203486,200794,203999,203914,1627750,101123,200782,2403,202688,203085
122,1,203486,200794,1628420,203914,1627750,101123,200782,2403,202688,203085
123,1,203486,200794,1628420,203914,1627736,101123,200782,2403,202688,203085
133,1,203486,200794,1628420,1627823,1627736,101123,200782,2403,202688,203085
142,1,203486,200794,1628420,1627823,1627736,101123,1627863,2403,202688,203085
143,1,203486,1626168,1628420,1627823,1627736,101123,1627863,2403,202688,203085
174,2,203486,1628420,1627736,1627823,1626168,1627863,203085,101123,2403,202688
193,2,203486,1628420,1627736,1627823,1626168,1627863,203085,203516,2403,202688
208,2,203999,1628420,1627736,1627823,1626168,1627863,203085,203516,2403,202688
219,2,203999,1628420,1627736,1627823,1626168,1627863,203085,203516,2403,201935
220,2,203999,1628420,1627736,1627823,1626168,203991,203085,203516,2403,201935
221,2,203999,1628420,1627736,1627823,1626168,203991,203085,203516,200782,201935
238,2,203999,1627750,1627736,1627823,1626168,203991,203085,203516,200782,201935
247,2,203999,1627750,203914,1627823,1626168,203991,203085,203516,200782,201935
261,2,203999,1627750,203914,1627823,1626168,203991,101123,203516,200782,201935
262,2,203999,1627750,203914,1627823,1628470,203991,101123,203516,200782,201935
263,2,203999,1627750,203914,200794,1628470,203991,101123,203516,200782,201935
291,2,203999,1627750,203914,200794,1628470,203991,101123,203085,200782,201935
325,2,203999,1627750,203914,200794,1628470,203991,1627863,203085,200782,201935
339,2,203486,1627750,203914,200794,1628470,203991,1627863,203085,200782,201935
356,3,1628470,200794,203999,203914,1627750,1627863,200782,203991,203085,201935
403,3,1628470,200794,203999,203914,1627750,101123,200782,203991,203085,201935
414,3,1628470,1627736,203999,203914,1627750,101123,200782,203991,203085,201935
426,3,1628470,1627736,203999,203914,1627750,101123,200782,203991,203516,201935
438,3,1628420,1627736,203999,203914,1627750,101123,200782,203991,203516,201935
463,3,1628420,1627736,203999,203914,1627750,101123,200782,203991,203516,203085
464,3,1628420,1627736,203999,203914,1627750,101123,200782,2403,203516,203085
465,3,1628420,1627736,203999,203914,1627750,101123,1627863,2403,203516,203085
466,3,1628420,1627736,203486,203914,1627750,101123,1627863,2403,203516,203085
467,3,1628420,1627736,203486,203914,1627823,101123,1627863,2403,203516,203085
490,3,1628420,1627736,203486,1626168,1627823,101123,1627863,2403,203516,203085
498,3,1628420,1627736,203486,1626168,1627823,101123,1627863,2403,201935,203085
509,3,1628420,1627736,203486,1628470,1627823,101123,1627863,2403,201935,203085
511,3,1628420,1627736,203486,1628470,203914,101123,1627863,2403,201935,203085
521,4,203486,1628420,1627736,1627823,1626168,1627863,203085,201935,101123,2403
536,4,203486,1628420,1627736,1627823,1626168,1627863,203085,201935,101123,203991
538,4,203486,1628420,1627736,1627823,1626168,200782,203085,201935,101123,203991
558,4,203486,1628420,1627736,1627823,1626168,200782,203085,201935,1627863,203991
559,4,203486,1628420,1627736,1627823,1627750,200782,203085,201935,1627863,203991
560,4,203486,1628420,1627736,1628470,1627750,200782,203085,201935,1627863,203991
581,4,203999,1628420,1627736,1628470,1627750,200782,203085,201935,1627863,203991
603,4,203999,1628420,1627736,1628470,1627750,200782,203085,201935,101123,203991
604,4,203999,1628420,1627736,1626168,1627750,200782,203085,201935,101123,203991
605,4,203999,1628420,1627736,1626168,1627823,200782,203085,201935,101123,203991
606,4,1629164,1628420,1627736,1626168,1627823,200782,203085,201935,101123,203991
