EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,201142,203110,202326,202691,201939,1627936,1629021,201580,203484,200765
73,1,201142,203110,202326,202691,201939,202362,1629021,201580,203484,200765
99,1,201142,203110,202326,202691,201939,202362,1629021,203488,203484,200765
100,1,201142,203110,1628035,202691,201939,202362,1629021,203488,203484,200765
101,1,201142,203110,1628035,1626172,201939,202362,1629021,203488,203484,200765
118,1,201142,203110,1628035,1626172,201939,202362,1629021,203488,1629140,200765
119,1,201142,203110,1628035,1626172,201939,202362,1627936,203488,1629140,200765
173,2,202326,202691,1628035,1626188,201973,1627936,202362,203488,1629140,1629203
221,2,202326,202691,201142,1626188,201973,1627936,202362,203488,1629140,1629203
226,2,202326,202691,201142,1626188,201973,1627936,203484,203488,1629140,1629203
272,2,202326,202691,201142,1626188,201973,1629021,203484,203488,1629140,1629203
273,2,202326,202691,201142,1626188,201973,1629021,203484,203488,201580,1629203
274,2,202326,202691,201142,1626188,201973,1629021,203484,200765,201580,1629203
275,2,202326,201939,201142,1626188,201973,1629021,203484,200765,201580,1629203
276,2,202326,201939,201142,1626188,203110,1629021,203484,200765,201580,1629203
308,2,1626172,201939,201142,1626188,203110,1629021,203484,200765,201580,1629203
309,2,1626172,201939,201142,202691,203110,1629021,203484,200765,201580,1629203
335,2,1626172,201939,201142,202691,203110,203488,203484,200765,201580,1629203
337,2,1626172,201939,201142,202691,203110,203488,203484,200765,201580,1627936
359,3,201142,203110,202326,202691,201939,1627936,1629021,201580,203484,200765
420,3,201142,203110,202326,202691,201939,1627936,203488,201580,203484,200765
429,3,201142,203110,202326,202691,201939,1627936,203488,201580,202362,200765
455,3,201142,203110,202326,202691,201939,1629140,203488,201580,202362,200765
456,3,201142,203110,202326,202691,201939,1629140,203488,1629203,202362,200765
457,3,201142,203110,1626172,202691,201939,1629140,203488,1629203,202362,200765
458,3,201142,203110,1626172,1628035,201939,1629140,203488,1629203,202362,200765
469,3,1627814,203110,1626172,1628035,201939,1629140,203488,1629203,202362,200765
514,4,202691,1626188,201973,1627814,1628395,1627936,202362,203488,1629140,1629203
551,4,202691,1626188,201973,1627814,1628395,1627936,1629067,203488,1629140,1629203
563,4,1628980,1626188,201973,1627814,1628395,1627936,1629067,203488,1629140,1629203
565,4,1628980,1626188,201973,1627814,1628395,1627936,1629067,1629021,1629140,1629203
578,4,1628980,1626188,201973,1628035,1628395,1627936,1629067,1629021,1629140,1629203
