EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,2738,203110,202326,202691,201939,201569,200782,203991,201935,101108
53,1,2738,203110,202326,202691,201939,201569,203085,203991,201935,101108
54,1,2738,203110,202326,202691,201939,201569,203085,203991,201935,202702
66,1,2738,203110,202326,202691,201939,101123,203085,203991,201935,202702
67,1,2738,203110,1626172,202691,201939,101123,203085,203991,201935,202702
68,1,1628035,203110,1626172,202691,201939,101123,203085,203991,201935,202702
89,1,1628035,203110,1626172,202691,201939,101123,203085,202697,201935,202702
90,1,1628035,203110,1626172,2733,201939,101123,203085,202697,201935,202702
109,1,1628035,203110,1626172,2733,201939,101123,203085,202697,101108,202702
128,1,1628035,203110,1626172,2733,201939,101123,201569,202697,101108,202702
140,1,1628035,203110,1626172,2733,201939,203991,201569,202697,101108,202702
141,1,1628035,203110,1626172,2733,201939,203991,201569,202697,101108,200782
142,1,2738,203110,1626172,2733,201939,203991,201569,202697,101108,200782
160,2,202326,202691,2733,1628395,1626188,201569,200782,203991,101108,202697
201,2,202326,202691,2733,1628395,1626188,201569,200782,203991,101108,201935
205,2,202326,202691,2733,1628395,1626188,201569,200782,203991,101123,201935
227,2,202326,202691,2733,1628395,1626188,201569,200782,203991,203085,201935
228,2,202326,202691,2733,201939,1626188,201569,200782,203991,203085,201935
229,2,202326,202691,2733,201939,203110,201569,200782,203991,203085,201935
230,2,202326,202691,1627814,201939,203110,201569,200782,203991,203085,201935
239,2,202326,2738,1627814,201939,203110,201569,200782,203991,203085,201935
253,2,202326,2738,1627814,201939,203110,101108,200782,203991,203085,201935
254,2,1626172,2738,1627814,201939,203110,101108,200782,203991,203085,201935
272,2,1626172,2738,202691,201939,203110,101108,200782,203991,203085,201935
298,2,1626172,2738,202691,201939,203110,101108,200782,203991,101123,201935
299,2,1626172,2738,1628395,201939,203110,101108,200782,203991,101123,201935
310,3,2738,203110,202326,202691,201939,201569,200782,203991,201935,101108
366,3,2738,203110,202326,202691,201939,201569,200782,203991,201935,203085
367,3,2738,203110,202326,202691,201939,201569,200782,202702,201935,203085
384,3,2738,203110,202326,202691,201939,101123,200782,202702,201935,203085
385,3,1628035,203110,202326,202691,201939,101123,200782,202702,201935,203085
399,3,1628035,203110,1626172,202691,201939,101123,200782,202702,201935,203085
411,3,1628035,203110,1626172,2733,201939,101123,200782,202702,201935,203085
438,3,1628035,203110,1626172,2733,201939,101123,202697,202702,201935,203085
439,3,1628035,203110,1626172,2733,201939,101123,202697,203991,201935,203085
471,4,202326,202691,2733,1628395,1626188,203991,101108,203085,101123,202697
490,4,202326,202691,2733,1628395,1626188,203991,101108,203085,202702,202697
491,4,202326,202691,2733,1628395,1626188,203991,101108,201569,202702,202697
520,4,202326,202691,1628035,1628395,1626188,203991,101108,201569,202702,202697
529,4,202326,202691,1628035,1628395,1626188,203991,101108,201569,202702,201935
530,4,202326,202691,1628035,1628395,1626188,203991,101108,201569,200782,201935
531,4,202326,202691,1628035,203110,1626188,203991,101108,201569,200782,201935
543,4,202326,202691,1628035,203110,2738,203991,101108,201569,200782,201935
544,4,202326,201939,1628035,203110,2738,203991,101108,201569,200782,201935
556,4,202326,201939,202691,203110,2738,203991,101108,201569,200782,201935
566,4,1626172,201939,202691,203110,2738,203991,101108,201569,200782,201935
605,4,1626172,201939,202691,203110,2738,101123,101108,201569,200782,201935
606,4,1626172,2733,202691,203110,2738,101123,101108,201569,200782,201935
613,4,1626172,2733,202691,203110,2738,203991,101108,201569,200782,201935
614,4,202326,2733,202691,203110,2738,203991,101108,201569,200782,201935
