EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,1627742,1628398,201580,1628404,1628366,204060,202324,203497,1626220,1628378
80,1,1627742,1628398,201580,1628404,1628366,203109,202324,203497,1626220,1628378
81,1,1627742,1628398,201580,1628404,1628366,203109,2594,203497,1626220,1628378
82,1,1627742,1628398,2199,1628404,1628366,203109,2594,203497,1626220,1628378
106,1,1627742,1628398,2199,1628404,203484,203109,2594,203497,1626220,1628378
118,1,1627742,1628398,2199,1628404,203484,203109,2594,204060,1626220,1628378
119,1,1627742,1628398,2199,1628404,203484,203109,2594,204060,1626220,202324
130,1,1627742,1628398,2199,1628404,203484,203109,2594,204060,1627777,202324
172,2,1628366,203484,201563,202362,1627826,204060,202324,203109,2594,1627777
213,2,1628366,203484,201563,202362,1627826,1628378,202324,203109,2594,1627777
214,2,1628366,203484,201563,202362,1627826,1628378,202324,203109,1626220,1627777
230,2,1628366,203484,201563,202362,1627826,1628378,203497,203109,1626220,1627777
231,2,1628366,1628404,201563,202362,1627826,1628378,203497,203109,1626220,1627777
232,2,1627742,1628404,201563,202362,1627826,1628378,203497,203109,1626220,1627777
256,2,1627742,1628404,201563,202362,1627826,1628378,203497,202324,1626220,1627777
257,2,1627742,1628404,201563,1628398,1627826,1628378,203497,202324,1626220,1627777
258,2,1627742,1628404,201563,1628398,201580,1628378,203497,202324,1626220,1627777
273,2,1627742,1628404,1629021,1628398,201580,1628378,203497,202324,1626220,1627777
289,2,1627742,1628404,1629021,1628398,201580,1628378,203497,202324,1626220,204060
298,2,1627742,1628404,1629021,1628398,201580,1628378,203497,203109,1626220,204060
335,2,1627742,1628404,203484,1628398,201580,1628378,203497,203109,1626220,204060
360,2,1627742,202362,203484,1628398,201580,1628378,203497,203109,1626220,204060
392,3,1627742,1628398,201580,1628404,1628366,204060,202324,203497,1626220,1628378
414,3,1627742,1628398,1627826,1628404,1628366,204060,202324,203497,1626220,1628378
439,3,1627742,1628398,1627826,1628404,1628366,204060,203109,203497,1626220,1628378
440,3,1627742,1628398,1627826,1628404,1628366,204060,203109,203497,2594,1628378
456,3,1627742,1628398,1627826,1628404,1628366,1626220,203109,203497,2594,1628378
457,3,1627742,1628398,203484,1628404,1628366,1626220,203109,203497,2594,1628378
475,3,1627742,1628398,203484,201563,1628366,1626220,203109,203497,2594,1628378
511,3,1627742,1628398,203484,201563,1628366,1626220,203109,204060,2594,1628378
512,3,1627742,1628398,203484,201563,1628366,1626220,203109,204060,2594,202324
526,3,1627742,1628398,203484,201563,1628366,1627777,203109,204060,2594,202324
546,3,1627742,1628398,203484,201563,202362,1627777,203109,204060,2594,202324
577,3,1627742,1628398,203484,201563,202362,1627777,203109,204060,1626220,202324
589,4,1628404,203484,202362,1627826,1629004,204060,202324,1626220,203109,1627777
607,4,1628404,203484,202362,1627826,1629004,204060,202324,1626220,2594,1627777
621,4,1628404,203484,202362,1627826,1629004,1628378,202324,1626220,2594,1627777
622,4,1628404,203484,202362,1627826,1629004,1628378,203497,1626220,2594,1627777
623,4,1628404,1628398,202362,1627826,1629004,1628378,203497,1626220,2594,1627777
624,4,1628404,1628398,202362,1627826,1628366,1628378,203497,1626220,2594,1627777
625,4,1628404,1628398,202362,201563,1628366,1628378,203497,1626220,2594,1627777
661,4,1628404,1628398,1627742,201563,1628366,1628378,203497,1626220,2594,1627777
674,4,1628404,1628398,1627742,201563,1628366,1628378,203497,1626220,204060,1627777
675,4,1628404,1628398,1627742,201563,1628366,1628378,203497,1626220,204060,203109
680,4,203484,1628398,1627742,201563,1628366,1628378,203497,1626220,204060,203109
700,4,203484,1628398,1627742,1629021,1628366,1628378,203497,1626220,204060,203109
710,4,203484,1628398,1627742,1629021,1628366,1628378,203497,1626220,2594,203109
712,4,203484,1627826,1627742,1629021,1628366,1628378,203497,1626220,2594,203109
713,4,203484,1627826,1629004,1629021,1628366,1628378,203497,1626220,2594,203109
722,4,203484,1627826,1629004,1629021,1628366,1628378,203497,1626220,1627777,203109
723,4,203484,1627826,1629004,1629021,1628366,1628378,1628513,1626220,1627777,203109
724,4,203484,1627826,1629004,1629021,1628366,202327,1628513,1626220,1627777,203109
725,4,203484,1627826,1629004,1629021,1628366,202327,1628513,1626220,1627777,1628463
