EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,203952,203967,1626157,1629006,1626145,203200,203998,202685,1628416,201144
54,1,203952,203967,1626157,1629006,1626145,203200,203998,201149,1628416,201144
69,1,203952,203967,1626157,1629006,1626145,203200,203998,201149,1626153,201144
87,1,203952,203967,1626157,1629006,1626145,203200,202718,201149,1626153,201144
88,1,1628966,203967,1626157,1629006,1626145,203200,202718,201149,1626153,201144
102,1,1628966,201229,1626157,1629006,1626145,203200,202718,201149,1626153,201144
119,1,1628966,201229,1626157,1629006,1626145,1628975,202718,201149,1626153,201144
120,1,1628966,201229,1626157,1629006,1626145,1628975,202718,201149,1626153,1627395
121,1,1628966,201229,203476,1629006,1626145,1628975,202718,201149,1626153,1627395
132,1,1628966,201229,203476,201573,1626145,1628975,202718,201149,1626153,1627395
144,1,1628966,201229,203476,201573,1626145,1628975,202718,1628397,1626153,1627395
153,1,1628966,201229,203476,201573,203952,1628975,202718,1628397,1626153,1627395
158,1,1628966,201229,203476,201573,203952,1628975,202718,1628397,1626153,1628416
167,1,1628966,201229,203476,201573,203952,1628975,202718,201149,1626153,1628416
168,1,1628966,201229,1626157,201573,203952,1628975,202718,201149,1626153,1628416
182,2,203952,1628966,201229,203476,201573,203200,202685,1628416,1626153,1628397
230,2,203952,1628966,201229,203476,201573,203200,202685,1628416,1626153,201149
231,2,203952,1628966,201229,203476,201573,203200,203998,1628416,1626153,201149
232,2,1629244,1628966,201229,203476,201573,203200,203998,1628416,1626153,201149
244,2,1629244,1628966,201229,203476,201573,203200,203998,202718,1626153,201149
245,2,1629244,1628966,201229,203476,201573,203200,203998,202718,201144,201149
246,2,1629244,1628966,201229,1629006,201573,203200,203998,202718,201144,201149
247,2,1629244,1626157,201229,1629006,201573,203200,203998,202718,201144,201149
264,2,1629244,1626157,201229,1629006,201573,203200,203998,202718,201144,202685
265,2,1629244,1626157,201229,1629006,1626145,203200,203998,202718,201144,202685
280,2,1629244,1626157,201229,1629006,1626145,203200,203998,202718,201144,201149
302,2,1629244,1626157,203967,1629006,1626145,203200,203998,202718,201144,201149
308,2,1629244,1626157,203967,1629006,1626145,203200,203998,202718,201144,1628397
310,2,203952,1626157,203967,1629006,1626145,203200,203998,202718,201144,1628397
339,2,203952,1626157,203967,1629006,1626145,1626153,203998,202718,201144,1628397
340,2,203952,1626157,203967,1629006,1626145,1626153,203998,1627395,201144,1628397
341,2,203952,1626157,201229,1629006,1626145,1626153,203998,1627395,201144,1628397
383,3,203952,203967,1626157,1629006,1626145,203200,203998,202685,1628416,201144
440,3,203952,203967,1626157,1629006,1626145,203200,203998,202685,202718,201144
463,3,203952,203967,1626157,1629006,1626145,203200,203998,202685,202718,1626153
464,3,203952,203967,1626157,203476,1626145,203200,203998,202685,202718,1626153
465,3,203952,203967,1628966,203476,1626145,203200,203998,202685,202718,1626153
476,3,203952,203967,1628966,203476,1626145,203200,1628975,202685,202718,1626153
477,3,203952,203967,1628966,203476,1626145,203200,1628975,1628397,202718,1626153
489,3,203952,203967,1628966,203476,1626145,201144,1628975,1628397,202718,1626153
499,3,203952,203967,1628966,203476,201573,201144,1628975,1628397,202718,1626153
500,3,203952,201229,1628966,203476,201573,201144,1628975,1628397,202718,1626153
508,3,203952,201229,1628966,203476,201573,201144,1628975,1628416,202718,1626153
518,3,203952,201229,1628966,203476,201573,201144,202685,1628416,202718,1626153
534,4,203952,1628966,201229,203476,201573,202685,201144,1626153,202718,1629139
548,4,203952,1628966,201229,1626157,201573,202685,201144,1626153,202718,1629139
549,4,1629006,1628966,201229,1626157,201573,202685,201144,1626153,202718,1629139
562,4,1629006,1628966,201229,1626157,201573,202685,201144,1626153,203200,1629139
571,4,1629006,1628966,201229,1626157,201573,202685,201144,1628416,203200,1629139
595,4,1629006,1628966,201229,1626157,201573,202685,1628397,1628416,203200,1629139
596,4,1629006,1628966,201229,1626157,201573,1628975,1628397,1628416,203200,1629139
597,4,1629006,1628966,201229,1626157,203967,1628975,1628397,1628416,203200,1629139
598,4,1629006,1628966,1626145,1626157,203967,1628975,1628397,1628416,203200,1629139
621,4,1629006,203952,1626145,1626157,203967,1628975,1628397,1628416,203200,1629139
631,4,1629006,203952,1626145,1626157,203967,201144,1628397,1628416,203200,1629139
632,4,1629006,203952,1626145,1626157,203967,201144,1628397,1628416,202685,1629139
633,4,1629006,203952,1626145,1626157,203967,201144,1626153,1628416,202685,1629139
653,4,1629006,203952,1626145,1626157,203967,201144,1626153,1628416,202685,203998
688,4,201573,203952,1626145,1626157,203967,201144,1626153,1628416,202685,203998
