eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
2,1,1626224,201567,1626204,202688,1629012,203925,1629066,1628386,203459,1626156
66,1,1626224,201567,1626204,202688,1629012,203925,201960,1628386,203459,1626156
89,1,1626224,201567,1626204,202688,1629012,203925,201960,1628386,203915,1626156
90,1,1626224,1628021,1626204,202688,1629012,203925,201960,1628386,203915,1626156
91,1,1626224,1628021,1626204,203903,1629012,203925,201960,1628386,203915,1626156
115,1,1626224,1628021,1626204,203903,1629012,203925,201960,1628386,203915,202334
116,1,1626224,1628021,1626204,203903,1629012,203925,201960,1627747,203915,202334
117,1,1626224,1628021,1627737,203903,1629012,203925,201960,1627747,203915,202334
126,1,1626224,1628021,1627737,203903,1629012,203459,201960,1627747,203915,202334
127,1,1626224,1628021,1627737,203903,203521,203459,201960,1627747,203915,202334
161,2,1628021,203903,1627737,203521,203917,203459,1626156,201960,202334,1627747
199,2,1628021,203903,1627737,203521,203917,203459,1626156,201960,202334,203915
200,2,1628021,203903,201567,203521,203917,203459,1626156,201960,202334,203915
222,2,1628021,203903,201567,203521,203917,203459,1626156,201960,1628386,203915
223,2,1628021,203903,201567,203521,203917,203925,1626156,201960,1628386,203915
239,2,1628021,203903,201567,203521,203917,203925,1626156,1629066,1628386,203915
240,2,1628021,202688,201567,203521,203917,203925,1626156,1629066,1628386,203915
254,2,1628021,202688,201567,1629012,203917,203925,1626156,1629066,1628386,203915
255,2,1628021,202688,201567,1629012,203917,203925,1627747,1629066,1628386,203915
256,2,1628021,202688,201567,1629012,1626224,203925,1627747,1629066,1628386,203915
257,2,1626204,202688,201567,1629012,1626224,203925,1627747,1629066,1628386,203915
326,3,1626224,201567,1626204,202688,1629012,203925,1629066,1628386,203459,1626156
398,3,1626224,201567,1626204,202688,1629012,203925,1629066,202334,203459,1626156
404,3,1626224,201567,1626204,202688,1629012,203925,201960,202334,203459,1626156
412,3,1626224,201567,1626204,202688,1629012,203925,201960,202334,203915,1626156
420,3,1626224,1628021,1626204,202688,1629012,203925,201960,202334,203915,1626156
421,3,1626224,1628021,1626204,203903,1629012,203925,201960,202334,203915,1626156
440,3,1626224,1628021,1626204,203903,1629012,203925,201960,202334,203915,1627747
450,3,1626224,1628021,1626204,203903,1629012,203459,201960,202334,203915,1627747
451,3,1626224,1628021,1626204,203903,1627737,203459,201960,202334,203915,1627747
452,3,1626224,1628021,203521,203903,1627737,203459,201960,202334,203915,1627747
478,3,203917,1628021,203521,203903,1627737,203459,201960,202334,203915,1627747
485,3,203917,1628021,203521,203903,1627737,203459,201960,1628386,203915,1627747
505,4,1628021,203903,1627737,203521,203917,1629066,1628386,203459,203915,1627747
512,4,1628021,203903,1627737,203521,203917,1629066,202334,203459,203915,1627747
522,4,1628021,203903,1626204,203521,203917,1629066,202334,203459,203915,1627747
544,4,201567,203903,1626204,203521,203917,1629066,202334,203459,203915,1627747
563,4,201567,203903,1626204,203521,203917,1629066,202334,203459,203925,1627747
564,4,201567,203903,1626204,203521,203917,1629066,202334,1626156,203925,1627747
571,4,201567,1626224,1626204,203521,203917,1629066,202334,1626156,203925,1627747
572,4,201567,1626224,1626204,1629012,203917,1629066,202334,1626156,203925,1627747
584,4,201567,1626224,1626204,1629012,203917,1629066,202334,1626156,203925,203915
599,4,201567,1626224,1626204,1629012,203917,1629066,1628386,1626156,203925,203915
614,4,201567,1626224,1626204,1629012,203903,1629066,1628386,1626156,203925,203915
665,4,201567,1626224,1626204,1629012,203903,1629066,1628386,1627747,203925,203915
675,4,201567,1626224,1626204,1629012,203903,1629066,203459,1627747,203925,203915
679,4,201567,1626224,1626204,1629012,203903,1629066,203459,1626156,203925,203915
