player.name,player.id,team.abbreviation,period
Stephen Jackson,1536,MIL,1
Ersan Ilyasova,101141,MIL,1
Andrew Bogut,101106,MIL,1
Mike Dunleavy,2399,MIL,1
Brandon Jennings,201943,MIL,1
Corey Maggette,1894,CHA,1
DJ White,201591,CHA,1
Boris Diaw,2564,CHA,1
Gerald Henderson,201945,CHA,1
D.J. Augustin,201571,CHA,1
Stephen Jackson,1536,MIL,2
Drew Gooden,2400,MIL,2
Shaun Livingston,2733,MIL,2
Beno Udrih,2757,MIL,2
Larry Sanders,202336,MIL,2
Kemba Walker,202689,CHA,2
Bismack Biyombo,202687,CHA,2
Derrick Brown,201974,CHA,2
Matt Carroll,2679,CHA,2
Byron Mullens,201957,CHA,2
Stephen Jackson,1536,MIL,3
Ersan Ilyasova,101141,MIL,3
Andrew Bogut,101106,MIL,3
Mike Dunleavy,2399,MIL,3
Brandon Jennings,201943,MIL,3
Corey Maggette,1894,CHA,3
Boris Diaw,2564,CHA,3
Gerald Henderson,201945,CHA,3
D.J. Augustin,201571,CHA,3
DeSagana Diop,2205,CHA,3
Ersan Ilyasova,101141,MIL,4
Andrew Bogut,101106,MIL,4
Brandon Jennings,201943,MIL,4
Shaun Livingston,2733,MIL,4
Beno Udrih,2757,MIL,4
Corey Maggette,1894,CHA,4
DJ White,201591,CHA,4
Kemba Walker,202689,CHA,4
Matt Carroll,2679,CHA,4
Byron Mullens,201957,CHA,4
