player.name,player.id,team.abbreviation,period
Carmelo Anthony,2546,NYK,1
Amar'e Stoudemire,2405,NYK,1
Tyson Chandler,2199,NYK,1
Landry Fields,202361,NYK,1
Iman Shumpert,202697,NYK,1
Derrick Brown,201974,CHA,1
Tyrus Thomas,200748,CHA,1
Byron Mullens,201957,CHA,1
Gerald Henderson,201945,CHA,1
Kemba Walker,202689,CHA,1
Amar'e Stoudemire,2405,NYK,2
Iman Shumpert,202697,NYK,2
Jared Jeffries,2407,NYK,2
Henry Walker,201611,NYK,2
Mike Bibby,1710,NYK,2
Tyrus Thomas,200748,CHA,2
Kemba Walker,202689,CHA,2
Boris Diaw,2564,CHA,2
Matt Carroll,2679,CHA,2
Bismack Biyombo,202687,CHA,2
Carmelo Anthony,2546,NYK,3
Amar'e Stoudemire,2405,NYK,3
Tyson Chandler,2199,NYK,3
Landry Fields,202361,NYK,3
Iman Shumpert,202697,NYK,3
Derrick Brown,201974,CHA,3
Tyrus Thomas,200748,CHA,3
Byron Mullens,201957,CHA,3
Gerald Henderson,201945,CHA,3
Kemba Walker,202689,CHA,3
Amar'e Stoudemire,2405,NYK,4
Iman Shumpert,202697,NYK,4
Jared Jeffries,2407,NYK,4
Henry Walker,201611,NYK,4
Mike Bibby,1710,NYK,4
Tyrus Thomas,200748,CHA,4
Kemba Walker,202689,CHA,4
Boris Diaw,2564,CHA,4
Matt Carroll,2679,CHA,4
DeSagana Diop,2205,CHA,4
