player.name,player.id,team.abbreviation,period
Richard Jefferson,2210,SAS,1
Tim Duncan,1495,SAS,1
DeJuan Blair,201971,SAS,1
Kawhi Leonard,202695,SAS,1
Tony Parker,2225,SAS,1
Shawn Marion,1890,DAL,1
Dirk Nowitzki,1717,DAL,1
Brendan Haywood,2217,DAL,1
Vince Carter,1713,DAL,1
Rodrigue Beaubois,201958,DAL,1
DeJuan Blair,201971,SAS,2
Kawhi Leonard,202695,SAS,2
Matt Bonner,2588,SAS,2
Cory Joseph,202709,SAS,2
Danny Green,201980,SAS,2
Dirk Nowitzki,1717,DAL,2
Lamar Odom,1885,DAL,2
Jason Terry,1891,DAL,2
Delonte West,2753,DAL,2
Ian Mahinmi,101133,DAL,2
Richard Jefferson,2210,SAS,3
Tim Duncan,1495,SAS,3
DeJuan Blair,201971,SAS,3
Kawhi Leonard,202695,SAS,3
Tony Parker,2225,SAS,3
Shawn Marion,1890,DAL,3
Dirk Nowitzki,1717,DAL,3
Brendan Haywood,2217,DAL,3
Vince Carter,1713,DAL,3
Rodrigue Beaubois,201958,DAL,3
Tiago Splitter,201168,SAS,4
Gary Neal,202390,SAS,4
Matt Bonner,2588,SAS,4
Danny Green,201980,SAS,4
James Anderson,202341,SAS,4
Dirk Nowitzki,1717,DAL,4
Vince Carter,1713,DAL,4
Jason Terry,1891,DAL,4
Delonte West,2753,DAL,4
Ian Mahinmi,101133,DAL,4
Tiago Splitter,201168,SAS,5
Gary Neal,202390,SAS,5
Matt Bonner,2588,SAS,5
Danny Green,201980,SAS,5
James Anderson,202341,SAS,5
Shawn Marion,1890,DAL,5
Dirk Nowitzki,1717,DAL,5
Vince Carter,1713,DAL,5
Jason Terry,1891,DAL,5
Ian Mahinmi,101133,DAL,5
