player.name,player.id,team.abbreviation,period
Al-Farouq Aminu,202329,NOH,1
Lance Thomas,202498,NOH,1
Jason Smith,201160,NOH,1
Marco Belinelli,201158,NOH,1
Jarrett Jack,101127,NOH,1
Metta World Peace,1897,LAL,1
Pau Gasol,2200,LAL,1
Andrew Bynum,101115,LAL,1
Kobe Bryant,977,LAL,1
Ramon Sessions,201196,LAL,1
Al-Farouq Aminu,202329,NOH,2
Lance Thomas,202498,NOH,2
Chris Johnson,202419,NOH,2
Xavier Henry,202333,NOH,2
Greivis Vasquez,202349,NOH,2
Pau Gasol,2200,LAL,2
Ramon Sessions,201196,LAL,2
Steve Blake,2581,LAL,2
Matt Barnes,2440,LAL,2
Josh McRoberts,201177,LAL,2
Al-Farouq Aminu,202329,NOH,3
Lance Thomas,202498,NOH,3
Jason Smith,201160,NOH,3
Marco Belinelli,201158,NOH,3
Jarrett Jack,101127,NOH,3
Metta World Peace,1897,LAL,3
Pau Gasol,2200,LAL,3
Andrew Bynum,101115,LAL,3
Kobe Bryant,977,LAL,3
Ramon Sessions,201196,LAL,3
Al-Farouq Aminu,202329,NOH,4
Lance Thomas,202498,NOH,4
Jason Smith,201160,NOH,4
Xavier Henry,202333,NOH,4
Greivis Vasquez,202349,NOH,4
Metta World Peace,1897,LAL,4
Andrew Bynum,101115,LAL,4
Steve Blake,2581,LAL,4
Matt Barnes,2440,LAL,4
Josh McRoberts,201177,LAL,4
