player.name,player.id,team.abbreviation,period
Dorell Wright,2748,GSW,1
David Lee,101135,GSW,1
Andris Biedrins,2740,GSW,1
Klay Thompson,202691,GSW,1
Nate Robinson,101126,GSW,1
Josh Howard,2572,UTA,1
Paul Millsap,200794,UTA,1
Derrick Favors,202324,UTA,1
CJ Miles,101139,UTA,1
Devin Harris,2734,UTA,1
Klay Thompson,202691,GSW,2
Nate Robinson,101126,GSW,2
Richard Jefferson,2210,GSW,2
Dominic McGuire,201187,GSW,2
Brandon Rush,201575,GSW,2
Jamaal Tinsley,2224,UTA,2
Gordon Hayward,202330,UTA,2
Enes Kanter,202683,UTA,2
Alec Burks,202692,UTA,2
Jeremy Evans,202379,UTA,2
Dorell Wright,2748,GSW,3
David Lee,101135,GSW,3
Andris Biedrins,2740,GSW,3
Klay Thompson,202691,GSW,3
Nate Robinson,101126,GSW,3
Josh Howard,2572,UTA,3
Paul Millsap,200794,UTA,3
Derrick Favors,202324,UTA,3
CJ Miles,101139,UTA,3
Devin Harris,2734,UTA,3
David Lee,101135,GSW,4
Klay Thompson,202691,GSW,4
Richard Jefferson,2210,GSW,4
Brandon Rush,201575,GSW,4
Charles Jenkins,202724,GSW,4
Jamaal Tinsley,2224,UTA,4
Gordon Hayward,202330,UTA,4
Enes Kanter,202683,UTA,4
Alec Burks,202692,UTA,4
Jeremy Evans,202379,UTA,4
David Lee,101135,GSW,5
Andris Biedrins,2740,GSW,5
Klay Thompson,202691,GSW,5
Nate Robinson,101126,GSW,5
Richard Jefferson,2210,GSW,5
Paul Millsap,200794,UTA,5
Derrick Favors,202324,UTA,5
Devin Harris,2734,UTA,5
Gordon Hayward,202330,UTA,5
Alec Burks,202692,UTA,5
