player.name,player.id,team.abbreviation,period
DeMar DeRozan,201942,TOR,1
James Johnson,201949,TOR,1
Amir Johnson,101161,TOR,1
Jerryd Bayless,201573,TOR,1
Jose Calderon,101181,TOR,1
DeShawn Stevenson,2052,NJN,1
Kris Humphries,2743,NJN,1
Shelden Williams,200749,NJN,1
Anthony Morrow,201627,NJN,1
Deron Williams,101114,NJN,1
Jerryd Bayless,201573,TOR,2
Ed Davis,202334,TOR,2
Gary Forbes,201814,TOR,2
Linas Kleiza,101132,TOR,2
Rasual Butler,2446,TOR,2
Kris Humphries,2743,NJN,2
Anthony Morrow,201627,NJN,2
Jordan Farmar,200770,NJN,2
Johan Petro,101130,NJN,2
MarShon Brooks,202705,NJN,2
DeMar DeRozan,201942,TOR,3
James Johnson,201949,TOR,3
Amir Johnson,101161,TOR,3
Jerryd Bayless,201573,TOR,3
Jose Calderon,101181,TOR,3
DeShawn Stevenson,2052,NJN,3
Kris Humphries,2743,NJN,3
Shelden Williams,200749,NJN,3
Anthony Morrow,201627,NJN,3
Deron Williams,101114,NJN,3
DeMar DeRozan,201942,TOR,4
Jose Calderon,101181,TOR,4
Ed Davis,202334,TOR,4
Gary Forbes,201814,TOR,4
Linas Kleiza,101132,TOR,4
DeShawn Stevenson,2052,NJN,4
Kris Humphries,2743,NJN,4
Deron Williams,101114,NJN,4
Jordan Farmar,200770,NJN,4
Johan Petro,101130,NJN,4
