possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,home,1610612738,1610612737,2,17,0,17,0 - 2,2,1,1,0,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
2,1,made.shot,away,1610612737,1610612738,2,27,17,44,2 - 2,TIE,1,1,0,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
3,1,missed.shot,home,1610612738,1610612737,0,19,44,63,2 - 2,TIE,0,0,1,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
4,1,missed.shot,away,1610612737,1610612738,0,8,63,71,2 - 2,TIE,0,0,1,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
5,1,missed.shot,home,1610612738,1610612737,0,15,71,86,2 - 2,TIE,2,0,0,0,0,0,0,1,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
6,1,missed.shot,away,1610612737,1610612738,0,8,86,94,2 - 2,TIE,0,0,1,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
7,1,made.shot,home,1610612738,1610612737,2,11,94,105,2 - 4,2,1,1,0,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
8,1,made.shot,away,1610612737,1610612738,2,23,105,128,4 - 4,TIE,1,1,0,0,0,0,1,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
9,1,made.shot,home,1610612738,1610612737,2,19,128,147,4 - 6,2,1,1,0,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
10,1,last.ft.made,away,1610612737,1610612738,2,8,147,155,6 - 6,TIE,0,0,0,0,2,2,1,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
11,1,missed.shot,home,1610612738,1610612737,0,14,155,169,6 - 6,TIE,1,0,0,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
12,1,made.shot,away,1610612737,1610612738,3,4,169,173,9 - 6,-3,0,0,1,1,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
13,1,missed.shot,home,1610612738,1610612737,0,31,173,204,9 - 6,-3,2,0,0,0,0,0,0,1,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
14,1,made.shot,away,1610612737,1610612738,2,3,204,207,11 - 6,-5,1,1,0,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
15,1,missed.shot,home,1610612738,1610612737,0,17,207,224,11 - 6,-5,0,0,1,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
16,1,made.shot,away,1610612737,1610612738,2,15,224,239,13 - 6,-7,1,1,0,0,0,0,1,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
17,1,missed.shot,home,1610612738,1610612737,0,16,239,255,13 - 6,-7,0,0,1,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
18,1,made.shot,away,1610612737,1610612738,3,8,255,263,16 - 6,-10,0,0,1,1,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
19,1,missed.shot,home,1610612738,1610612737,0,16,263,279,16 - 6,-10,1,0,0,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
20,1,missed.shot,away,1610612737,1610612738,0,9,279,288,16 - 6,-10,0,0,1,0,0,0,0,0,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
21,1,turnover,home,1610612738,1610612737,0,27,288,315,16 - 6,-10,1,0,0,0,0,0,2,1,1629631,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
22,1,last.ft.made,away,1610612737,1610612738,2,15,315,330,18 - 6,-12,1,0,0,0,2,2,1,1,1627761,1629629,1628381,1628989,1629027,202330,1628369,1628464,1627759,203935
23,1,missed.shot,home,1610612738,1610612737,0,12,330,342,18 - 6,-12,0,0,1,0,0,0,0,0,1627761,1629629,1628381,1628989,1629027,202330,1628369,1628464,1629641,203935
24,1,turnover,away,1610612737,1610612738,0,10,342,352,18 - 6,-12,0,0,0,0,0,0,0,0,1627761,1629629,1628381,1628989,1629027,202330,1628369,1628464,1629641,203935
25,1,missed.shot,home,1610612738,1610612737,0,4,352,356,18 - 6,-12,1,0,0,0,0,0,0,0,1627761,1629629,1628381,1628989,1629027,202330,1628369,1628464,1629641,203935
26,1,turnover,away,1610612737,1610612738,0,5,356,361,18 - 6,-12,0,0,0,0,0,0,0,0,1627761,1629629,1628381,1628989,1629027,202330,1628369,1628464,1629641,203935
27,1,missed.shot,home,1610612738,1610612737,0,15,361,376,18 - 6,-12,1,0,0,0,0,0,0,0,1627761,1629629,1628381,1628989,1629027,202330,1628369,1628464,1629641,203935
28,1,missed.shot,away,1610612737,1610612738,0,18,376,394,18 - 6,-12,0,0,1,0,0,0,0,0,1627761,1629629,1628381,1628989,1629027,202330,1628369,1628464,1629641,203935
29,1,made.shot,home,1610612738,1610612737,2,8,394,402,18 - 8,-10,2,1,0,0,0,0,0,1,1627761,1629629,1628381,1628989,1629027,202330,1628369,1628464,1629641,203935
30,1,missed.shot,away,1610612737,1610612738,0,8,402,410,18 - 8,-10,0,0,1,0,0,0,0,0,1627761,1629629,1628381,1628989,1629027,202330,1628369,1628464,1629641,203935
31,1,made.shot,home,1610612738,1610612737,2,9,410,419,18 - 10,-8,1,1,0,0,0,0,0,0,1627761,1629629,1628381,1628989,1629027,202330,1628369,1628464,1629641,203935
