possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612742,1610612741,2,19,0,19,2 - 0,-2,1,1,0,0,0,0,0,0,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
2,1,missed.shot,home,1610612741,1610612742,0,22,19,41,2 - 0,-2,1,0,0,0,0,0,0,0,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
3,1,made.shot,away,1610612742,1610612741,2,7,41,48,4 - 0,-4,1,1,0,0,0,0,0,0,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
4,1,missed.shot,home,1610612741,1610612742,0,17,48,65,4 - 0,-4,0,0,1,0,0,0,0,0,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
5,1,made.shot,away,1610612742,1610612741,3,8,65,73,7 - 0,-7,0,0,1,1,0,0,1,0,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
6,1,made.shot,home,1610612741,1610612742,2,34,73,107,7 - 2,-5,2,1,1,0,0,0,1,2,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
7,1,made.shot,away,1610612742,1610612741,2,13,107,120,9 - 2,-7,1,1,0,0,0,0,0,0,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
8,1,made.shot,home,1610612741,1610612742,2,14,120,134,9 - 4,-5,1,1,0,0,0,0,1,0,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
9,1,missed.shot,away,1610612742,1610612741,0,30,134,164,9 - 4,-5,0,0,2,0,0,0,0,1,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
10,1,missed.shot,home,1610612741,1610612742,0,23,164,187,9 - 4,-5,1,0,0,0,0,0,0,0,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
11,1,missed.shot,away,1610612742,1610612741,0,11,187,198,9 - 4,-5,0,0,1,0,0,0,0,0,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
12,1,made.shot,home,1610612741,1610612742,2,3,198,201,9 - 6,-3,1,1,0,0,0,0,0,0,203501,1627827,1628467,201584,1629029,1627885,201152,1628976,1627756,203107
