possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,turnover,away,1610612740,1610612739,0,10,0,10,,,0,0,0,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
2,1,turnover,home,1610612739,1610612740,0,26,10,36,,,0,0,0,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
3,1,missed.shot,away,1610612740,1610612739,0,27,36,63,,,1,0,0,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
4,1,made.shot,home,1610612739,1610612740,3,7,63,70,0 - 3,3,0,0,1,1,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
5,1,made.shot,away,1610612740,1610612739,2,16,70,86,2 - 3,1,1,1,0,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
6,1,missed.shot,home,1610612739,1610612740,0,27,86,113,2 - 3,1,0,0,1,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
7,1,made.shot,away,1610612740,1610612739,3,8,113,121,5 - 3,-2,0,0,1,1,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
8,1,missed.shot,home,1610612739,1610612740,0,13,121,134,5 - 3,-2,0,0,1,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
9,1,missed.shot,away,1610612740,1610612739,0,9,134,143,5 - 3,-2,0,0,1,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
10,1,made.shot,home,1610612739,1610612740,3,4,143,147,5 - 6,1,0,0,1,1,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
11,1,missed.shot,away,1610612740,1610612739,0,23,147,170,5 - 6,1,1,0,1,0,0,0,0,1,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
12,1,made.shot,home,1610612739,1610612740,2,7,170,177,5 - 8,3,1,1,0,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
13,1,last.ft.made,away,1610612740,1610612739,3,11,177,188,8 - 8,TIE,1,1,0,0,1,1,1,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
14,1,last.ft.made,home,1610612739,1610612740,2,7,188,195,8 - 10,2,0,0,0,0,2,2,1,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
15,1,missed.shot,away,1610612740,1610612739,0,29,195,224,8 - 10,2,1,0,1,0,0,0,0,1,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
16,1,turnover,home,1610612739,1610612740,0,29,224,253,8 - 10,2,1,0,1,0,0,0,0,2,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
17,1,made.shot,away,1610612740,1610612739,2,16,253,269,10 - 10,TIE,1,1,0,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
18,1,turnover,home,1610612739,1610612740,0,18,269,287,10 - 10,TIE,0,0,0,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
19,1,made.shot,away,1610612740,1610612739,2,3,287,290,12 - 10,-2,1,1,0,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
20,1,made.shot,home,1610612739,1610612740,2,24,290,314,12 - 12,TIE,2,1,0,0,0,0,0,1,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
21,1,made.shot,away,1610612740,1610612739,3,5,314,319,15 - 12,-3,0,0,1,1,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
22,1,made.shot,home,1610612739,1610612740,2,16,319,335,15 - 14,-1,1,1,0,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
23,1,missed.shot,away,1610612740,1610612739,0,15,335,350,15 - 14,-1,0,0,1,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
24,1,missed.shot,home,1610612739,1610612740,0,16,350,366,15 - 14,-1,2,0,1,0,0,0,0,2,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
25,1,turnover,away,1610612740,1610612739,0,0,366,366,15 - 14,-1,0,0,0,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,203957,1629012
26,1,made.shot,home,1610612739,1610612740,2,16,366,382,15 - 16,1,1,1,0,0,0,0,0,0,1627742,1629627,202324,201950,1628366,1626224,201567,202684,1629645,1629012
