possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,home,1610612746,1610612763,2,28,0,28,0 - 2,2,2,1,0,0,0,0,0,1,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
2,1,made.shot,away,1610612763,1610612746,3,14,28,42,3 - 2,-1,0,0,1,1,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
3,1,missed.shot,home,1610612746,1610612763,0,22,42,64,3 - 2,-1,1,0,0,0,0,0,1,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
4,1,missed.shot,away,1610612763,1610612746,1,32,64,96,4 - 2,-2,1,0,0,0,2,1,2,1,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
5,1,made.shot,home,1610612746,1610612763,2,8,96,104,4 - 4,TIE,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
6,1,made.shot,away,1610612763,1610612746,3,10,104,114,7 - 4,-3,0,0,1,1,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
7,1,made.shot,home,1610612746,1610612763,2,16,114,130,7 - 6,-1,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
8,1,made.shot,away,1610612763,1610612746,3,25,130,155,10 - 6,-4,0,0,1,1,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
9,1,missed.shot,home,1610612746,1610612763,0,13,155,168,10 - 6,-4,0,0,1,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
10,1,missed.shot,away,1610612763,1610612746,0,10,168,178,10 - 6,-4,0,0,1,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
11,1,missed.shot,home,1610612746,1610612763,0,8,178,186,10 - 6,-4,1,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
12,1,turnover,away,1610612763,1610612746,0,5,186,191,10 - 6,-4,0,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
13,1,missed.shot,home,1610612746,1610612763,0,13,191,204,10 - 6,-4,1,0,0,0,0,0,1,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
14,1,missed.shot,away,1610612763,1610612746,0,9,204,213,10 - 6,-4,0,0,1,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
15,1,missed.shot,home,1610612746,1610612763,0,16,213,229,10 - 6,-4,0,0,2,0,0,0,0,1,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
16,1,made.shot,away,1610612763,1610612746,2,11,229,240,12 - 6,-6,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
17,1,missed.shot,home,1610612746,1610612763,0,17,240,257,12 - 6,-6,0,0,1,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
18,1,made.shot,away,1610612763,1610612746,2,4,257,261,14 - 6,-8,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
19,1,last.ft.made,home,1610612746,1610612763,2,20,261,281,14 - 8,-6,0,0,0,0,2,2,1,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
20,1,last.ft.made,away,1610612763,1610612746,2,8,281,289,16 - 8,-8,0,0,0,0,2,2,1,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
21,1,made.shot,home,1610612746,1610612763,2,10,289,299,16 - 10,-6,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
22,1,turnover,away,1610612763,1610612746,0,20,299,319,16 - 10,-6,0,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
23,1,made.shot,home,1610612746,1610612763,2,12,319,331,16 - 12,-4,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
24,1,made.shot,away,1610612763,1610612746,3,15,331,346,19 - 12,-7,0,0,1,1,0,0,0,0,203109,1628991,202685,1628415,1629630,202695,203090,1627826,1629013,1628476
25,1,turnover,home,1610612746,1610612763,0,21,346,367,19 - 12,-7,0,0,1,0,0,0,0,1,203109,1628991,1629634,1628415,1626145,202695,203090,1627826,1629013,1628476
26,1,made.shot,away,1610612763,1610612746,2,10,367,377,21 - 12,-9,1,1,0,0,0,0,0,0,203109,1628991,1629634,1628415,1626145,202695,203090,1627826,1629013,1628476
27,1,missed.shot,home,1610612746,1610612763,0,15,377,392,21 - 12,-9,1,0,0,0,0,0,0,0,203109,1628991,1629634,1628415,1626145,202695,203090,1627826,1629013,1628476
28,1,made.shot,away,1610612763,1610612746,2,20,392,412,23 - 12,-11,1,1,0,0,0,0,0,0,203109,1628991,1629634,1628415,1626145,202695,203090,1627826,1629013,101150
29,1,made.shot,home,1610612746,1610612763,2,10,412,422,23 - 14,-9,1,1,0,0,0,0,0,0,203109,1628991,1629634,1628415,1626145,202695,203090,1627826,1629013,101150
30,1,made.shot,away,1610612763,1610612746,3,6,422,428,26 - 14,-12,0,0,1,1,0,0,0,0,203109,1628991,1629634,1628415,1626145,202695,203090,1627826,1629013,101150
31,1,turnover,home,1610612746,1610612763,0,8,428,436,26 - 14,-12,0,0,0,0,0,0,0,0,203109,1628991,1629634,1628415,1626145,202695,203090,1627826,1629013,101150
32,1,made.shot,away,1610612763,1610612746,3,8,436,444,29 - 14,-15,0,0,1,1,0,0,0,0,203109,1628991,1629634,1628415,1626145,202695,203210,1627826,1629013,101150
33,1,missed.shot,home,1610612746,1610612763,0,24,444,468,29 - 14,-15,1,0,0,0,0,0,0,0,203109,1628991,1629634,1628415,1626145,202695,203210,1626149,1629013,101150
34,1,made.shot,away,1610612763,1610612746,3,3,468,471,32 - 14,-18,0,0,1,1,0,0,0,0,203109,1628991,1629634,1628415,1626145,202695,203210,1626149,1629013,101150
35,1,last.ft.made,home,1610612746,1610612763,3,12,471,483,32 - 17,-15,1,1,0,0,1,1,1,0,203109,1628991,1629634,1628415,1626145,202695,203210,1626149,1629013,101150
36,1,missed.shot,away,1610612763,1610612746,0,12,483,495,32 - 17,-15,0,0,1,0,0,0,0,0,203109,1628991,1629634,1629001,1626145,202695,203210,1626149,1629013,101150
37,1,made.shot,home,1610612746,1610612763,2,11,495,506,32 - 19,-13,1,1,0,0,0,0,0,0,203109,1628991,1629634,1629001,1626145,202695,203210,1626149,1629013,101150
38,1,made.shot,away,1610612763,1610612746,2,9,506,515,34 - 19,-15,1,1,0,0,0,0,0,0,203109,1628991,1629634,1629001,1626145,202695,203210,1626149,1629013,101150
39,1,missed.shot,home,1610612746,1610612763,0,14,515,529,34 - 19,-15,1,0,0,0,0,0,0,0,203109,1628991,1629634,1629001,1626145,202695,203210,1626149,1629013,101150
40,1,missed.shot,away,1610612763,1610612746,0,18,529,547,34 - 19,-15,1,0,1,0,0,0,0,1,203109,1628991,1629634,1629001,1626145,202695,203210,1626149,1629013,101150
41,1,made.shot,home,1610612746,1610612763,2,6,547,553,34 - 21,-13,1,1,0,0,0,0,0,0,203109,1628991,1629634,1629001,1626145,202695,203210,1626149,1629013,101150
42,1,made.shot,away,1610612763,1610612746,2,16,553,569,36 - 21,-15,1,1,0,0,0,0,0,0,203109,1628991,1629634,1629001,1626145,202695,203210,1626149,1629013,101150
43,1,missed.shot,home,1610612746,1610612763,0,16,569,585,36 - 21,-15,0,0,1,0,0,0,0,0,203109,1628991,1629634,1629001,1626145,202695,203210,1626149,1629013,101150
44,1,made.shot,away,1610612763,1610612746,2,12,585,597,38 - 21,-17,1,1,0,0,0,0,0,0,203937,1628991,1629634,1629001,1626145,1629010,203210,1626149,203585,101150
45,1,missed.shot,home,1610612746,1610612763,1,16,597,613,38 - 22,-16,0,0,0,0,2,1,1,0,203937,1628991,1629634,1629001,1626145,1629010,203210,1626149,203585,101150
46,1,missed.shot,away,1610612763,1610612746,0,29,613,642,38 - 22,-16,1,0,1,0,0,0,0,1,203937,1628991,1629634,1629001,1626145,1629010,203210,1626149,203585,101150
47,1,made.shot,home,1610612746,1610612763,3,14,642,656,38 - 25,-13,1,1,0,0,2,1,1,1,203937,1628991,1629634,1629001,1626145,1629010,203210,1626149,203585,101150
48,1,made.shot,away,1610612763,1610612746,2,14,656,670,40 - 25,-15,1,1,0,0,0,0,0,0,203937,203524,202685,1629001,1626145,1629010,203210,1626149,203585,101150
49,1,made.shot,home,1610612746,1610612763,2,13,670,683,40 - 27,-13,1,1,0,0,0,0,0,0,203937,203524,202685,1629001,1626145,1629010,203210,1626149,203585,101150
50,1,missed.shot,away,1610612763,1610612746,0,11,683,694,40 - 27,-13,1,0,0,0,0,0,0,0,203937,203524,202685,1629001,1626145,1629010,203210,1626149,203585,101150
51,1,turnover,home,1610612746,1610612763,0,3,694,697,40 - 27,-13,0,0,0,0,0,0,0,0,203937,203524,202685,1629001,1626145,1629010,203210,1626149,203585,101150
52,1,end.of.period,away,1610612763,1610612746,0,23,697,720,40 - 27,-13,1,0,1,0,0,0,1,2,203937,203524,202685,1629001,1626145,1629010,203210,1626149,203585,101150
53,2,missed.shot,away,1610612763,1610612746,0,29,720,749,40 - 27,-13,1,0,0,0,0,0,0,0,202685,1629630,1629001,203937,203524,101150,203210,1626149,1629010,203585
54,2,made.shot,home,1610612746,1610612763,2,2,749,751,40 - 29,-11,1,1,0,0,0,0,0,0,202685,1629630,1629001,203937,203524,101150,203210,1626149,1629010,203585
55,2,missed.shot,away,1610612763,1610612746,0,18,751,769,40 - 29,-11,1,0,0,0,0,0,0,0,202685,1629630,1629001,203937,203524,101150,203210,1626149,1629010,203585
56,2,missed.shot,home,1610612746,1610612763,0,13,769,782,40 - 29,-11,0,0,1,0,0,0,1,0,202685,1629630,1629001,203937,203524,101150,203210,1626149,1629010,203585
57,2,made.shot,away,1610612763,1610612746,3,11,782,793,43 - 29,-14,0,0,1,1,0,0,0,0,202685,1629630,1629001,203937,203524,101150,203210,1626149,1629010,203585
58,2,made.shot,home,1610612746,1610612763,2,24,793,817,43 - 31,-12,1,1,0,0,0,0,0,0,202685,1629630,1629001,203937,203524,101150,203210,1626149,1629010,203585
59,2,missed.shot,away,1610612763,1610612746,0,15,817,832,43 - 31,-12,0,0,1,0,0,0,0,0,202685,1629630,1629001,203937,203524,101150,203210,1626149,1629010,203585
60,2,missed.shot,home,1610612746,1610612763,0,5,832,837,43 - 31,-12,1,0,0,0,0,0,0,0,202685,1629630,1629001,203937,203524,101150,203210,1626149,1629010,203585
61,2,turnover,away,1610612763,1610612746,0,0,837,837,43 - 31,-12,0,0,0,0,0,0,0,0,202685,1629630,1629001,203937,203524,101150,203210,1626149,1629010,203585
62,2,last.ft.made,home,1610612746,1610612763,2,5,837,842,43 - 33,-10,0,0,0,0,2,2,1,0,202685,1629630,1629001,1628960,203524,101150,203210,1626149,1629010,203585
63,2,last.ft.made,away,1610612763,1610612746,2,22,842,864,45 - 33,-12,0,0,0,0,2,2,1,0,202685,1629630,1629001,1628960,203524,101150,203210,1626149,1629010,203585
64,2,missed.shot,home,1610612746,1610612763,0,9,864,873,45 - 33,-12,1,0,0,0,0,0,0,0,202685,1629630,1629001,1628960,203524,101150,203210,1626149,1629010,203585
65,2,turnover,away,1610612763,1610612746,0,21,873,894,45 - 33,-12,0,0,0,0,0,0,2,0,202685,1629630,1629001,1628960,203524,101150,203210,1626149,1629010,203585
66,2,made.shot,home,1610612746,1610612763,2,7,894,901,45 - 35,-10,1,1,0,0,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,203585
67,2,missed.shot,away,1610612763,1610612746,0,30,901,931,45 - 35,-10,1,0,1,0,0,0,1,1,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,203585
68,2,missed.shot,home,1610612746,1610612763,0,11,931,942,45 - 35,-10,0,0,1,0,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,203585
69,2,made.shot,away,1610612763,1610612746,3,7,942,949,48 - 35,-13,0,0,1,1,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,203585
70,2,last.ft.made,home,1610612746,1610612763,3,14,949,963,48 - 38,-10,1,1,0,0,1,1,1,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,203585
71,2,made.shot,away,1610612763,1610612746,3,13,963,976,51 - 38,-13,0,0,1,1,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
72,2,last.ft.made,home,1610612746,1610612763,3,0,976,976,51 - 41,-10,1,1,0,0,1,1,1,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
73,2,turnover,away,1610612763,1610612746,0,20,976,996,51 - 41,-10,0,0,0,0,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
74,2,missed.shot,home,1610612746,1610612763,0,9,996,1005,51 - 41,-10,1,0,0,0,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
75,2,missed.shot,away,1610612763,1610612746,0,9,1005,1014,51 - 41,-10,0,0,1,0,0,0,1,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
76,2,missed.shot,home,1610612746,1610612763,0,15,1014,1029,51 - 41,-10,0,0,1,0,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
77,2,missed.shot,away,1610612763,1610612746,0,11,1029,1040,51 - 41,-10,0,0,1,0,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
78,2,missed.shot,home,1610612746,1610612763,0,6,1040,1046,51 - 41,-10,1,0,0,0,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
79,2,made.shot,away,1610612763,1610612746,2,11,1046,1057,53 - 41,-12,1,1,0,0,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
80,2,made.shot,home,1610612746,1610612763,2,16,1057,1073,53 - 43,-10,2,1,0,0,0,0,0,1,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
81,2,missed.shot,away,1610612763,1610612746,0,12,1073,1085,53 - 43,-10,1,0,0,0,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
82,2,made.shot,home,1610612746,1610612763,3,10,1085,1095,53 - 46,-7,0,0,1,1,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
83,2,made.shot,away,1610612763,1610612746,3,16,1095,1111,56 - 46,-10,0,0,1,1,0,0,0,0,202685,1629630,1628415,1628960,203524,101150,203210,1626149,1629010,202695
84,2,turnover,home,1610612746,1610612763,0,6,1111,1117,56 - 46,-10,0,0,0,0,0,0,0,0,1626145,203109,1628415,1628960,1628991,101150,203090,1626149,1629013,202695
