possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,turnover,away,1610612763,0,17,0,17,,,0,0,0,0,0,0,0,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
2,1,made.shot,home,1610612755,2,4,17,21,0 - 2,2,1,1,0,0,0,0,0,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
3,1,missed.shot,away,1610612763,0,23,21,44,0 - 2,2,2,0,0,0,0,0,0,1,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
4,1,turnover,home,1610612755,0,5,44,49,0 - 2,2,0,0,0,0,0,0,1,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
5,1,missed.shot,away,1610612763,0,9,49,58,0 - 2,2,1,0,0,0,0,0,0,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
6,1,missed.shot,home,1610612755,0,18,58,76,0 - 2,2,0,0,1,0,0,0,0,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
7,1,missed.shot,away,1610612763,0,18,76,94,0 - 2,2,0,0,1,0,0,0,0,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
8,1,made.shot,home,1610612755,2,14,94,108,0 - 4,4,1,1,0,0,0,0,0,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
9,1,turnover,away,1610612763,0,14,108,122,0 - 4,4,0,0,0,0,0,0,0,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
10,1,made.shot,home,1610612755,2,12,122,134,0 - 6,6,1,1,0,0,0,0,0,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
11,1,turnover,away,1610612763,0,12,134,146,0 - 6,6,0,0,0,0,0,0,1,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
12,1,turnover,home,1610612755,0,12,146,158,0 - 6,6,0,0,0,0,0,0,0,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
13,1,made.shot,away,1610612763,3,13,158,171,3 - 6,3,0,0,1,1,0,0,0,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
14,1,turnover,home,1610612755,0,18,171,189,3 - 6,3,0,0,0,0,0,0,1,0,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
15,1,missed.shot,away,1610612763,0,10,189,199,3 - 6,3,1,0,1,0,0,0,0,1,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
16,1,last.ft.made,home,1610612755,1,11,199,210,3 - 7,4,0,0,0,0,2,1,1,1,203937,1628991,202685,1628415,1629630,202699,201143,203954,1629003,1627732
17,1,missed.shot,away,1610612763,1,17,210,227,4 - 7,3,0,0,0,0,2,1,1,0,203937,1629634,202685,1628415,1629630,202699,201143,203954,1629003,1627732
18,1,missed.shot,home,1610612755,0,22,227,249,4 - 7,3,2,0,0,0,0,0,0,1,203937,1629634,202685,1628415,1629630,202699,201143,203954,1629003,1627732
19,1,made.shot,away,1610612763,2,13,249,262,6 - 7,1,1,1,0,0,0,0,0,0,203937,1629634,202685,1628415,1629630,202699,201143,203954,1629003,1627732
20,1,last.ft.made,home,1610612755,2,23,262,285,6 - 9,3,0,0,0,0,2,2,1,0,203937,1629634,202685,1628415,1629630,202699,201143,203954,1629003,1627732
21,1,turnover,away,1610612763,0,15,285,300,6 - 9,3,0,0,0,0,0,0,0,0,203937,1629634,202685,1628415,1629630,202699,201143,203954,1627788,1627732
22,1,missed.shot,home,1610612755,0,10,300,310,6 - 9,3,0,0,1,0,0,0,0,0,203937,1629634,202685,1628415,1629630,202699,201143,203954,1627788,1627732
23,1,made.shot,away,1610612763,2,5,310,315,8 - 9,1,2,1,0,0,0,0,0,1,203937,1629634,202685,1628415,1629630,202699,201143,203954,1627788,1627732
