possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,away,1610612766,0,24,0,24,,,1,0,0,0,0,0,1,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
2,1,made.shot,home,1610612738,2,11,24,35,0 - 2,2,1,1,0,0,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
3,1,made.shot,away,1610612766,3,13,35,48,3 - 2,-1,0,0,1,1,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
4,1,made.shot,home,1610612738,3,15,48,63,3 - 5,2,0,0,1,1,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
5,1,made.shot,away,1610612766,3,13,63,76,6 - 5,-1,0,0,1,1,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
6,1,made.shot,home,1610612738,2,24,76,100,6 - 7,1,1,1,0,0,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
7,1,missed.shot,away,1610612766,0,20,100,120,6 - 7,1,1,0,0,0,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
8,1,turnover,home,1610612738,0,6,120,126,6 - 7,1,0,0,0,0,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
9,1,missed.shot,away,1610612766,0,9,126,135,6 - 7,1,0,0,1,0,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
10,1,missed.shot,home,1610612738,0,8,135,143,6 - 7,1,1,0,0,0,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
11,1,made.shot,away,1610612766,3,19,143,162,9 - 7,-2,0,0,1,1,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
12,1,missed.shot,home,1610612738,0,26,162,188,9 - 7,-2,1,0,0,0,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
13,1,made.shot,away,1610612766,2,19,188,207,11 - 7,-4,2,1,0,0,0,0,0,1,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
14,1,made.shot,home,1610612738,2,22,207,229,11 - 9,-2,1,1,0,0,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
15,1,made.shot,away,1610612766,3,14,229,243,14 - 9,-5,0,0,1,1,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
16,1,missed.shot,home,1610612738,0,19,243,262,14 - 9,-5,1,0,0,0,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,1628464,1627759,202689
17,1,missed.shot,away,1610612766,0,14,262,276,14 - 9,-5,0,0,1,0,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,202683,1627759,202689
18,1,made.shot,home,1610612738,2,18,276,294,14 - 11,-3,3,1,0,0,0,0,0,2,1628970,201587,202687,1628984,1626179,1628400,1628369,202683,1627759,202689
19,1,made.shot,away,1610612766,2,12,294,306,16 - 11,-5,1,1,0,0,0,0,0,0,1628970,201587,202687,1628984,1626179,1628400,1628369,202683,1627759,202689
20,1,last.ft.made,home,1610612738,1,23,306,329,16 - 12,-4,0,0,0,0,3,1,1,2,1628970,201587,202687,1628984,1626179,1628400,1628369,202683,1627759,202689
21,1,made.shot,away,1610612766,2,11,329,340,18 - 12,-6,1,1,0,0,0,0,0,0,1628970,201587,202687,1628370,1626179,1629684,202954,202683,1627759,202689
22,1,made.shot,home,1610612738,3,18,340,358,18 - 15,-3,0,0,1,1,0,0,0,0,1628970,201587,202687,1628370,1626179,1629684,202954,202683,1627759,202689
23,1,made.shot,away,1610612766,2,23,358,381,20 - 15,-5,1,1,0,0,0,0,0,0,1628970,201587,202687,1628370,1626179,1629684,202954,202683,1627759,202689
24,1,missed.shot,home,1610612738,0,19,381,400,20 - 15,-5,0,0,1,0,0,0,0,0,1628970,201587,202687,1628370,1626179,1629684,202954,202683,1627759,202689
25,1,last.ft.made,away,1610612766,3,11,400,411,23 - 15,-8,1,1,0,0,1,1,1,0,1628970,201587,202687,1628370,1626179,1629684,202954,202683,1627759,202689
26,1,last.ft.made,home,1610612738,2,15,411,426,23 - 17,-6,0,0,0,0,2,2,1,0,1628970,201587,203469,1628370,1626179,1629684,202954,202683,1627759,202689
27,1,missed.shot,away,1610612766,0,17,426,443,23 - 17,-6,0,0,1,0,0,0,0,0,1628970,1628998,203469,1628370,1626179,1629684,202954,202683,1627759,202689
