possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,turnover,away,1610612765,1610612744,0,24,0,24,,,0,0,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
2,1,turnover,home,1610612744,1610612765,0,11,24,35,,,0,0,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
3,1,made.shot,away,1610612765,1610612744,3,13,35,48,3 - 0,-3,0,0,1,1,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
4,1,turnover,home,1610612744,1610612765,0,20,48,68,3 - 0,-3,0,0,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
5,1,made.shot,away,1610612765,1610612744,2,6,68,74,5 - 0,-5,1,1,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
6,1,made.shot,home,1610612744,1610612765,2,20,74,94,5 - 2,-3,1,1,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
7,1,missed.shot,away,1610612765,1610612744,0,17,94,111,5 - 2,-3,1,0,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
8,1,missed.shot,home,1610612744,1610612765,0,4,111,115,5 - 2,-3,1,0,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
9,1,missed.shot,away,1610612765,1610612744,0,13,115,128,5 - 2,-3,1,0,1,0,0,0,0,1,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
10,1,turnover,home,1610612744,1610612765,0,14,128,142,5 - 2,-3,0,0,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
11,1,missed.shot,away,1610612765,1610612744,0,8,142,150,5 - 2,-3,0,0,1,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
12,1,missed.shot,home,1610612744,1610612765,0,9,150,159,5 - 2,-3,0,0,1,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
13,1,made.shot,away,1610612765,1610612744,2,22,159,181,7 - 2,-5,1,1,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
14,1,made.shot,home,1610612744,1610612765,2,16,181,197,7 - 4,-3,1,1,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
15,1,made.shot,away,1610612765,1610612744,2,19,197,216,9 - 4,-5,1,1,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
16,1,missed.shot,home,1610612744,1610612765,0,13,216,229,9 - 4,-5,1,0,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
17,1,turnover,away,1610612765,1610612744,0,23,229,252,9 - 4,-5,0,0,0,0,0,0,0,0,203503,1629635,203083,1629004,204025,203922,203110,1626161,1627814,1629065
