possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,away,1610612752,0,30,0,30,,,0,0,1,0,0,0,2,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
2,1,made.shot,home,1610612745,2,6,30,36,0 - 2,2,1,1,0,0,0,0,0,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
3,1,made.shot,away,1610612752,2,15,36,51,2 - 2,TIE,1,1,0,0,0,0,0,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
4,1,made.shot,home,1610612745,3,15,51,66,2 - 5,3,0,0,1,1,0,0,0,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
5,1,made.shot,away,1610612752,2,28,66,94,4 - 5,1,3,1,0,0,0,0,0,2,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
6,1,made.shot,home,1610612745,2,12,94,106,4 - 7,3,1,1,0,0,0,0,0,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
7,1,missed.shot,away,1610612752,0,19,106,125,4 - 7,3,1,0,0,0,0,0,0,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
8,1,last.ft.made,home,1610612745,1,5,125,130,4 - 8,4,0,0,0,0,2,1,1,1,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
9,1,made.shot,away,1610612752,2,15,130,145,6 - 8,2,1,1,0,0,0,0,0,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
10,1,made.shot,home,1610612745,2,17,145,162,6 - 10,4,1,1,0,0,0,0,0,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
11,1,turnover,away,1610612752,0,19,162,181,6 - 10,4,0,0,0,0,0,0,0,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
12,1,last.ft.made,home,1610612745,1,14,181,195,6 - 11,5,1,0,0,0,2,1,2,2,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
13,1,made.shot,away,1610612752,2,12,195,207,8 - 11,3,1,1,0,0,0,0,0,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
14,1,turnover,home,1610612745,0,8,207,215,8 - 11,3,0,0,0,0,0,0,0,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
15,1,turnover,away,1610612752,0,4,215,219,8 - 11,3,0,0,0,0,0,0,0,0,203090,203944,201959,1629628,1628372,1627863,203496,200782,201569,201935
