possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,away,1610612742,0,18,0,18,,,1,0,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
2,1,made.shot,home,1610612756,2,7,18,25,0 - 2,2,1,1,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
3,1,made.shot,away,1610612742,2,21,25,46,2 - 2,TIE,2,1,0,0,0,0,0,1,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
4,1,turnover,home,1610612756,0,14,46,60,2 - 2,TIE,0,0,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
5,1,missed.shot,away,1610612742,0,11,60,71,2 - 2,TIE,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
6,1,missed.shot,home,1610612756,0,8,71,79,2 - 2,TIE,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
7,1,missed.shot,away,1610612742,0,14,79,93,2 - 2,TIE,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
8,1,missed.shot,home,1610612756,0,10,93,103,2 - 2,TIE,1,0,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
9,1,made.shot,away,1610612742,2,9,103,112,4 - 2,-2,1,1,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
10,1,made.shot,home,1610612756,3,16,112,128,4 - 5,1,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
11,1,missed.shot,away,1610612742,0,19,128,147,4 - 5,1,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
12,1,made.shot,home,1610612756,2,5,147,152,4 - 7,3,1,1,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
13,1,last.ft.made,away,1610612742,3,13,152,165,7 - 7,TIE,1,1,0,0,1,1,1,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
14,1,last.ft.made,home,1610612756,3,9,165,174,7 - 10,3,1,1,0,0,1,1,1,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
15,1,missed.shot,away,1610612742,0,13,174,187,7 - 10,3,1,0,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
16,1,missed.shot,home,1610612756,0,8,187,195,7 - 10,3,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
17,1,made.shot,away,1610612742,2,9,195,204,9 - 10,1,1,1,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
18,1,missed.shot,home,1610612756,0,11,204,215,9 - 10,1,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
19,1,made.shot,away,1610612742,3,10,215,225,12 - 10,-2,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
20,1,made.shot,home,1610612756,2,13,225,238,12 - 12,TIE,1,1,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
21,1,made.shot,away,1610612742,2,27,238,265,14 - 12,-2,1,1,0,0,0,0,1,0,1627827,204001,203939,203501,1629029,1626162,203967,203382,1626164,201937
22,1,missed.shot,home,1610612756,0,13,265,278,14 - 12,-2,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,1626163,1626164,201937
23,1,made.shot,away,1610612742,3,20,278,298,17 - 12,-5,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,1626163,1626164,201937
24,1,missed.shot,home,1610612756,1,35,298,333,17 - 13,-4,2,0,0,0,1,1,1,1,1627827,204001,203939,203501,1629029,1626162,203967,1626163,1626164,201937
25,1,missed.shot,away,1610612742,0,7,333,340,17 - 13,-4,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,1626163,1626164,201937
26,1,made.shot,home,1610612756,2,7,340,347,17 - 15,-2,1,1,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,1626163,1626164,201937
27,1,missed.shot,away,1610612742,0,26,347,373,17 - 15,-2,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,1626163,1626164,201937
28,1,made.shot,home,1610612756,3,10,373,383,17 - 18,1,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,1626163,1626164,201937
29,1,turnover,away,1610612742,0,26,383,409,17 - 18,1,0,0,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,1626163,1626164,201937
30,1,missed.shot,home,1610612756,0,9,409,418,17 - 18,1,1,0,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,1626162,203967,1626163,1626164,201937
31,1,missed.shot,away,1610612742,0,21,418,439,17 - 18,1,1,0,0,0,0,0,1,0,1627827,204001,203939,203501,1629029,1626162,203967,1626163,1626164,201937
32,1,turnover,home,1610612756,0,2,439,441,17 - 18,1,0,0,0,0,0,0,0,0,1627827,204001,1628467,203501,1629029,1629059,203967,1626163,1626164,1629661
33,1,made.shot,away,1610612742,2,20,441,461,19 - 18,-1,1,1,0,0,0,0,0,0,1627827,204001,1628467,203501,1629029,1629059,203967,1626163,1626164,1629661
