possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,home,1610612752,1610612755,2,13,0,13,0 - 2,2,1,1,0,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
2,1,made.shot,away,1610612755,1610612752,2,19,13,32,2 - 2,TIE,1,1,0,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
3,1,made.shot,home,1610612752,1610612755,2,17,32,49,2 - 4,2,1,1,0,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
4,1,last.ft.made,away,1610612755,1610612752,2,22,49,71,4 - 4,TIE,0,0,0,0,2,2,1,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
5,1,made.shot,home,1610612752,1610612755,2,11,71,82,4 - 6,2,1,1,0,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
6,1,made.shot,away,1610612755,1610612752,3,23,82,105,7 - 6,-1,0,0,1,1,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
7,1,made.shot,home,1610612752,1610612755,2,24,105,129,7 - 8,1,1,1,1,0,0,0,0,1,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
8,1,made.shot,away,1610612755,1610612752,2,15,129,144,9 - 8,-1,1,1,0,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
9,1,made.shot,home,1610612752,1610612755,3,21,144,165,9 - 11,2,0,0,1,1,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
10,1,missed.shot,away,1610612755,1610612752,0,18,165,183,9 - 11,2,0,0,1,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
11,1,missed.shot,home,1610612752,1610612755,0,19,183,202,9 - 11,2,1,0,0,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
12,1,made.shot,away,1610612755,1610612752,2,11,202,213,11 - 11,TIE,1,1,0,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
13,1,missed.shot,home,1610612752,1610612755,0,18,213,231,11 - 11,TIE,1,0,0,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
14,1,made.shot,away,1610612755,1610612752,3,27,231,258,14 - 11,-3,0,0,2,1,0,0,0,1,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
15,1,missed.shot,home,1610612752,1610612755,0,26,258,284,14 - 11,-3,1,0,0,0,0,0,1,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
16,1,made.shot,away,1610612755,1610612752,2,6,284,290,16 - 11,-5,1,1,0,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
17,1,last.ft.made,home,1610612752,1610612755,2,9,290,299,16 - 13,-3,0,0,0,0,2,2,1,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
18,1,missed.shot,away,1610612755,1610612752,0,11,299,310,16 - 13,-3,0,0,1,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
19,1,missed.shot,home,1610612752,1610612755,0,11,310,321,16 - 13,-3,0,0,1,0,0,0,0,0,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
20,1,made.shot,away,1610612755,1610612752,2,22,321,343,18 - 13,-5,2,1,0,0,0,0,0,1,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
21,1,turnover,home,1610612752,1610612755,0,22,343,365,18 - 13,-5,1,0,0,0,0,0,0,1,202699,1629680,201143,1626196,1627732,202694,203944,201959,203493,203901
22,1,turnover,away,1610612755,1610612752,0,2,365,367,18 - 13,-5,0,0,0,0,0,0,0,0,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
23,1,last.ft.made,home,1610612752,1610612755,1,13,367,380,18 - 14,-4,0,0,0,0,2,1,1,1,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
24,1,missed.shot,away,1610612755,1610612752,0,17,380,397,18 - 14,-4,1,0,0,0,0,0,0,0,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
25,1,missed.shot,home,1610612752,1610612755,0,8,397,405,18 - 14,-4,0,0,1,0,0,0,0,0,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
26,1,missed.shot,away,1610612755,1610612752,0,14,405,419,18 - 14,-4,0,0,1,0,0,0,0,0,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
27,1,made.shot,home,1610612752,1610612755,2,10,419,429,18 - 16,-2,1,1,0,0,0,0,0,0,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
28,1,missed.shot,away,1610612755,1610612752,0,13,429,442,18 - 16,-2,0,0,0,0,2,0,1,1,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
29,1,made.shot,home,1610612752,1610612755,3,19,442,461,18 - 19,1,0,0,1,1,0,0,0,0,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
30,1,missed.shot,away,1610612755,1610612752,0,20,461,481,18 - 19,1,0,0,1,0,0,0,0,0,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
31,1,missed.shot,home,1610612752,1610612755,0,11,481,492,18 - 19,1,1,0,0,0,0,0,0,0,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
32,1,made.shot,away,1610612755,1610612752,2,14,492,506,20 - 19,-1,1,1,0,0,0,0,0,0,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
33,1,last.ft.made,home,1610612752,1610612755,2,23,506,529,20 - 21,1,0,0,0,0,2,2,2,0,202699,1629680,201143,1627788,1627732,202694,203944,1629011,203493,203901
34,1,missed.shot,away,1610612755,1610612752,0,21,529,550,20 - 21,1,1,0,0,0,0,0,0,0,203118,1626196,203658,1627788,1627732,202694,1626171,1629011,1628373,1629019
35,1,missed.shot,home,1610612752,1610612755,0,21,550,571,20 - 21,1,1,0,0,0,0,0,0,0,203118,1626196,203658,1627788,1627732,202694,1626171,1629011,1628373,1629019
36,1,made.shot,away,1610612755,1610612752,3,7,571,578,23 - 21,-2,0,0,1,1,0,0,0,0,203118,1626196,203658,1627788,1627732,202694,1626171,1629011,1628373,1629019
37,1,made.shot,home,1610612752,1610612755,2,25,578,603,23 - 23,TIE,1,1,0,0,0,0,0,0,203118,1626196,203658,1627788,1627732,202694,1626171,1629011,1628373,1629019
38,1,missed.shot,away,1610612755,1610612752,0,24,603,627,23 - 23,TIE,1,0,0,0,0,0,0,0,203118,1626196,203658,1627788,1627732,202694,1626171,1629011,1628373,1629019
39,1,turnover,home,1610612752,1610612755,0,6,627,633,23 - 23,TIE,0,0,0,0,0,0,0,0,203118,1626196,203658,1627788,1627732,202694,1626171,1629011,1628373,1629019
40,1,made.shot,away,1610612755,1610612752,3,4,633,637,26 - 23,-3,0,0,1,1,0,0,0,0,203118,1626196,203658,1627788,1627732,202694,1626171,1629011,1628373,1629019
41,1,turnover,home,1610612752,1610612755,0,19,637,656,26 - 23,-3,0,0,0,0,0,0,0,0,203118,1626196,203658,1627788,1627732,202694,1626171,1629011,1628373,1629019
42,1,made.shot,away,1610612755,1610612752,2,2,656,658,28 - 23,-5,1,1,0,0,0,0,0,0,203118,1626196,203658,1627788,1627732,202694,1626171,1629011,1628373,1629019
43,1,made.shot,home,1610612752,1610612755,2,15,658,673,28 - 25,-3,1,1,0,0,0,0,0,0,203118,1626196,203658,1627788,1627732,202694,1626171,1629011,1628373,1629019
44,1,missed.shot,away,1610612755,1610612752,0,16,673,689,28 - 25,-3,1,0,0,0,0,0,0,0,203118,1626196,203658,1627788,203526,1628995,1626171,1629011,1628373,1629019
45,1,missed.shot,home,1610612752,1610612755,0,2,689,691,28 - 25,-3,0,0,0,0,2,0,1,1,203118,1626196,203658,1627788,203526,1628995,1626171,1629011,1628373,1629019
