possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,turnover,home,1610612749,0,13,0,13,,,0,0,0,0,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
2,1,missed.shot,away,1610612748,0,18,13,31,,,1,0,0,0,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
3,1,missed.shot,home,1610612749,0,9,31,40,,,0,0,1,0,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
4,1,made.shot,away,1610612748,2,5,40,45,2 - 0,-2,1,1,0,0,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
5,1,made.shot,home,1610612749,3,9,45,54,2 - 3,1,0,0,1,1,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
6,1,turnover,away,1610612748,0,9,54,63,2 - 3,1,0,0,0,0,0,0,1,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
7,1,missed.shot,home,1610612749,1,13,63,76,2 - 4,2,0,0,0,0,2,1,1,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
8,1,missed.shot,away,1610612748,0,16,76,92,2 - 4,2,0,0,1,0,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
9,1,missed.shot,home,1610612749,0,9,92,101,2 - 4,2,0,0,1,0,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
10,1,missed.shot,away,1610612748,0,21,101,122,2 - 4,2,3,0,0,0,0,0,0,2,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
11,1,made.shot,home,1610612749,2,14,122,136,2 - 6,4,1,1,0,0,0,0,1,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
12,1,made.shot,away,1610612748,2,21,136,157,4 - 6,2,2,1,0,0,0,0,0,1,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
13,1,missed.shot,home,1610612749,0,14,157,171,4 - 6,2,0,0,1,0,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
14,1,missed.shot,away,1610612748,0,6,171,177,4 - 6,2,0,0,1,0,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
15,1,made.shot,home,1610612749,3,19,177,196,4 - 9,5,0,0,1,1,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
16,1,missed.shot,away,1610612748,0,23,196,219,4 - 9,5,2,0,0,0,0,0,0,1,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
17,1,made.shot,home,1610612749,3,6,219,225,4 - 12,8,0,0,1,1,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
18,1,made.shot,away,1610612748,3,21,225,246,7 - 12,5,0,0,1,1,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
19,1,missed.shot,home,1610612749,0,16,246,262,7 - 12,5,1,0,0,0,0,0,0,0,1626159,1628389,203086,1629639,1629134,203114,203507,201572,202083,202339
